A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Elinor,Mr. Willoughby,840,841,why did you call mr willoughby a note would have answered every purpose why was it necessary to call,it was necessary to my own pride i could not bear to leave the country in a manner that might lead you or the rest of the neighbourhood to suspect any part of what had really passed between mrs smith and myself and i resolved therefore on calling at the cottage in my way to honiton the sight of your dear sister however was really dreadful and to heighten the matter i found her alone you were all gone i do not know where i had left her only the evening before so fully so firmly resolved within my self on doing right a few hours were to have engaged her to me for ever and i remember how happy how gay were my spirits as i walked from the cottage to allenham satisfied with myself delighted with every body but in this our last interview of friendship i approached her with a sense of guilt that almost took from me the power of dissembling her sorrow her disappointment her deep regret when i told her that i was obliged to leave devonshire so immediately i never shall forget it united too with such reliance such confidence in me oh god what a hard hearted rascal i was,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,841,842,it was necessary to my own pride i could not bear to leave the country in a manner that might lead you or the rest of the neighbourhood to suspect any part of what had really passed between mrs smith and myself and i resolved therefore on calling at the cottage in my way to honiton the sight of your dear sister however was really dreadful and to heighten the matter i found her alone you were all gone i do not know where i had left her only the evening before so fully so firmly resolved within my self on doing right a few hours were to have engaged her to me for ever and i remember how happy how gay were my spirits as i walked from the cottage to allenham satisfied with myself delighted with every body but in this our last interview of friendship i approached her with a sense of guilt that almost took from me the power of dissembling her sorrow her disappointment her deep regret when i told her that i was obliged to leave devonshire so immediately i never shall forget it united too with such reliance such confidence in me oh god what a hard hearted rascal i was,did you tell her that you should soon return,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,842,843,did you tell her that you should soon return,i do not know what i told her less than was due to the past beyond a doubt and in all likelihood much more than was justified by the future i cannot think of it it won t do then came your dear mother to torture me farther with all her kindness and confidence thank heaven it did torture me i was miserable miss dashwood you cannot have an idea of the comfort it gives me to look back on my own misery i owe such a grudge to myself for the stupid rascally folly of my own heart that all my past sufferings under it are only triumph and exultation to me now well i went left all that i loved and went to those to whom at best i was only indifferent my journey to town travelling with my own horses and therefore so tediously no creature to speak to my own reflections so cheerful when i looked forward every thing so inviting when i looked back at barton the picture so soothing oh it was a blessed journey,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,843,844,i do not know what i told her less than was due to the past beyond a doubt and in all likelihood much more than was justified by the future i cannot think of it it won t do then came your dear mother to torture me farther with all her kindness and confidence thank heaven it did torture me i was miserable miss dashwood you cannot have an idea of the comfort it gives me to look back on my own misery i owe such a grudge to myself for the stupid rascally folly of my own heart that all my past sufferings under it are only triumph and exultation to me now well i went left all that i loved and went to those to whom at best i was only indifferent my journey to town travelling with my own horses and therefore so tediously no creature to speak to my own reflections so cheerful when i looked forward every thing so inviting when i looked back at barton the picture so soothing oh it was a blessed journey,well sir and this is all,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,844,845,well sir and this is all,all no have you forgot what passed in town that infamous letter did she show it you,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,845,846,all no have you forgot what passed in town that infamous letter did she show it you,yes i saw every note that passed,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,846,847,yes i saw every note that passed,when the first of hers reached me as it immediately did for i was in town the whole time what i felt is in the common phrase not to be expressed in a more simple one perhaps too simple to raise any emotion my feelings were very very painful every line every word was in the hackneyed metaphor which their dear writer were she here would forbid a dagger to my heart to know that marianne was in town was in the same language a thunderbolt thunderbolts and daggers what a reproof would she have given me her taste her opinions i believe they are better known to me than my own and i am sure they are dearer,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,847,848,when the first of hers reached me as it immediately did for i was in town the whole time what i felt is in the common phrase not to be expressed in a more simple one perhaps too simple to raise any emotion my feelings were very very painful every line every word was in the hackneyed metaphor which their dear writer were she here would forbid a dagger to my heart to know that marianne was in town was in the same language a thunderbolt thunderbolts and daggers what a reproof would she have given me her taste her opinions i believe they are better known to me than my own and i am sure they are dearer,this is not right mr willoughby remember that you are married relate only what in your conscience you think necessary for me to hear,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,848,849,this is not right mr willoughby remember that you are married relate only what in your conscience you think necessary for me to hear,marianne s note by assuring me that i was still as dear to her as in former days that in spite of the many many weeks we had been separated she was as constant in her own feelings and as full of faith in the constancy of mine as ever awakened all my remorse i say awakened because time and london business and dissipation had in some measure quieted it and i had been growing a fine hardened villain fancying myself indifferent to her and chusing to fancy that she too must have become indifferent to me talking to myself of our past attachment as a mere idle trifling business shrugging up my shoulders in proof of its being so and silencing every reproach overcoming every scruple by secretly saying now and then i shall be heartily glad to hear she is well married but this note made me know myself better i felt that she was infinitely dearer to me than any other woman in the world and that i was using her infamously but every thing was then just settled between miss grey and me to retreat was impossible all that i had to do was to avoid you both i sent no answer to marianne intending by that to preserve myself from her farther notice and for some time i was even determined not to call in berkeley street but at last judging it wiser to affect the air of a cool common acquaintance than anything else i watched you all safely out of the house one morning and left my name,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,849,850,marianne s note by assuring me that i was still as dear to her as in former days that in spite of the many many weeks we had been separated she was as constant in her own feelings and as full of faith in the constancy of mine as ever awakened all my remorse i say awakened because time and london business and dissipation had in some measure quieted it and i had been growing a fine hardened villain fancying myself indifferent to her and chusing to fancy that she too must have become indifferent to me talking to myself of our past attachment as a mere idle trifling business shrugging up my shoulders in proof of its being so and silencing every reproach overcoming every scruple by secretly saying now and then i shall be heartily glad to hear she is well married but this note made me know myself better i felt that she was infinitely dearer to me than any other woman in the world and that i was using her infamously but every thing was then just settled between miss grey and me to retreat was impossible all that i had to do was to avoid you both i sent no answer to marianne intending by that to preserve myself from her farther notice and for some time i was even determined not to call in berkeley street but at last judging it wiser to affect the air of a cool common acquaintance than anything else i watched you all safely out of the house one morning and left my name,watched us out of the house,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,850,851,watched us out of the house,even so you would be surprised to hear how often i watched you how often i was on the point of falling in with you i have entered many a shop to avoid your sight as the carriage drove by lodging as i did in bond street there was hardly a day in which i did not catch a glimpse of one or other of you and nothing but the most constant watchfulness on my side a most invariably prevailing desire to keep out of your sight could have separated us so long i avoided the middletons as much as possible as well as everybody else who was likely to prove an acquaintance in common not aware of their being in town however i blundered on sir john i believe the first day of his coming and the day after i had called at mrs jennings s he asked me to a party a dance at his house in the evening had he not told me as an inducement that you and your sister were to be there i should have felt it too certain a thing to trust myself near him the next morning brought another short note from marianne still affectionate open artless confiding everything that could make my conduct most hateful i could not answer it i tried but could not frame a sentence but i thought of her i believe every moment of the day if you can pity me miss dashwood pity my situation as it was then with my head and heart full of your sister i was forced to play the happy lover to another woman those three or four weeks were worse than all well at last as i need not tell you you were forced on me and what a sweet figure i cut what an evening of agony it was marianne beautiful as an angel on one side calling me willoughby in such a tone oh god holding out her hand to me asking me for an explanation with those bewitching eyes fixed in such speaking solicitude on my face and sophia jealous as the devil on the other hand looking all that was well it does not signify it is over now such an evening i ran away from you all as soon as i could but not before i had seen marianne s sweet face as white as death that was the last last look i ever had of her the last manner in which she appeared to me it was a horrid sight yet when i thought of her to day as really dying it was a kind of comfort to me to imagine that i knew exactly how she would appear to those who saw her last in this world she was before me constantly before me as i travelled in the same look and hue well let me make haste and be gone your sister is certainly better certainly out of danger,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,851,852,even so you would be surprised to hear how often i watched you how often i was on the point of falling in with you i have entered many a shop to avoid your sight as the carriage drove by lodging as i did in bond street there was hardly a day in which i did not catch a glimpse of one or other of you and nothing but the most constant watchfulness on my side a most invariably prevailing desire to keep out of your sight could have separated us so long i avoided the middletons as much as possible as well as everybody else who was likely to prove an acquaintance in common not aware of their being in town however i blundered on sir john i believe the first day of his coming and the day after i had called at mrs jennings s he asked me to a party a dance at his house in the evening had he not told me as an inducement that you and your sister were to be there i should have felt it too certain a thing to trust myself near him the next morning brought another short note from marianne still affectionate open artless confiding everything that could make my conduct most hateful i could not answer it i tried but could not frame a sentence but i thought of her i believe every moment of the day if you can pity me miss dashwood pity my situation as it was then with my head and heart full of your sister i was forced to play the happy lover to another woman those three or four weeks were worse than all well at last as i need not tell you you were forced on me and what a sweet figure i cut what an evening of agony it was marianne beautiful as an angel on one side calling me willoughby in such a tone oh god holding out her hand to me asking me for an explanation with those bewitching eyes fixed in such speaking solicitude on my face and sophia jealous as the devil on the other hand looking all that was well it does not signify it is over now such an evening i ran away from you all as soon as i could but not before i had seen marianne s sweet face as white as death that was the last last look i ever had of her the last manner in which she appeared to me it was a horrid sight yet when i thought of her to day as really dying it was a kind of comfort to me to imagine that i knew exactly how she would appear to those who saw her last in this world she was before me constantly before me as i travelled in the same look and hue well let me make haste and be gone your sister is certainly better certainly out of danger,we are assured of it,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,852,853,we are assured of it,your poor mother too doting on marianne,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,853,854,your poor mother too doting on marianne,but the letter mr willoughby your own letter have you any thing to say about that,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,854,855,but the letter mr willoughby your own letter have you any thing to say about that,yes yes that in particular your sister wrote to me again you know the very next morning you saw what she said i was breakfasting at the ellisons and her letter with some others was brought to me there from my lodgings it happened to catch sophia s eye before it caught mine and its size the elegance of the paper the hand writing altogether immediately gave her a suspicion some vague report had reached her before of my attachment to some young lady in devonshire and what had passed within her observation the preceding evening had marked who the young lady was and made her more jealous than ever affecting that air of playfulness therefore which is delightful in a woman one loves she opened the letter directly and read its contents she was well paid for her impudence she read what made her wretched her wretchedness i could have borne but her passion her malice at all events it must be appeased and in short what do you think of my wife s style of letter writing delicate tender truly feminine was it not,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,855,856,yes yes that in particular your sister wrote to me again you know the very next morning you saw what she said i was breakfasting at the ellisons and her letter with some others was brought to me there from my lodgings it happened to catch sophia s eye before it caught mine and its size the elegance of the paper the hand writing altogether immediately gave her a suspicion some vague report had reached her before of my attachment to some young lady in devonshire and what had passed within her observation the preceding evening had marked who the young lady was and made her more jealous than ever affecting that air of playfulness therefore which is delightful in a woman one loves she opened the letter directly and read its contents she was well paid for her impudence she read what made her wretched her wretchedness i could have borne but her passion her malice at all events it must be appeased and in short what do you think of my wife s style of letter writing delicate tender truly feminine was it not,your wife the letter was in your own hand writing,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,856,857,your wife the letter was in your own hand writing,yes but i had only the credit of servilely copying such sentences as i was ashamed to put my name to the original was all her own her own happy thoughts and gentle diction but what could i do we were engaged every thing in preparation the day almost fixed but i am talking like a fool preparation day in honest words her money was necessary to me and in a situation like mine any thing was to be done to prevent a rupture and after all what did it signify to my character in the opinion of marianne and her friends in what language my answer was couched it must have been only to one end my business was to declare myself a scoundrel and whether i did it with a bow or a bluster was of little importance said i to myself such were my reasonings as in a sort of desperate carelessness i copied my wife s words and parted with the last relics of marianne her three notes unluckily they were all in my pocketbook or i should have denied their existence and hoarded them for ever i was forced to put them up and could not even kiss them and the lock of hair that too i had always carried about me in the same pocket book which was now searched by madam with the most ingratiating virulence the dear lock all every memento was torn from me,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,857,858,yes but i had only the credit of servilely copying such sentences as i was ashamed to put my name to the original was all her own her own happy thoughts and gentle diction but what could i do we were engaged every thing in preparation the day almost fixed but i am talking like a fool preparation day in honest words her money was necessary to me and in a situation like mine any thing was to be done to prevent a rupture and after all what did it signify to my character in the opinion of marianne and her friends in what language my answer was couched it must have been only to one end my business was to declare myself a scoundrel and whether i did it with a bow or a bluster was of little importance said i to myself such were my reasonings as in a sort of desperate carelessness i copied my wife s words and parted with the last relics of marianne her three notes unluckily they were all in my pocketbook or i should have denied their existence and hoarded them for ever i was forced to put them up and could not even kiss them and the lock of hair that too i had always carried about me in the same pocket book which was now searched by madam with the most ingratiating virulence the dear lock all every memento was torn from me,you are very wrong mr willoughby very blamable you ought not to speak in this way either of mrs willoughby or my sister you had made your own choice it was not forced on you your wife has a claim to your politeness to your respect at least she must be attached to you or she would not have married you to treat her with unkindness to speak of her slightingly is no atonement to marianne nor can i suppose it a relief to your own conscience,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,858,859,you are very wrong mr willoughby very blamable you ought not to speak in this way either of mrs willoughby or my sister you had made your own choice it was not forced on you your wife has a claim to your politeness to your respect at least she must be attached to you or she would not have married you to treat her with unkindness to speak of her slightingly is no atonement to marianne nor can i suppose it a relief to your own conscience,do not talk to me of my wife she does not deserve your compassion she knew i had no regard for her when we married well married we were and came down to combe magna to be happy and afterwards returned to town to be gay and now do you pity me miss dashwood or have i said all this to no purpose am i be it only one degree am i less guilty in your opinion than i was before my intentions were not always wrong have i explained away any part of my guilt,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,859,860,do not talk to me of my wife she does not deserve your compassion she knew i had no regard for her when we married well married we were and came down to combe magna to be happy and afterwards returned to town to be gay and now do you pity me miss dashwood or have i said all this to no purpose am i be it only one degree am i less guilty in your opinion than i was before my intentions were not always wrong have i explained away any part of my guilt,yes you have certainly removed something a little you have proved yourself on the whole less faulty than i had believed you you have proved your heart less wicked much less wicked but i hardly know the misery that you have inflicted i hardly know what could have made it worse,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,860,861,yes you have certainly removed something a little you have proved yourself on the whole less faulty than i had believed you you have proved your heart less wicked much less wicked but i hardly know the misery that you have inflicted i hardly know what could have made it worse,will you repeat to your sister when she is recovered what i have been telling you let me be a little lightened too in her opinion as well as in yours you tell me that she has forgiven me already let me be able to fancy that a better knowledge of my heart and of my present feelings will draw from her a more spontaneous more natural more gentle less dignified forgiveness tell her of my misery and my penitence tell her that my heart was never inconstant to her and if you will that at this moment she is dearer to me than ever,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,861,862,will you repeat to your sister when she is recovered what i have been telling you let me be a little lightened too in her opinion as well as in yours you tell me that she has forgiven me already let me be able to fancy that a better knowledge of my heart and of my present feelings will draw from her a more spontaneous more natural more gentle less dignified forgiveness tell her of my misery and my penitence tell her that my heart was never inconstant to her and if you will that at this moment she is dearer to me than ever,i will tell her all that is necessary to what may comparatively be called your justification but you have not explained to me the particular reason of your coming now nor how you heard of her illness,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,862,863,i will tell her all that is necessary to what may comparatively be called your justification but you have not explained to me the particular reason of your coming now nor how you heard of her illness,last night in drury lane lobby i ran against sir john middleton and when he saw who i was for the first time these two months he spoke to me that he had cut me ever since my marriage i had seen without surprise or resentment now however his good natured honest stupid soul full of indignation against me and concern for your sister could not resist the temptation of telling me what he knew ought to though probably he did not think it would vex me horridly as bluntly as he could speak it therefore he told me that marianne dashwood was dying of a putrid fever at cleveland a letter that morning received from mrs jennings declared her danger most imminent the palmers are all gone off in a fright c i was too much shocked to be able to pass myself off as insensible even to the undiscerning sir john his heart was softened in seeing mine suffer and so much of his ill will was done away that when we parted he almost shook me by the hand while he reminded me of an old promise about a pointer puppy what i felt on hearing that your sister was dying and dying too believing me the greatest villain upon earth scorning hating me in her latest moments for how could i tell what horrid projects might not have been imputed one person i was sure would represent me as capable of anything what i felt was dreadful my resolution was soon made and at eight o clock this morning i was in my carriage now you know all there is no use in staying here i must be off,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,863,864,last night in drury lane lobby i ran against sir john middleton and when he saw who i was for the first time these two months he spoke to me that he had cut me ever since my marriage i had seen without surprise or resentment now however his good natured honest stupid soul full of indignation against me and concern for your sister could not resist the temptation of telling me what he knew ought to though probably he did not think it would vex me horridly as bluntly as he could speak it therefore he told me that marianne dashwood was dying of a putrid fever at cleveland a letter that morning received from mrs jennings declared her danger most imminent the palmers are all gone off in a fright c i was too much shocked to be able to pass myself off as insensible even to the undiscerning sir john his heart was softened in seeing mine suffer and so much of his ill will was done away that when we parted he almost shook me by the hand while he reminded me of an old promise about a pointer puppy what i felt on hearing that your sister was dying and dying too believing me the greatest villain upon earth scorning hating me in her latest moments for how could i tell what horrid projects might not have been imputed one person i was sure would represent me as capable of anything what i felt was dreadful my resolution was soon made and at eight o clock this morning i was in my carriage now you know all there is no use in staying here i must be off,are you going back to town,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,864,865,are you going back to town,no to combe magna i have business there from thence to town in a day or two good bye and you do think something better of me than you did as to that i must rub through the world as well as i can domestic happiness is out of the question if however i am allowed to think that you and yours feel an interest in my fate and actions it may be the means it may put me on my guard at least it may be something to live for marianne to be sure is lost to me for ever were i even by any blessed chance at liberty again well once more good bye i shall now go away and live in dread of one event,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,865,866,no to combe magna i have business there from thence to town in a day or two good bye and you do think something better of me than you did as to that i must rub through the world as well as i can domestic happiness is out of the question if however i am allowed to think that you and yours feel an interest in my fate and actions it may be the means it may put me on my guard at least it may be something to live for marianne to be sure is lost to me for ever were i even by any blessed chance at liberty again well once more good bye i shall now go away and live in dread of one event,what do you mean,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,866,867,what do you mean,your sister s marriage,Mr. Willoughby,F,major,M,intermediate
Mr. Willoughby,Elinor,867,868,your sister s marriage,you are very wrong she can never be more lost to you than she is now,Elinor,M,intermediate,F,major
Elinor,Mr. Willoughby,868,869,you are very wrong she can never be more lost to you than she is now,but she will be gained by some one else and if that some one should be the very he whom of all others i could least bear but i will not stay to rob myself of all your compassionate goodwill by showing that where i have most injured i can least forgive good bye god bless you,Mr. Willoughby,F,major,M,intermediate
Mrs. Dashwood,Elinor,870,871,at last we are alone my elinor you do not yet know all my happiness colonel brandon loves marianne he has told me so himself you are never like me dear elinor or i should wonder at your composure now had i sat down to wish for any possible good to my family i should have fixed on colonel brandon s marrying one of you as the object most desirable and i believe marianne will be the most happy with him of the two he opened his whole heart to me yesterday as we travelled it came out quite unawares quite undesignedly i you may well believe could talk of nothing but my child he could not conceal his distress i saw that it equalled my own and he perhaps thinking that mere friendship as the world now goes would not justify so warm a sympathy or rather not thinking at all i suppose giving way to irresistible feelings made me acquainted with his earnest tender constant affection for marianne he has loved her my elinor ever since the first moment of seeing her his regard for her infinitely surpassing anything that willoughby ever felt or feigned as much more warm as more sincere or constant which ever we are to call it has subsisted through all the knowledge of dear marianne s unhappy prepossession for that worthless young man and without selfishness without encouraging a hope could he have seen her happy with another such a noble mind such openness such sincerity no one can be deceived in him,colonel brandon s character as an excellent man is well established,Elinor,F,intermediate,F,major
Elinor,Mrs. Dashwood,871,872,colonel brandon s character as an excellent man is well established,i know it is or after such a warning i should be the last to encourage such affection or even to be pleased by it but his coming for me as he did with such active such ready friendship is enough to prove him one of the worthiest of men,Mrs. Dashwood,F,major,F,intermediate
Mrs. Dashwood,Elinor,872,873,i know it is or after such a warning i should be the last to encourage such affection or even to be pleased by it but his coming for me as he did with such active such ready friendship is enough to prove him one of the worthiest of men,his character however does not rest on one act of kindness to which his affection for marianne were humanity out of the case would have prompted him to mrs jennings to the middletons he has been long and intimately known they equally love and respect him and even my own knowledge of him though lately acquired is very considerable and so highly do i value and esteem him that if marianne can be happy with him i shall be as ready as yourself to think our connection the greatest blessing to us in the world what answer did you give him did you allow him to hope,Elinor,F,intermediate,F,major
Elinor,Mrs. Dashwood,873,874,his character however does not rest on one act of kindness to which his affection for marianne were humanity out of the case would have prompted him to mrs jennings to the middletons he has been long and intimately known they equally love and respect him and even my own knowledge of him though lately acquired is very considerable and so highly do i value and esteem him that if marianne can be happy with him i shall be as ready as yourself to think our connection the greatest blessing to us in the world what answer did you give him did you allow him to hope,oh my love i could not then talk of hope to him or to myself marianne might at that moment be dying but he did not ask for hope or encouragement his was an involuntary confidence an irrepressible effusion to a soothing friend not an application to a parent yet after a time i did say for at first i was quite overcome that if she lived as i trusted she might my greatest happiness would lie in promoting their marriage and since our arrival since our delightful security i have repeated it to him more fully have given him every encouragement in my power time a very little time i tell him will do everything marianne s heart is not to be wasted for ever on such a man as willoughby his own merits must soon secure it,Mrs. Dashwood,F,major,F,intermediate
Mrs. Dashwood,Elinor,874,875,oh my love i could not then talk of hope to him or to myself marianne might at that moment be dying but he did not ask for hope or encouragement his was an involuntary confidence an irrepressible effusion to a soothing friend not an application to a parent yet after a time i did say for at first i was quite overcome that if she lived as i trusted she might my greatest happiness would lie in promoting their marriage and since our arrival since our delightful security i have repeated it to him more fully have given him every encouragement in my power time a very little time i tell him will do everything marianne s heart is not to be wasted for ever on such a man as willoughby his own merits must soon secure it,to judge from the colonel s spirits however you have not yet made him equally sanguine,Elinor,F,intermediate,F,major
Elinor,Mrs. Dashwood,875,876,to judge from the colonel s spirits however you have not yet made him equally sanguine,no he thinks marianne s affection too deeply rooted for any change in it under a great length of time and even supposing her heart again free is too diffident of himself to believe that with such a difference of age and disposition he could ever attach her there however he is quite mistaken his age is only so much beyond hers as to be an advantage as to make his character and principles fixed and his disposition i am well convinced is exactly the very one to make your sister happy and his person his manners too are all in his favour my partiality does not blind me he certainly is not so handsome as willoughby but at the same time there is something much more pleasing in his countenance there was always a something if you remember in willoughby s eyes at times which i did not like and his manners the colonel s manners are not only more pleasing to me than willoughby s ever were but they are of a kind i well know to be more solidly attaching to marianne their gentleness their genuine attention to other people and their manly unstudied simplicity is much more accordant with her real disposition than the liveliness often artificial and often ill timed of the other i am very sure myself that had willoughby turned out as really amiable as he has proved himself the contrary marianne would yet never have been so happy with him as she will be with colonel brandon at delaford she will be within an easy distance of me even if i remain at barton and in all probability for i hear it is a large village indeed there certainly must be some small house or cottage close by that would suit us quite as well as our present situation his fortune too for at my time of life you know everybody cares about that and though i neither know nor desire to know what it really is i am sure it must be a good one,Mrs. Dashwood,F,major,F,intermediate
Marianne,Elinor,877,878,when the weather is settled and i have recovered my strength we will take long walks together every day we will walk to the farm at the edge of the down and see how the children go on we will walk to sir john s new plantations at barton cross and the abbeyland and we will often go to the old ruins of the priory and try to trace its foundations as far as we are told they once reached i know we shall be happy i know the summer will pass happily away i mean never to be later in rising than six and from that time till dinner i shall divide every moment between music and reading i have formed my plan and am determined to enter on a course of serious study our own library is too well known to me to be resorted to for any thing beyond mere amusement but there are many works well worth reading at the park and there are others of more modern production which i know i can borrow of colonel brandon by reading only six hours a day i shall gain in the course of a twelve month a great deal of instruction which i now feel myself to want there exactly there on that projecting mound there i fell and there i first saw willoughby i am thankful to find that i can look with so little pain on the spot shall we ever talk on that subject elinor or will it be wrong i can talk of it now i hope as i ought to do as for regret i have done with that as far as he is concerned i do not mean to talk to you of what my feelings have been for him but what they are now at present if i could be satisfied on one point if i could be allowed to think that he was not always acting a part not always deceiving me but above all if i could be assured that he never was so very wicked as my fears have sometimes fancied him since the story of that unfortunate girl,if you could be assured of that you think you should be easy,Elinor,F,major,F,major
Elinor,Marianne,878,879,if you could be assured of that you think you should be easy,yes my peace of mind is doubly involved in it for not only is it horrible to suspect a person who has been what he has been to me of such designs but what must it make me appear to myself what in a situation like mine but a most shamefully unguarded affection could expose me to,Marianne,F,major,F,major
Marianne,Elinor,879,880,yes my peace of mind is doubly involved in it for not only is it horrible to suspect a person who has been what he has been to me of such designs but what must it make me appear to myself what in a situation like mine but a most shamefully unguarded affection could expose me to,how then would you account for his behaviour,Elinor,F,major,F,major
Elinor,Marianne,880,881,how then would you account for his behaviour,i would suppose him oh how gladly would i suppose him only fickle very very fickle i am not wishing him too much good when i wish his secret reflections may be no more unpleasant than my own he will suffer enough in them,Marianne,F,major,F,major
Marianne,Elinor,881,882,i would suppose him oh how gladly would i suppose him only fickle very very fickle i am not wishing him too much good when i wish his secret reflections may be no more unpleasant than my own he will suffer enough in them,do you compare your conduct with his,Elinor,F,major,F,major
Elinor,Marianne,882,883,do you compare your conduct with his,no i compare it with what it ought to have been i compare it with yours,Marianne,F,major,F,major
Marianne,Elinor,883,884,no i compare it with what it ought to have been i compare it with yours,our situations have borne little resemblance,Elinor,F,major,F,major
Elinor,Marianne,884,885,our situations have borne little resemblance,they have borne more than our conduct do not my dearest elinor let your kindness defend what i know your judgment must censure my illness has made me think it has given me leisure and calmness for serious recollection long before i was enough recovered to talk i was perfectly able to reflect i considered the past i saw in my own behaviour since the beginning of our acquaintance with him last autumn nothing but a series of imprudence towards myself and want of kindness to others i saw that my own feelings had prepared my sufferings and that my want of fortitude under them had almost led me to the grave my illness i well knew had been entirely brought on by myself by such negligence of my own health as i had felt even at the time to be wrong had i died it would have been self destruction i did not know my danger till the danger was removed but with such feelings as these reflections gave me i wonder at my recovery wonder that the very eagerness of my desire to live to have time for atonement to my god and to you all did not kill me at once had i died in what peculiar misery should i have left you my nurse my friend my sister you who had seen all the fretful selfishness of my latter days who had known all the murmurings of my heart how should i have lived in your remembrance my mother too how could you have consoled her i cannot express my own abhorrence of myself whenever i looked towards the past i saw some duty neglected or some failing indulged every body seemed injured by me the kindness the unceasing kindness of mrs jennings i had repaid with ungrateful contempt to the middletons to the palmers the steeles to every common acquaintance even i had been insolent and unjust with a heart hardened against their merits and a temper irritated by their very attention to john to fanny yes even to them little as they deserve i had given less than their due but you you above all above my mother had been wronged by me i and only i knew your heart and its sorrows yet to what did it influence me not to any compassion that could benefit you or myself your example was before me but to what avail was i more considerate of you and your comfort did i imitate your forbearance or lessen your restraints by taking any part in those offices of general complaisance or particular gratitude which you had hitherto been left to discharge alone no not less when i knew you to be unhappy than when i had believed you at ease did i turn away from every exertion of duty or friendship scarcely allowing sorrow to exist but with me regretting only that heart which had deserted and wronged me and leaving you for whom i professed an unbounded affection to be miserable for my sake you are very good the future must be my proof i have laid down my plan and if i am capable of adhering to it my feelings shall be governed and my temper improved they shall no longer worry others nor torture myself i shall now live solely for my family you my mother and margaret must henceforth be all the world to me you will share my affections entirely between you from you from my home i shall never again have the smallest incitement to move and if i do mix in other society it will be only to show that my spirit is humbled my heart amended and that i can practise the civilities the lesser duties of life with gentleness and forbearance as for willoughby to say that i shall soon or that i shall ever forget him would be idle his remembrance can be overcome by no change of circumstances or opinions but it shall be regulated it shall be checked by religion by reason by constant employment if i could but know his heart everything would become easy tell mama,Marianne,F,major,F,major
Marianne,Mrs. Dashwood,886,887,i wish to assure you both that i see every thing as you can desire me to do it is a great relief to me what elinor told me this morning i have now heard exactly what i wished to hear i am now perfectly satisfied i wish for no change i never could have been happy with him after knowing as sooner or later i must have known all this i should have had no confidence no esteem nothing could have done it away to my feelings,i know it i know it happy with a man of libertine practices with one who so injured the peace of the dearest of our friends and the best of men no my marianne has not a heart to be made happy with such a man her conscience her sensitive conscience would have felt all that the conscience of her husband ought to have felt,Elinor; Mrs. Dashwood,F,major,F,intermediate
Mrs. Dashwood,Marianne,887,888,i know it i know it happy with a man of libertine practices with one who so injured the peace of the dearest of our friends and the best of men no my marianne has not a heart to be made happy with such a man her conscience her sensitive conscience would have felt all that the conscience of her husband ought to have felt,i wish for no change,Elinor; Marianne,F,intermediate,F,major
