A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Elizabeth,Mrs. Bennet,this is the consequence you see madam of marrying a daughter it must make you better satisfied that your other four are single,well well and so mr bingley is coming down sister well so much the better not that i care about it though he is nothing to us you know and i am sure i never want to see him again but however he is very welcome to come to netherfield if he likes it and who knows what may happen but that is nothing to us you know sister we agreed long ago never to mention a word about it and so is it quite certain he is coming,2,1,1,1,3,8,1,1,1,9,1,1,1,13,1,1,2,12,1,1,0,3,0,1,4,17,1,1,1,6,1,1,0,2,0,1,23,89,954,956,Mrs. Bennet,F,major,F,major
Mrs. Bennet,Jane,well well and so mr bingley is coming down sister well so much the better not that i care about it though he is nothing to us you know and i am sure i never want to see him again but however he is very welcome to come to netherfield if he likes it and who knows what may happen but that is nothing to us you know sister we agreed long ago never to mention a word about it and so is it quite certain he is coming,i saw you look at me to day lizzy when my aunt told us of the present report and i know i appeared distressed but don t imagine it was from any silly cause i was only confused for the moment because i felt that i should be looked at i do assure you that the news does not affect me either with pleasure or pain i am glad of one thing that he comes alone because we shall see the less of him not that i am afraid of myself but i dread other people s remarks,1,4,1,1,8,9,1,1,9,11,1,1,13,1,1,1,12,4,1,1,3,2,1,1,17,21,1,1,6,10,1,1,2,0,1,0,89,98,956,958,Elizabeth; Jane; Mrs. Philips,F,major,F,intermediate
Mrs. Philips,Elizabeth,you may depend on it for mrs nicholls was in meryton last night i saw her passing by and went out myself on purpose to know the truth of it and she told me that it was certain true he comes down on thursday at the latest very likely on wednesday she was going to the butcher s she told me on purpose to order in some meat on wednesday and she has got three couple of ducks just fit to be killed,yet it is hard that this poor man cannot come to a house which he has legally hired without raising all this speculation i will leave him to himself,3,1,1,1,6,4,1,1,4,2,1,1,3,1,1,1,9,6,1,1,0,1,0,1,15,5,1,1,16,3,1,1,0,0,0,0,83,30,957,959,Elizabeth; Mrs. Bennet,F,minor,F,major
Kitty,Elizabeth,la it looks just like that man that used to be with him before mr what s his name that tall proud man,let me first see how he behaves it will then be early enough for expectation could i expect it to be otherwise yet why did he come,0,0,0,0,1,5,1,1,0,2,0,1,1,6,1,1,6,4,1,1,0,0,0,0,3,6,1,1,3,1,1,1,0,0,0,0,23,27,967,969,Elizabeth; Mrs. Bennet,F,minor,F,major
Mrs. Bennet,Jane,you are quite a visit in my debt mr bingley for when you went to town last winter you promised to take a family dinner with us as soon as you returned i have not forgot you see and i assure you i was very much disappointed that you did not come back and keep your engagement,now that this first meeting is over i feel perfectly easy i know my own strength and i shall never be embarrassed again by his coming i am glad he dines here on tuesday it will then be publicly seen that on both sides we meet only as common and indifferent acquaintance,2,0,1,0,4,6,1,1,5,4,1,1,5,9,1,1,0,4,0,1,2,1,1,1,13,9,1,1,4,4,1,1,0,0,0,0,57,52,972,974,Elizabeth; Jane; Kitty; Mr. Bingley; Mr. Darcy,F,major,F,intermediate
Jane,Elizabeth,my dear lizzy you cannot think me so weak as to be in danger now,if he does not come to me then i shall give him up for ever a man who has once been refused how could i ever be foolish enough to expect a renewal of his love is there one among the sex who would not protest against such a weakness as a second proposal to the same woman there is no indignity so abhorrent to their feelings,0,6,0,1,2,8,1,1,1,2,1,1,2,6,1,1,0,3,0,1,1,2,1,1,3,7,1,1,1,9,1,1,0,0,0,0,16,67,976,978,Elizabeth,F,intermediate,F,major
Mrs. Bennet,Elizabeth,well girls what say you to the day i think every thing has passed off uncommonly well i assure you the dinner was as well dressed as any i ever saw the venison was roasted to a turn and everybody said they never saw so fat a haunch the soup was fifty times better than what we had at the lucas s last week and even mr darcy acknowledged that the partridges were remarkably well done and i suppose he has two or three french cooks at least and my dear jane i never saw you look in greater beauty mrs long said so too for i asked her whether you did not and what do you think she said besides she did indeed i do think mrs long is as good a creature as ever lived and her nieces are very pretty behaved girls and not at all handsome i like them prodigiously,you are very cruel you will not let me smile and are provoking me to it every moment,9,0,1,0,10,3,1,1,13,1,1,1,22,1,1,1,6,1,1,1,4,1,1,1,22,5,1,1,8,1,1,1,1,0,1,0,154,18,983,985,Elizabeth; Jane,F,major,F,major
Kitty,Mrs. Bennet,what is the matter mamma what do you keep winking at me for what am i to do,we may as well leave them by themselves you know kitty and i are going upstairs to sit in my dressing room,1,0,1,0,4,2,1,1,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,3,6,1,1,2,2,1,1,0,0,0,0,18,22,994,996,Elizabeth; Mr. Bingley; Mrs. Bennet,F,minor,F,major
Mrs. Bennet,Jane,nothing child nothing i did not wink at you come here my love i want to speak to you lizzy my dear i want to speak with you,tis too much by far too much i do not deserve it oh why is not every body as happy i must go instantly to my mother i would not on any account trifle with her affectionate solicitude or allow her to hear it from any one but myself he is gone to my father already oh lizzy to know that what i have to relate will give such pleasure to all my dear family how shall i bear so much happiness,0,0,0,0,1,8,1,1,0,5,0,1,1,7,1,1,2,5,1,1,1,3,1,1,8,14,1,1,3,8,1,1,2,0,1,0,28,82,995,997,Elizabeth; Jane; Kitty; Mr. Bingley,F,major,F,intermediate
Mrs. Bennet,Elizabeth,we may as well leave them by themselves you know kitty and i are going upstairs to sit in my dressing room,and this is the end of all his friend s anxious circumspection of all his sister s falsehood and contrivance the happiest wisest most reasonable end,0,2,0,1,2,1,1,1,1,2,1,1,3,2,1,1,0,3,0,1,0,0,0,0,6,2,1,1,2,2,1,1,0,0,0,0,22,26,996,998,Elizabeth; Kitty,F,major,F,major
Mr. Bennet,Mrs. Bennet,jane i congratulate you you will be a very happy woman you are a good girl and i have great pleasure in thinking you will be so happily settled i have not a doubt of your doing very well together your tempers are by no means unlike you are each of you so complying that nothing will ever be resolved on so easy that every servant will cheat you and so generous that you will always exceed your income,exceed their income my dear mr bennet what are you talking of why he has four or five thousand a year and very likely more oh my dear dear jane i am so happy i am sure i sha nt get a wink of sleep all night i knew how it would be i always said it must be so at last i was sure you could not be so beautiful for nothing i remember as soon as ever i saw him when he first came into hertfordshire last year i thought how likely it was that you should come together oh he is the handsomest young man that ever was seen,3,3,1,1,11,15,1,1,6,8,1,1,11,14,1,1,1,9,1,1,1,1,1,1,14,22,1,1,5,4,1,1,1,1,1,1,79,112,1001,1003,Elizabeth; Kitty; Mary; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Elizabeth,exceed their income my dear mr bennet what are you talking of why he has four or five thousand a year and very likely more oh my dear dear jane i am so happy i am sure i sha nt get a wink of sleep all night i knew how it would be i always said it must be so at last i was sure you could not be so beautiful for nothing i remember as soon as ever i saw him when he first came into hertfordshire last year i thought how likely it was that you should come together oh he is the handsomest young man that ever was seen,i suspected as much but how did he account for it,3,0,1,0,15,1,1,1,8,2,1,1,14,1,1,1,9,2,1,1,1,0,1,0,22,3,1,1,4,1,1,1,1,0,1,0,112,11,1003,1005,Elizabeth; Jane; Kitty; Mary; Mr. Bennet,F,major,F,major
Lady Catherine De Bourgh,Elizabeth,yes very well i saw them the night before last miss bennet there seemed to be a prettyish kind of a little wilderness on one side of your lawn i should be glad to take a turn in it if you will favour me with your company,how could i ever think her like her nephew,4,0,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,8,3,1,1,6,1,1,1,0,0,0,0,47,9,1018,1020,Elizabeth; Kitty; Mrs. Bennet,F,intermediate,F,major
Mrs. Bennet,Lady Catherine De Bourgh,go my dear and shew her ladyship about the different walks i think she will be pleased with the hermitage,you can be at no loss miss bennet to understand the reason of my journey hither your own heart your own conscience must tell you why i come,2,1,1,1,2,3,1,1,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,4,6,1,1,2,2,1,1,0,0,0,0,20,28,1019,1021,Elizabeth; Lady Catherine De Bourgh,F,major,F,intermediate
Mr. Darcy,Elizabeth,it did bingley is most unaffectedly modest his diffidence had prevented his depending on his own judgment in so anxious a case but his reliance on mine made every thing easy i was obliged to confess one thing which for a time and not unjustly offended him i could not allow myself to conceal that your sister had been in town three months last winter that i had known it and purposely kept it from him he was angry but his anger i am persuaded lasted no longer than he remained in any doubt of your sister s sentiments he has heartily forgiven me now,this is a wretched beginning indeed my sole dependence was on you and i am sure nobody else will believe me if you do not yet indeed i am in earnest i speak nothing but the truth he still loves me and we are engaged,2,2,1,1,10,6,1,1,6,4,1,1,9,5,1,1,14,4,1,1,3,1,1,1,22,10,1,1,8,2,1,1,0,2,0,1,105,45,1105,1107,Elizabeth,M,major,F,major
Mr. Bingley,Mr. Darcy,it may do very well for the others but i am sure it will be too much for kitty wont it kitty,go to your father he wants you in the library,1,1,1,1,5,0,1,0,1,0,1,0,3,0,1,0,3,1,1,1,1,0,1,0,4,3,1,1,2,2,1,1,0,0,0,0,23,10,1122,1124,Elizabeth; Kitty; Mr. Bennet; Mr. Darcy; Mrs. Bennet,M,intermediate,M,major
Mr. Darcy,Elizabeth,go to your father he wants you in the library,have you any other objection than your belief of my indifference,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,1,1,2,2,1,1,0,0,0,0,10,11,1124,1126,Elizabeth,M,major,F,major
Mrs. Bennet,Elizabeth,good gracious lord bless me only think dear me mr darcy who would have thought it and is it really true oh my sweetest lizzy how rich and how great you will be what pin money what jewels what carriages you will have jane s is nothing to it nothing at all i am so pleased so happy such a charming man so handsome so tall oh my dear lizzy pray apologise for my having disliked him so much before i hope he will overlook it dear dear lizzy a house in town every thing that is charming three daughters married ten thousand a year oh lord what will become of me i shall go distracted my dearest child i can think of nothing else ten thousand a year and very likely more tis as good as a lord and a special licence you must and shall be married by a special licence but my dearest love tell me what dish mr darcy is particularly fond of that i may have it to morrow,how could you begin i can comprehend your going on charmingly when you had once made a beginning but what could set you off in the first place,7,2,1,1,19,4,1,1,10,3,1,1,14,2,1,1,12,0,1,0,0,0,0,0,24,5,1,1,7,3,1,1,3,0,1,0,174,28,1130,1132,Elizabeth,F,major,F,major
