A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Adela Quested,Cyril Fielding,1460,1461,exorcise in that sense i thought you meant i d seen a ghost,i don t go to that length,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1461,1462,i don t go to that length,people whom i respect very much believe in ghosts my friend mrs moore does,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1462,1463,people whom i respect very much believe in ghosts my friend mrs moore does,she s an old lady,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1463,1464,she s an old lady,i think you need not be impolite to her as well as to her son,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1464,1465,i think you need not be impolite to her as well as to her son,i did not intend to be rude i only meant it is difficult as we get on in life to resist the supernatural i ve felt it coming on me myself i still jog on without it but what a temptation at forty five to pretend that the dead live again one s own dead no one else s matter,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1465,1466,i did not intend to be rude i only meant it is difficult as we get on in life to resist the supernatural i ve felt it coming on me myself i still jog on without it but what a temptation at forty five to pretend that the dead live again one s own dead no one else s matter,because the dead don t live again,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1466,1467,because the dead don t live again,i fear not,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1467,1468,i fear not,so do i what does dr aziz say of me,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1468,1469,so do i what does dr aziz say of me,he he has not been capable of thought in his misery naturally he s very bitter but let me conclude my analysis we are agreed that he is not a villain and that you are not one and we aren t really sure that it was an hallucination there s a fourth possibility which we must touch on was it somebody else,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1469,1470,he he has not been capable of thought in his misery naturally he s very bitter but let me conclude my analysis we are agreed that he is not a villain and that you are not one and we aren t really sure that it was an hallucination there s a fourth possibility which we must touch on was it somebody else,the guide,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1470,1471,the guide,exactly the guide i often think so unluckily aziz hit him on the face and he got a fright and disappeared it is most unsatisfactory and we hadn t the police to help us the guide was of no interest to them,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1471,1472,exactly the guide i often think so unluckily aziz hit him on the face and he got a fright and disappeared it is most unsatisfactory and we hadn t the police to help us the guide was of no interest to them,perhaps it was the guide,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1472,1473,perhaps it was the guide,or could it have been one of that gang of pathans who have been drifting through the district,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1473,1474,or could it have been one of that gang of pathans who have been drifting through the district,someone who was in another cave and followed me when the guide was looking away possibly,Adela Quested,M,major,F,major
Hamidullah,Cyril Fielding,1475,1476,hullo my dear fielding so i run you down at last can you come out at once to dilkusha,at once,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Adela Quested,1476,1477,at once,i hope to leave in a moment don t let me interrupt,Adela Quested; Hamidullah,M,major,F,major
Adela Quested,Cyril Fielding,1477,1478,i hope to leave in a moment don t let me interrupt,the telephone has been broken miss quested can t ring up her friends,Cyril Fielding; Hamidullah,F,major,M,major
Cyril Fielding,Hamidullah,1478,1479,the telephone has been broken miss quested can t ring up her friends,a great deal has been broken more than will ever be mended still there should be some way of transporting this lady back to the civil lines the resources of civilization are numerous,Adela Quested; Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1479,1480,a great deal has been broken more than will ever be mended still there should be some way of transporting this lady back to the civil lines the resources of civilization are numerous,miss quested has been explaining a little about her conduct of this morning,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1480,1481,miss quested has been explaining a little about her conduct of this morning,perhaps the age of miracles has returned one must be prepared for everything our philosophers say,Adela Quested; Hamidullah,M,major,M,intermediate
Hamidullah,Adela Quested,1481,1482,perhaps the age of miracles has returned one must be prepared for everything our philosophers say,it must have seemed a miracle to the onlookers the fact is that i realized before it was too late that i had made a mistake and had just enough presence of mind to say so that is all my extraordinary conduct amounts to,Adela Quested; Cyril Fielding,M,intermediate,F,major
Adela Quested,Hamidullah,1482,1483,it must have seemed a miracle to the onlookers the fact is that i realized before it was too late that i had made a mistake and had just enough presence of mind to say so that is all my extraordinary conduct amounts to,all it amounts to indeed speaking as a private individual in a purely informal conversation i admired your conduct and i was delighted when our warm hearted students garlanded you but like mr fielding i am surprised indeed surprise is too weak a word i see you drag my best friend into the dirt damage his health and ruin his prospects in a way you cannot conceive owing to your ignorance of our society and religion and then suddenly you get up in the witness box am i mad i keep asking myself is it a dream and if so when did it start and without doubt it is a dream that has not yet finished for i gather you have not done with us yet and it is now the turn of the poor old guide who conducted you round the caves,Cyril Fielding; Hamidullah,F,major,M,intermediate
Hamidullah,Cyril Fielding,1483,1484,all it amounts to indeed speaking as a private individual in a purely informal conversation i admired your conduct and i was delighted when our warm hearted students garlanded you but like mr fielding i am surprised indeed surprise is too weak a word i see you drag my best friend into the dirt damage his health and ruin his prospects in a way you cannot conceive owing to your ignorance of our society and religion and then suddenly you get up in the witness box am i mad i keep asking myself is it a dream and if so when did it start and without doubt it is a dream that has not yet finished for i gather you have not done with us yet and it is now the turn of the poor old guide who conducted you round the caves,not at all we were only discussing possibilities,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1484,1485,not at all we were only discussing possibilities,an interesting pastime but a lengthy one there are one hundred and seventy million indians in this notable peninsula and of course one or other of them entered the cave of course some indian is the culprit we must never doubt that and since my dear fielding these possibilities will take you some time don t you think you had better come out to the nawab bahadur s or i should say to mr zulfiqar s for that is the name he now requires us to call him by,Adela Quested; Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1485,1486,an interesting pastime but a lengthy one there are one hundred and seventy million indians in this notable peninsula and of course one or other of them entered the cave of course some indian is the culprit we must never doubt that and since my dear fielding these possibilities will take you some time don t you think you had better come out to the nawab bahadur s or i should say to mr zulfiqar s for that is the name he now requires us to call him by,gladly in a minute,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Adela Quested,1486,1487,gladly in a minute,i have just settled my movements i shall go to the dak bungalow,Adela Quested; Hamidullah,M,major,F,major
Adela Quested,Hamidullah,1487,1488,i have just settled my movements i shall go to the dak bungalow,not the turtons i thought you were their guest,Cyril Fielding; Hamidullah,F,major,M,intermediate
Hamidullah,Cyril Fielding,1488,1489,not the turtons i thought you were their guest,i have a better idea than that miss quested you must stop here at the college i shall be away at least two days and you can have the place entirely to yourself and make your plans at your convenience,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1489,1490,i have a better idea than that miss quested you must stop here at the college i shall be away at least two days and you can have the place entirely to yourself and make your plans at your convenience,i don t agree at all the idea is a thoroughly bad one there may quite well be another demonstration to night and suppose an attack is made on the college you would be held responsible for this lady s safety my dear fellow,Adela Quested; Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1490,1491,i don t agree at all the idea is a thoroughly bad one there may quite well be another demonstration to night and suppose an attack is made on the college you would be held responsible for this lady s safety my dear fellow,they might equally attack the dak bungalow,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1491,1492,they might equally attack the dak bungalow,exactly but the responsibility there ceases to be yours,Adela Quested; Hamidullah,M,major,M,intermediate
Hamidullah,Adela Quested,1492,1493,exactly but the responsibility there ceases to be yours,quite so i have given trouble enough,Adela Quested; Cyril Fielding,M,intermediate,F,major
Adela Quested,Hamidullah,1493,1494,quite so i have given trouble enough,do you hear the lady admits it herself it s not an attack from our people i fear you should see their orderly conduct at the hospital what we must guard against is an attack secretly arranged by the police for the purpose of discrediting you mcbryde keeps plenty of roughs for this purpose and this would be the very opportunity for him,Cyril Fielding; Hamidullah,F,major,M,intermediate
Hamidullah,Cyril Fielding,1494,1495,do you hear the lady admits it herself it s not an attack from our people i fear you should see their orderly conduct at the hospital what we must guard against is an attack secretly arranged by the police for the purpose of discrediting you mcbryde keeps plenty of roughs for this purpose and this would be the very opportunity for him,never mind she is not going to the dak bungalow,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1495,1496,never mind she is not going to the dak bungalow,then where is she to go we shall never have done with her,Adela Quested; Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1496,1497,then where is she to go we shall never have done with her,but where is she to have her dinner where is she to sleep i say here here and if she is hit on the head by roughs she is hit on the head that is my contribution well miss quested,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Adela Quested,1497,1498,but where is she to have her dinner where is she to sleep i say here here and if she is hit on the head by roughs she is hit on the head that is my contribution well miss quested,you are very kind i should have said yes i think but i agree with mr hamidullah i must give no more trouble to you i believe my best plan is to return to the turtons and see if they will allow me to sleep and if they turn me away i must go to the dak the collector would take me in i know but mrs turton said this morning that she would never see me again,Adela Quested; Hamidullah,M,major,F,major
Adela Quested,Cyril Fielding,1498,1499,you are very kind i should have said yes i think but i agree with mr hamidullah i must give no more trouble to you i believe my best plan is to return to the turtons and see if they will allow me to sleep and if they turn me away i must go to the dak the collector would take me in i know but mrs turton said this morning that she would never see me again,far better stop here than expose yourself to insults from that preposterous woman,Cyril Fielding; Hamidullah,F,major,M,major
Cyril Fielding,Adela Quested,1499,1500,far better stop here than expose yourself to insults from that preposterous woman,do you find her preposterous i used to i don t now,Adela Quested; Hamidullah,M,major,F,major
Adela Quested,Hamidullah,1500,1501,do you find her preposterous i used to i don t now,well here s our solution here comes the city magistrate he comes in a third class band ghari for purposes of disguise he comes unattended but here comes the city magistrate,Cyril Fielding; Hamidullah,F,major,M,intermediate
Hamidullah,Adela Quested,1501,1502,well here s our solution here comes the city magistrate he comes in a third class band ghari for purposes of disguise he comes unattended but here comes the city magistrate,at last,Adela Quested; Cyril Fielding,M,intermediate,F,major
Adela Quested,Hamidullah,1502,1503,at last,he comes he comes he comes i cringe i tremble,Cyril Fielding; Hamidullah,F,major,M,intermediate
Hamidullah,Adela Quested,1503,1504,he comes he comes he comes i cringe i tremble,will you ask him what he wants mr fielding,Adela Quested; Cyril Fielding,M,intermediate,F,major
Adela Quested,Hamidullah,1504,1505,will you ask him what he wants mr fielding,he wants you of course,Cyril Fielding; Hamidullah,F,major,M,intermediate
Adela Quested,Cyril Fielding,1506,1507,he may not even know i m here,i ll see him first if you prefer,Cyril Fielding; Hamidullah,F,major,M,major
Cyril Fielding,Hamidullah,1507,1508,i ll see him first if you prefer,really really need you have exposed mr fielding to this further discomfort he is far too considerate,Adela Quested; Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1508,1509,really really need you have exposed mr fielding to this further discomfort he is far too considerate,he has some news for you you ll find him on the verandah he prefers not to come in,Adela Quested; Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Adela Quested,1509,1510,he has some news for you you ll find him on the verandah he prefers not to come in,does he tell me to come out to him,Adela Quested; Hamidullah,M,major,F,major
Adela Quested,Hamidullah,1510,1511,does he tell me to come out to him,whether he tells you or not you will go i think,Cyril Fielding; Hamidullah,F,major,M,intermediate
Hamidullah,Adela Quested,1511,1512,whether he tells you or not you will go i think,perfectly right,Adela Quested; Cyril Fielding,M,intermediate,F,major
Adela Quested,Cyril Fielding,1512,1513,perfectly right,thank goodness that s over,Cyril Fielding; Hamidullah,F,major,M,major
Cyril Fielding,Hamidullah,1513,1514,thank goodness that s over,it was insulting of him not to come in,Hamidullah,M,major,M,intermediate
Cyril Fielding,Hamidullah,1515,1516,he couldn t very well after my behaviour to him at the club heaslop doesn t come out badly besides fate has treated him pretty roughly to day he has had a cable to the effect that his mother s dead poor old soul,oh really mrs moore i m sorry,Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1516,1517,oh really mrs moore i m sorry,she died at sea,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1517,1518,she died at sea,the heat i suppose,Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1520,1521,may is no month to allow an old lady to travel in,quite so heaslop ought never to have let her go and he knows it shall we be off,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1521,1522,quite so heaslop ought never to have let her go and he knows it shall we be off,let us wait until the happy couple leave the compound clear they really are intolerable dawdling there ah well fielding you don t believe in providence i remember i do this is heaslop s punishment for abducting our witness in order to stop us establishing our alibi,Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1522,1523,let us wait until the happy couple leave the compound clear they really are intolerable dawdling there ah well fielding you don t believe in providence i remember i do this is heaslop s punishment for abducting our witness in order to stop us establishing our alibi,you go rather too far there the poor old lady s evidence could have had no value shout and shriek mahmoud ali as he will she couldn t see through the kawa dol even if she had wanted to only miss quested could have saved him,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1523,1524,you go rather too far there the poor old lady s evidence could have had no value shout and shriek mahmoud ali as he will she couldn t see through the kawa dol even if she had wanted to only miss quested could have saved him,she loved aziz he says also india and he loved her,Hamidullah,M,major,M,intermediate
Hamidullah,Cyril Fielding,1524,1525,she loved aziz he says also india and he loved her,love is of no value in a witness as a barrister ought to know but i see there is about to be an esmiss esmoor legend at chandrapore my dear hamidullah and i will not impede its growth,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Hamidullah,1525,1526,love is of no value in a witness as a barrister ought to know but i see there is about to be an esmiss esmoor legend at chandrapore my dear hamidullah and i will not impede its growth,oh this is unbearable,Hamidullah,M,major,M,intermediate
Adela Quested,Cyril Fielding,1527,1528,mr fielding has ronny told you of this new misfortune ah me,heaslop is waiting for you i think,Cyril Fielding; Hamidullah,F,major,M,major
Cyril Fielding,Adela Quested,1528,1529,heaslop is waiting for you i think,i do so long to be alone she was my best friend far more to me than to him i can t bear to be with ronny i can t explain could you do me the very great kindness of letting me stop after all,Adela Quested; Hamidullah,M,major,F,major
Adela Quested,Cyril Fielding,1529,1530,i do so long to be alone she was my best friend far more to me than to him i can t bear to be with ronny i can t explain could you do me the very great kindness of letting me stop after all,i should be pleased but does mr heaslop wish it,Cyril Fielding; Hamidullah,F,major,M,major
Cyril Fielding,Adela Quested,1530,1531,i should be pleased but does mr heaslop wish it,i didn t ask him we are too much upset it s so complex not like what unhappiness is supposed to be each of us ought to be alone and think do come and see ronny again,Adela Quested; Hamidullah,M,major,F,major
Adela Quested,Cyril Fielding,1531,1532,i didn t ask him we are too much upset it s so complex not like what unhappiness is supposed to be each of us ought to be alone and think do come and see ronny again,i think he should come in this time do ask him to come,Cyril Fielding; Hamidullah,F,major,M,major
Ronny Heaslop,Cyril Fielding,1533,1534,i came to bring miss quested away but her visit to the turtons has ended and there is no other arrangement so far mine are bachelor quarters now,say no more miss quested stops here i only wanted to be assured of your approval miss quested you had better send for your own servant if he can be found but i will leave orders with mine to do all they can for you also i ll let the scouts know they have guarded the college ever since it was closed and may as well go on i really think you ll be as safe here as anywhere i shall be back thursday,Adela Quested; Cyril Fielding; Hamidullah,M,major,M,major
Cyril Fielding,Hamidullah,1534,1535,say no more miss quested stops here i only wanted to be assured of your approval miss quested you had better send for your own servant if he can be found but i will leave orders with mine to do all they can for you also i ll let the scouts know they have guarded the college ever since it was closed and may as well go on i really think you ll be as safe here as anywhere i shall be back thursday,we hear sir that your mother has died may we ask where the cable came from,Adela Quested; Hamidullah; Ronny Heaslop,M,major,M,intermediate
Hamidullah,Adela Quested,1537,1538,ah you were boasting she had reached aden in court,but she died on leaving bombay she was dead when they called her name this morning she must have been buried at sea,Adela Quested; Cyril Fielding; Ronny Heaslop,M,intermediate,F,major
Adela Quested,Hamidullah,1538,1539,but she died on leaving bombay she was dead when they called her name this morning she must have been buried at sea,it is clearly to be understood sir that neither mr fielding nor any of us are responsible for this lady s safety at government college,Cyril Fielding; Hamidullah; Ronny Heaslop,F,major,M,intermediate
Hamidullah,Cyril Fielding,1539,1540,it is clearly to be understood sir that neither mr fielding nor any of us are responsible for this lady s safety at government college,mr amritrao have you considered what sum miss quested ought to pay as compensation,Adela Quested; Cyril Fielding; Ronny Heaslop,M,intermediate,M,major
Cyril Fielding,Mr. Amritrao,1540,1541,mr amritrao have you considered what sum miss quested ought to pay as compensation,twenty thousand rupees,Hamidullah; Mr. Amritrao,M,major,M,minor
Mr. Amritrao,Cyril Fielding,1541,1542,twenty thousand rupees,aziz are you awake,Cyril Fielding; Hamidullah,M,minor,M,major
Cyril Fielding,Dr. Aziz,1542,1543,aziz are you awake,no so let us have a talk let us dream plans for the future,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1543,1544,no so let us have a talk let us dream plans for the future,i am useless at dreaming,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1544,1545,i am useless at dreaming,good night then dear fellow are you content with our day s work cyril,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1545,1546,good night then dear fellow are you content with our day s work cyril,are you,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1546,1547,are you,except that i ate too much i say panna lal and callendar ll get the sack,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1547,1548,except that i ate too much i say panna lal and callendar ll get the sack,there ll be a general move at chandrapore,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1548,1549,there ll be a general move at chandrapore,and you ll get promotion,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1549,1550,and you ll get promotion,they can t well move me down whatever their feelings,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1550,1551,they can t well move me down whatever their feelings,in any case we spend our holidays together and visit kashmir possibly persia for i shall have plenty of money paid to me on account of the injury sustained by my character while with me you shall never spend a single pie this is what i have always wished and as the result of my misfortunes it has come,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1551,1552,in any case we spend our holidays together and visit kashmir possibly persia for i shall have plenty of money paid to me on account of the injury sustained by my character while with me you shall never spend a single pie this is what i have always wished and as the result of my misfortunes it has come,you have won a great victory,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1552,1553,you have won a great victory,i know my dear chap i know your voice need not become so solemn and anxious i know what you are going to say next let oh let miss quested off paying so that the english may say the approval of your compatriots no longer interests me i have become anti british and ought to have done so sooner it would have saved me numerous misfortunes,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1553,1554,i know my dear chap i know your voice need not become so solemn and anxious i know what you are going to say next let oh let miss quested off paying so that the english may say the approval of your compatriots no longer interests me i have become anti british and ought to have done so sooner it would have saved me numerous misfortunes,including knowing me,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1554,1555,including knowing me,i say shall we go and pour water on to mohammed latif s face he is so funny when this is done to him asleep,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1555,1556,i say shall we go and pour water on to mohammed latif s face he is so funny when this is done to him asleep,yes certainly you must let off miss quested easily she must pay all your costs that is only fair but do not treat her like a conquered enemy,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1556,1557,yes certainly you must let off miss quested easily she must pay all your costs that is only fair but do not treat her like a conquered enemy,is she wealthy i depute you to find out,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1557,1558,is she wealthy i depute you to find out,the sums mentioned at dinner when you all got so excited they would ruin her they are perfectly preposterous look here,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1558,1559,the sums mentioned at dinner when you all got so excited they would ruin her they are perfectly preposterous look here,i am looking though it gets a bit dark i see cyril fielding to be a very nice chap indeed and my best friend but in some ways a fool you think that by letting miss quested off easily i shall make a better reputation for myself and indians generally no no it will be put down to weakness and the attempt to gain promotion officially i have decided to have nothing more to do with british india as a matter of fact i shall seek service in some moslem state such as hyderabad bhopal where englishmen cannot insult me any more don t counsel me otherwise,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1559,1560,i am looking though it gets a bit dark i see cyril fielding to be a very nice chap indeed and my best friend but in some ways a fool you think that by letting miss quested off easily i shall make a better reputation for myself and indians generally no no it will be put down to weakness and the attempt to gain promotion officially i have decided to have nothing more to do with british india as a matter of fact i shall seek service in some moslem state such as hyderabad bhopal where englishmen cannot insult me any more don t counsel me otherwise,in the course of a long talk with miss quested,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1560,1561,in the course of a long talk with miss quested,i don t want to hear your long talks,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1561,1562,i don t want to hear your long talks,be quiet in the course of a long talk with miss quested i have begun to understand her character it s not an easy one she being a prig but she is perfectly genuine and very brave when she saw she was wrong she pulled herself up with a jerk and said so i want you to realize what that means all her friends around her the entire british raj pushing her forward she stops sends the whole thing to smithereens in her place i should have funked it but she stopped and almost did she become a national heroine but my students ran us down a side street before the crowd caught flame do treat her considerately she really mustn t get the worst of both worlds i know what all these will want but you mustn t listen to them be merciful act like one of your six mogul emperors or all the six rolled into one,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1562,1563,be quiet in the course of a long talk with miss quested i have begun to understand her character it s not an easy one she being a prig but she is perfectly genuine and very brave when she saw she was wrong she pulled herself up with a jerk and said so i want you to realize what that means all her friends around her the entire british raj pushing her forward she stops sends the whole thing to smithereens in her place i should have funked it but she stopped and almost did she become a national heroine but my students ran us down a side street before the crowd caught flame do treat her considerately she really mustn t get the worst of both worlds i know what all these will want but you mustn t listen to them be merciful act like one of your six mogul emperors or all the six rolled into one,not even mogul emperors showed mercy until they received an apology,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1563,1564,not even mogul emperors showed mercy until they received an apology,she ll apologize if that s the trouble look i ll make you an offer dictate to me whatever form of words you like and this time to morrow i ll bring it back signed this is not instead of any public apology she may make you in law it s an addition,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1564,1565,she ll apologize if that s the trouble look i ll make you an offer dictate to me whatever form of words you like and this time to morrow i ll bring it back signed this is not instead of any public apology she may make you in law it s an addition,will she sign that,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1565,1566,will she sign that,well good night good night it s time to go to sleep after that,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1566,1567,well good night good night it s time to go to sleep after that,good night i suppose it is,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1567,1568,good night i suppose it is,oh i wish you wouldn t make that kind of remark it is the one thing in you i can t put up with,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1568,1569,oh i wish you wouldn t make that kind of remark it is the one thing in you i can t put up with,i put up with all things in you so what is to be done,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1569,1570,i put up with all things in you so what is to be done,well you hurt me by saying it good night,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1570,1571,well you hurt me by saying it good night,cyril i have had an idea which will satisfy your tender mind i shall consult mrs moore her opinion will solve everything i can trust her so absolutely if she advises me to pardon this girl i shall do so she will counsel me nothing against my real and true honour as you might,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1571,1572,cyril i have had an idea which will satisfy your tender mind i shall consult mrs moore her opinion will solve everything i can trust her so absolutely if she advises me to pardon this girl i shall do so she will counsel me nothing against my real and true honour as you might,let us discuss that to morrow morning,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1572,1573,let us discuss that to morrow morning,is it not strange i keep on forgetting she has left india during the shouting of her name in court i fancied she was present i had shut my eyes i confused myself on purpose to deaden the pain now this very instant i forgot again i shall be obliged to write she is now far away well on her way towards ralph and stella,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1573,1574,is it not strange i keep on forgetting she has left india during the shouting of her name in court i fancied she was present i had shut my eyes i confused myself on purpose to deaden the pain now this very instant i forgot again i shall be obliged to write she is now far away well on her way towards ralph and stella,to whom,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1574,1575,to whom,to those other children,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1575,1576,to those other children,i have not heard of other children,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1576,1577,i have not heard of other children,just as i have two boys and a girl so has mrs moore she told me in the mosque,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1577,1578,just as i have two boys and a girl so has mrs moore she told me in the mosque,i knew her so slightly,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1578,1579,i knew her so slightly,i have seen her but three times but i know she is an oriental,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1579,1580,i have seen her but three times but i know she is an oriental,you are so fantastic miss quested you won t treat her generously while over mrs moore there is this elaborate chivalry miss quested anyhow behaved decently this morning whereas the old lady never did anything for you at all and it s pure conjecture that she would have come forward in your favour it only rests on servants gossip your emotions never seem in proportion to their objects aziz,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1580,1581,you are so fantastic miss quested you won t treat her generously while over mrs moore there is this elaborate chivalry miss quested anyhow behaved decently this morning whereas the old lady never did anything for you at all and it s pure conjecture that she would have come forward in your favour it only rests on servants gossip your emotions never seem in proportion to their objects aziz,is emotion a sack of potatoes so much the pound to be measured out am i a machine i shall be told i can use up my emotions by using them next,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1581,1582,is emotion a sack of potatoes so much the pound to be measured out am i a machine i shall be told i can use up my emotions by using them next,i should have thought you could it sounds common sense you can t eat your cake and have it even in the world of the spirit,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1582,1583,i should have thought you could it sounds common sense you can t eat your cake and have it even in the world of the spirit,if you are right there is no point in any friendship it all comes down to give and take or give and return which is disgusting and we had better all leap over this parapet and kill ourselves is anything wrong with you this evening that you grow so materialistic,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1583,1584,if you are right there is no point in any friendship it all comes down to give and take or give and return which is disgusting and we had better all leap over this parapet and kill ourselves is anything wrong with you this evening that you grow so materialistic,your unfairness is worse than my materialism,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1584,1585,your unfairness is worse than my materialism,i see anything further to complain of because it is far better you put all your difficulties before me if we are to be friends for ever you do not like mrs moore and are annoyed because i do however you will like her in time,Dr. Aziz,M,major,M,major
Dr. Aziz,Cyril Fielding,1585,1586,i see anything further to complain of because it is far better you put all your difficulties before me if we are to be friends for ever you do not like mrs moore and are annoyed because i do however you will like her in time,i m sorry to say mrs moore s dead,Cyril Fielding,M,major,M,major
Hamidullah,Dr. Aziz,1587,1588,aziz he is trying to pull your leg don t believe him the villain,i do not believe him,Cyril Fielding; Dr. Aziz,M,intermediate,M,major
Dr. Aziz,Cyril Fielding,1588,1589,i do not believe him,this really is the end and i gave her the final blow,Cyril Fielding; Hamidullah,M,major,M,major
Adela Quested,Cyril Fielding,1593,1594,of course i ought to have thought of it myself my instincts never help me why didn t i rush up to him after the trial yes of course i will write him an apology but please will you dictate it shall i write another nothing matters if i can undo the harm i have caused i can do this right and that right but when the two are put together they come wrong that s the defect of my character i have never realized it until now i thought that if i was just and asked questions i would come through every difficulty,our letter is a failure for a simple reason which we had better face you have no real affection for aziz or indians generally the first time i saw you you were wanting to see india not indians and it occurred to me ah that won t take us far indians know whether they are liked or not they cannot be fooled here justice never satisfies them and that is why the british empire rests on sand,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1594,1595,our letter is a failure for a simple reason which we had better face you have no real affection for aziz or indians generally the first time i saw you you were wanting to see india not indians and it occurred to me ah that won t take us far indians know whether they are liked or not they cannot be fooled here justice never satisfies them and that is why the british empire rests on sand,do i like anyone though,Adela Quested,M,major,F,major
