A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Young Thomas,Mrs. Sparsit,1011,1012,i have got an appointment with him to meet him in the evening at the station here and i am going to dine with him afterwards i believe he is not coming down to the country house for a week or so being due somewhere else at least he says so but i shouldn t wonder if he was to stop here over sunday and stray that way,which reminds me would you remember a message to your sister mr tom if i was to charge you with one,Mrs. Sparsit,M,major,F,major
Mrs. Sparsit,Young Thomas,1012,1013,which reminds me would you remember a message to your sister mr tom if i was to charge you with one,well i ll try if it isn t a long un,Young Thomas,F,major,M,major
Young Thomas,Mrs. Sparsit,1013,1014,well i ll try if it isn t a long un,it is merely my respectful compliments and i fear i may not trouble her with my society this week being still a little nervous and better perhaps by my poor self,Mrs. Sparsit,M,major,F,major
Mrs. Sparsit,Young Thomas,1014,1015,it is merely my respectful compliments and i fear i may not trouble her with my society this week being still a little nervous and better perhaps by my poor self,oh if that s all it wouldn t much matter even if i was to forget it for loo s not likely to think of you unless she sees you well mrs sparsit i must be off,Young Thomas,F,major,M,major
Young Thomas,Mrs. Sparsit,1015,1016,oh if that s all it wouldn t much matter even if i was to forget it for loo s not likely to think of you unless she sees you well mrs sparsit i must be off,this is a device to keep him out of the way harthouse is with his sister now,Mrs. Sparsit,M,major,F,major
Mr. James Harthouse,Louisa Bounderby,1019,1020,my dear child will you not bear with my society for a little while,not here,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Mr. James Harthouse,1020,1021,not here,where louisa,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Louisa Bounderby,1021,1022,where louisa,not here,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Mr. James Harthouse,1022,1023,not here,but we have so little time to make so much of and i have come so far and am altogether so devoted and distracted there never was a slave at once so devoted and ill used by his mistress to look for your sunny welcome that has warmed me into life and to be received in your frozen manner is heart rending,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Louisa Bounderby,1023,1024,but we have so little time to make so much of and i have come so far and am altogether so devoted and distracted there never was a slave at once so devoted and ill used by his mistress to look for your sunny welcome that has warmed me into life and to be received in your frozen manner is heart rending,am i to say again that i must be left to myself here,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Mr. James Harthouse,1024,1025,am i to say again that i must be left to myself here,but we must meet my dear louisa where shall we meet shall i ride up to the house a few minutes hence innocently supposing that its master is at home and will be charmed to receive me,Mr. James Harthouse,F,major,M,major
Louisa Bounderby,Thomas Gradgrind,1030,1031,father i want to speak to you,what is the matter how strange you look and good heaven have you come here exposed to this storm,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1033,1034,what is it i conjure you louisa tell me what is the matter,father you have trained me from my cradle,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1034,1035,father you have trained me from my cradle,yes louisa,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1035,1036,yes louisa,i curse the hour in which i was born to such a destiny,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1036,1037,i curse the hour in which i was born to such a destiny,curse the hour curse the hour,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1037,1038,curse the hour curse the hour,how could you give me life and take from me all the inappreciable things that raise it from the state of conscious death where are the graces of my soul where are the sentiments of my heart what have you done o father what have you done with the garden that should have bloomed once in this great wilderness here if it had ever been here its ashes alone would save me from the void in which my whole life sinks i did not mean to say this but father you remember the last time we conversed in this room,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1038,1039,how could you give me life and take from me all the inappreciable things that raise it from the state of conscious death where are the graces of my soul where are the sentiments of my heart what have you done o father what have you done with the garden that should have bloomed once in this great wilderness here if it had ever been here its ashes alone would save me from the void in which my whole life sinks i did not mean to say this but father you remember the last time we conversed in this room,yes louisa,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1039,1040,yes louisa,what has risen to my lips now would have risen to my lips then if you had given me a moment s help i don t reproach you father what you have never nurtured in me you have never nurtured in yourself but o if you had only done so long ago or if you had only neglected me what a much better and much happier creature i should have been this day father if you had known when we were last together here what even i feared while i strove against it as it has been my task from infancy to strive against every natural prompting that has arisen in my heart if you had known that there lingered in my breast sensibilities affections weaknesses capable of being cherished into strength defying all the calculations ever made by man and no more known to his arithmetic than his creator is would you have given me to the husband whom i am now sure that i hate,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1040,1041,what has risen to my lips now would have risen to my lips then if you had given me a moment s help i don t reproach you father what you have never nurtured in me you have never nurtured in yourself but o if you had only done so long ago or if you had only neglected me what a much better and much happier creature i should have been this day father if you had known when we were last together here what even i feared while i strove against it as it has been my task from infancy to strive against every natural prompting that has arisen in my heart if you had known that there lingered in my breast sensibilities affections weaknesses capable of being cherished into strength defying all the calculations ever made by man and no more known to his arithmetic than his creator is would you have given me to the husband whom i am now sure that i hate,no no my poor child,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1041,1042,no no my poor child,would you have doomed me at any time to the frost and blight that have hardened and spoiled me would you have robbed me for no one s enrichment only for the greater desolation of this world of the immaterial part of my life the spring and summer of my belief my refuge from what is sordid and bad in the real things around me my school in which i should have learned to be more humble and more trusting with them and to hope in my little sphere to make them better,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1042,1043,would you have doomed me at any time to the frost and blight that have hardened and spoiled me would you have robbed me for no one s enrichment only for the greater desolation of this world of the immaterial part of my life the spring and summer of my belief my refuge from what is sordid and bad in the real things around me my school in which i should have learned to be more humble and more trusting with them and to hope in my little sphere to make them better,o no no no louisa,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1043,1044,o no no no louisa,yet father if i had been stone blind if i had groped my way by my sense of touch and had been free while i knew the shapes and surfaces of things to exercise my fancy somewhat in regard to them i should have been a million times wiser happier more loving more contented more innocent and human in all good respects than i am with the eyes i have now hear what i have come to say with a hunger and thirst upon me father which have never been for a moment appeased with an ardent impulse towards some region where rules and figures and definitions were not quite absolute i have grown up battling every inch of my way,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1044,1045,yet father if i had been stone blind if i had groped my way by my sense of touch and had been free while i knew the shapes and surfaces of things to exercise my fancy somewhat in regard to them i should have been a million times wiser happier more loving more contented more innocent and human in all good respects than i am with the eyes i have now hear what i have come to say with a hunger and thirst upon me father which have never been for a moment appeased with an ardent impulse towards some region where rules and figures and definitions were not quite absolute i have grown up battling every inch of my way,i never knew you were unhappy my child,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1045,1046,i never knew you were unhappy my child,father i always knew it in this strife i have almost repulsed and crushed my better angel into a demon what i have learned has left me doubting misbelieving despising regretting what i have not learned and my dismal resource has been to think that life would soon go by and that nothing in it could be worth the pain and trouble of a contest,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1046,1047,father i always knew it in this strife i have almost repulsed and crushed my better angel into a demon what i have learned has left me doubting misbelieving despising regretting what i have not learned and my dismal resource has been to think that life would soon go by and that nothing in it could be worth the pain and trouble of a contest,and you so young louisa,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1047,1048,and you so young louisa,and i so young in this condition father for i show you now without fear or favour the ordinary deadened state of my mind as i know it you proposed my husband to me i took him i never made a pretence to him or you that i loved him i knew and father you knew and he knew that i never did i was not wholly indifferent for i had a hope of being pleasant and useful to tom i made that wild escape into something visionary and have slowly found out how wild it was but tom had been the subject of all the little tenderness of my life perhaps he became so because i knew so well how to pity him it matters little now except as it may dispose you to think more leniently of his errors when i was irrevocably married there rose up into rebellion against the tie the old strife made fiercer by all those causes of disparity which arise out of our two individual natures and which no general laws shall ever rule or state for me father until they shall be able to direct the anatomist where to strike his knife into the secrets of my soul,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1050,1051,i do not reproach you father i make no complaint i am here with another object,what can i do child ask me what you will,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1051,1052,what can i do child ask me what you will,i am coming to it father chance then threw into my way a new acquaintance a man such as i had had no experience of used to the world light polished easy making no pretences avowing the low estimate of everything that i was half afraid to form in secret conveying to me almost immediately though i don t know how or by what degrees that he understood me and read my thoughts i could not find that he was worse than i there seemed to be a near affinity between us i only wondered it should be worth his while who cared for nothing else to care so much for me,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1052,1053,i am coming to it father chance then threw into my way a new acquaintance a man such as i had had no experience of used to the world light polished easy making no pretences avowing the low estimate of everything that i was half afraid to form in secret conveying to me almost immediately though i don t know how or by what degrees that he understood me and read my thoughts i could not find that he was worse than i there seemed to be a near affinity between us i only wondered it should be worth his while who cared for nothing else to care so much for me,for you louisa,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1053,1054,for you louisa,i say nothing of his plea for claiming my confidence it matters very little how he gained it father he did gain it what you know of the story of my marriage he soon knew just as well i have done no worse i have not disgraced you but if you ask me whether i have loved him or do love him i tell you plainly father that it may be so i don t know this night my husband being away he has been with me declaring himself my lover this minute he expects me for i could release myself of his presence by no other means i do not know that i am sorry i do not know that i am ashamed i do not know that i am degraded in my own esteem all that i know is your philosophy and your teaching will not save me now father you have brought me to this save me by some other means i shall die if you hold me let me fall upon the ground,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Jane,1055,1056,when was i brought to this room,last night louisa,Jane,F,major,F,minor
Jane,Louisa Bounderby,1056,1057,last night louisa,who brought me here,Louisa Bounderby,F,minor,F,major
Louisa Bounderby,Jane,1057,1058,who brought me here,sissy i believe,Jane,F,major,F,minor
Jane,Louisa Bounderby,1058,1059,sissy i believe,why do you believe so,Louisa Bounderby,F,minor,F,major
Louisa Bounderby,Jane,1059,1060,why do you believe so,because i found her here this morning she didn t come to my bedside to wake me as she always does and i went to look for her she was not in her own room either and i went looking for her all over the house until i found her here taking care of you and cooling your head will you see father sissy said i was to tell him when you woke,Jane,F,major,F,minor
Jane,Louisa Bounderby,1060,1061,because i found her here this morning she didn t come to my bedside to wake me as she always does and i went to look for her she was not in her own room either and i went looking for her all over the house until i found her here taking care of you and cooling your head will you see father sissy said i was to tell him when you woke,what a beaming face you have jane,Louisa Bounderby,F,minor,F,major
Louisa Bounderby,Jane,1061,1062,what a beaming face you have jane,have i i am very glad you think so i am sure it must be sissy s doing,Jane,F,major,F,minor
Jane,Louisa Bounderby,1062,1063,have i i am very glad you think so i am sure it must be sissy s doing,you can tell father if you will it was you who made my room so cheerful and gave it this look of welcome,Louisa Bounderby,F,minor,F,major
Louisa Bounderby,Jane,1063,1064,you can tell father if you will it was you who made my room so cheerful and gave it this look of welcome,oh no louisa it was done before i came it was,Jane,F,major,F,minor
Thomas Gradgrind,Louisa Bounderby,1065,1066,my dear louisa my poor daughter my unfortunate child it would be hopeless for me louisa to endeavour to tell you how overwhelmed i have been and still am by what broke upon me last night the ground on which i stand has ceased to be solid under my feet the only support on which i leaned and the strength of which it seemed and still does seem impossible to question has given way in an instant i am stunned by these discoveries i have no selfish meaning in what i say but i find the shock of what broke upon me last night to be very heavy indeed i will not say louisa that if you had by any happy chance undeceived me some time ago it would have been better for us both better for your peace and better for mine for i am sensible that it may not have been a part of my system to invite any confidence of that kind i had proved my my system to myself and i have rigidly administered it and i must bear the responsibility of its failures i only entreat you to believe my favourite child that i have meant to do right,i am well assured of what you say father i know i have been your favourite child i know you have intended to make me happy i have never blamed you and i never shall,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1066,1067,i am well assured of what you say father i know i have been your favourite child i know you have intended to make me happy i have never blamed you and i never shall,my dear i have remained all night at my table pondering again and again on what has so painfully passed between us when i consider your character when i consider that what has been known to me for hours has been concealed by you for years when i consider under what immediate pressure it has been forced from you at last i come to the conclusion that i cannot but mistrust myself but if i see reason to mistrust myself for the past louisa i should also mistrust myself for the present and the future to speak unreservedly to you i do i am far from feeling convinced now however differently i might have felt only this time yesterday that i am fit for the trust you repose in me that i know how to respond to the appeal you have come home to make to me that i have the right instinct supposing it for the moment to be some quality of that nature how to help you and to set you right my child some persons hold that there is a wisdom of the head and that there is a wisdom of the heart i have not supposed so but as i have said i mistrust myself now i have supposed the head to be all sufficient it may not be all sufficient how can i venture this morning to say it is if that other kind of wisdom should be what i have neglected and should be the instinct that is wanted louisa louisa i have been absent from here my dear a good deal of late and though your sister s training has been pursued according to the system it has necessarily been modified by daily associations begun in her case at an early age i ask you ignorantly and humbly my daughter for the better do you think,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,1067,1068,my dear i have remained all night at my table pondering again and again on what has so painfully passed between us when i consider your character when i consider that what has been known to me for hours has been concealed by you for years when i consider under what immediate pressure it has been forced from you at last i come to the conclusion that i cannot but mistrust myself but if i see reason to mistrust myself for the past louisa i should also mistrust myself for the present and the future to speak unreservedly to you i do i am far from feeling convinced now however differently i might have felt only this time yesterday that i am fit for the trust you repose in me that i know how to respond to the appeal you have come home to make to me that i have the right instinct supposing it for the moment to be some quality of that nature how to help you and to set you right my child some persons hold that there is a wisdom of the head and that there is a wisdom of the heart i have not supposed so but as i have said i mistrust myself now i have supposed the head to be all sufficient it may not be all sufficient how can i venture this morning to say it is if that other kind of wisdom should be what i have neglected and should be the instinct that is wanted louisa louisa i have been absent from here my dear a good deal of late and though your sister s training has been pursued according to the system it has necessarily been modified by daily associations begun in her case at an early age i ask you ignorantly and humbly my daughter for the better do you think,father if any harmony has been awakened in her young breast that was mute in mine until it turned to discord let her thank heaven for it and go upon her happier way taking it as her greatest blessing that she has avoided my way,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,1068,1069,father if any harmony has been awakened in her young breast that was mute in mine until it turned to discord let her thank heaven for it and go upon her happier way taking it as her greatest blessing that she has avoided my way,o my child my child i am an unhappy man to see you thus what avails it to me that you do not reproach me if i so bitterly reproach myself louisa i have a misgiving that some change may have been slowly working about me in this house by mere love and gratitude that what the head had left undone and could not do the heart may have been doing silently can it be so i am not too proud to believe it louisa how could i be arrogant and you before me can it be so is it so my dear,Thomas Gradgrind,F,major,M,major
Cecilia Jupe,Louisa Bounderby,1070,1071,i hope i have not disturbed you i have come to ask if you would let me stay with you,why should you stay with me my sister will miss you you are everything to her,Louisa Bounderby,F,major,F,major
Louisa Bounderby,Cecilia Jupe,1071,1072,why should you stay with me my sister will miss you you are everything to her,am i i would be something to you if i might,Cecilia Jupe,F,major,F,major
Cecilia Jupe,Louisa Bounderby,1074,1075,whatever you want most if i could be that at all events i would like to try to be as near it as i can and however far off that may be i will never tire of trying will you let me,my father sent you to ask me,Louisa Bounderby,F,major,F,major
Louisa Bounderby,Cecilia Jupe,1075,1076,my father sent you to ask me,no indeed he told me that i might come in now but he sent me away from the room this morning or at least,Cecilia Jupe,F,major,F,major
Cecilia Jupe,Louisa Bounderby,1076,1077,no indeed he told me that i might come in now but he sent me away from the room this morning or at least,at least what,Louisa Bounderby,F,major,F,major
Louisa Bounderby,Cecilia Jupe,1077,1078,at least what,i thought it best myself that i should be sent away for i felt very uncertain whether you would like to find me here,Cecilia Jupe,F,major,F,major
Cecilia Jupe,Louisa Bounderby,1078,1079,i thought it best myself that i should be sent away for i felt very uncertain whether you would like to find me here,have i always hated you so much,Louisa Bounderby,F,major,F,major
Louisa Bounderby,Cecilia Jupe,1079,1080,have i always hated you so much,i hope not for i have always loved you and have always wished that you should know it but you changed to me a little shortly before you left home not that i wondered at it you knew so much and i knew so little and it was so natural in many ways going as you were among other friends that i had nothing to complain of and was not at all hurt may i try,Cecilia Jupe,F,major,F,major
Cecilia Jupe,Louisa Bounderby,1080,1081,i hope not for i have always loved you and have always wished that you should know it but you changed to me a little shortly before you left home not that i wondered at it you knew so much and i knew so little and it was so natural in many ways going as you were among other friends that i had nothing to complain of and was not at all hurt may i try,first sissy do you know what i am i am so proud and so hardened so confused and troubled so resentful and unjust to every one and to myself that everything is stormy dark and wicked to me does not that repel you,Louisa Bounderby,F,major,F,major
Louisa Bounderby,Cecilia Jupe,1085,1086,forgive me pity me help me have compassion on my great need and let me lay this head of mine upon a loving heart,o lay it here lay it here my dear,Cecilia Jupe,F,major,F,major
Young Thomas,Mr. James Harthouse,1087,1088,well i don t know she was off somewhere at daybreak this morning she s always full of mystery i hate her so i do that white chap he s always got his blinking eyes upon a fellow,where were you last night tom,Mr. James Harthouse,M,major,M,major
Mr. James Harthouse,Young Thomas,1088,1089,where were you last night tom,where was i last night come i like that i was waiting for you mr harthouse till it came down as i never saw it come down before where was i too where were you you mean,Young Thomas,M,major,M,major
Young Thomas,Mr. James Harthouse,1089,1090,where was i last night come i like that i was waiting for you mr harthouse till it came down as i never saw it come down before where was i too where were you you mean,i was prevented from coming detained,Mr. James Harthouse,M,major,M,major
Mr. James Harthouse,Young Thomas,1090,1091,i was prevented from coming detained,detained two of us were detained i was detained looking for you till i lost every train but the mail it would have been a pleasant job to go down by that on such a night and have to walk home through a pond i was obliged to sleep in town after all,Young Thomas,M,major,M,major
Young Thomas,Mr. James Harthouse,1093,1094,where why in my own bed at bounderby s,did you see your sister,Mr. James Harthouse,M,major,M,major
Mr. James Harthouse,Young Thomas,1094,1095,did you see your sister,how the deuce could i see my sister when she was fifteen miles off,Young Thomas,M,major,M,major
Young Thomas,Mr. James Harthouse,1095,1096,how the deuce could i see my sister when she was fifteen miles off,so whether i am waiting for a hostile message or an assignation or a penitent remonstrance or an impromptu wrestle with my friend bounderby in the lancashire manner which would seem as likely as anything else in the present state of affairs i ll dine bounderby has the advantage in point of weight and if anything of a british nature is to come off between us it may be as well to be in training some dinner at six with a beefsteak in it,Mr. James Harthouse,M,major,M,major
The Waiter,Mr. James Harthouse,1098,1099,beg your pardon sir you re wanted sir if you please beg your pardon sir young lady outside sir wishes to see you,outside where,Mr. James Harthouse,M,minor,M,major
Mr. James Harthouse,The Waiter,1099,1100,outside where,outside this door sir,The Waiter,M,major,M,minor
Cecilia Jupe,Mr. James Harthouse,1101,1102,i speak to mr harthouse,to mr harthouse and you speak to him with the most confiding eyes i ever saw and the most earnest voice though so quiet i ever heard,Mr. James Harthouse,F,major,M,major
Cecilia Jupe,Mr. James Harthouse,1103,1104,if i do not understand and i do not sir what your honour as a gentleman binds you to in other matters i am sure i may rely upon it to keep my visit secret and to keep secret what i am going to say i will rely upon it if you will tell me i may so far trust,you may i assure you,Mr. James Harthouse,F,major,M,major
Cecilia Jupe,Mr. James Harthouse,1106,1107,i think you have already guessed whom i left just now,i have been in the greatest concern and uneasiness during the last four and twenty hours which have appeared as many years on a lady s account the hopes i have been encouraged to form that you come from that lady do not deceive me i trust,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1107,1108,i have been in the greatest concern and uneasiness during the last four and twenty hours which have appeared as many years on a lady s account the hopes i have been encouraged to form that you come from that lady do not deceive me i trust,i left her within an hour,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1110,1111,at her father s,then i certainly do not see where we are going,Mr. James Harthouse,F,major,M,major
Cecilia Jupe,Mr. James Harthouse,1112,1113,she hurried there last night she arrived there in great agitation and was insensible all through the night i live at her father s and was with her you may be sure sir you will never see her again as long as you live,so startling an announcement so confidently made and by such lips is really disconcerting in the last degree may i be permitted to inquire if you are charged to convey that information to me in those hopeless words by the lady of whom we speak,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1113,1114,so startling an announcement so confidently made and by such lips is really disconcerting in the last degree may i be permitted to inquire if you are charged to convey that information to me in those hopeless words by the lady of whom we speak,i have no charge from her,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1114,1115,i have no charge from her,the drowning man catches at the straw with no disrespect for your judgment and with no doubt of your sincerity excuse my saying that i cling to the belief that there is yet hope that i am not condemned to perpetual exile from that lady s presence,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1115,1116,the drowning man catches at the straw with no disrespect for your judgment and with no doubt of your sincerity excuse my saying that i cling to the belief that there is yet hope that i am not condemned to perpetual exile from that lady s presence,there is not the least hope the first object of my coming here sir is to assure you that you must believe that there is no more hope of your ever speaking with her again than there would be if she had died when she came home last night,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1116,1117,there is not the least hope the first object of my coming here sir is to assure you that you must believe that there is no more hope of your ever speaking with her again than there would be if she had died when she came home last night,must believe but if i can t or if i should by infirmity of nature be obstinate and won t,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1117,1118,must believe but if i can t or if i should by infirmity of nature be obstinate and won t,it is still true there is no hope,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1118,1119,it is still true there is no hope,well if it should unhappily appear after due pains and duty on my part that i am brought to a position so desolate as this banishment i shall not become the lady s persecutor but you said you had no commission from her,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1119,1120,well if it should unhappily appear after due pains and duty on my part that i am brought to a position so desolate as this banishment i shall not become the lady s persecutor but you said you had no commission from her,i have only the commission of my love for her and her love for me i have no other trust than that i have been with her since she came home and that she has given me her confidence i have no further trust than that i know something of her character and her marriage o mr harthouse i think you had that trust too,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1120,1121,i have only the commission of my love for her and her love for me i have no other trust than that i have been with her since she came home and that she has given me her confidence i have no further trust than that i know something of her character and her marriage o mr harthouse i think you had that trust too,i am not a moral sort of fellow and i never make any pretensions to the character of a moral sort of fellow i am as immoral as need be at the same time in bringing any distress upon the lady who is the subject of the present conversation or in unfortunately compromising her in any way or in committing myself by any expression of sentiments towards her not perfectly reconcilable with in fact with the domestic hearth or in taking any advantage of her father s being a machine or of her brother s being a whelp or of her husband s being a bear i beg to be allowed to assure you that i have had no particularly evil intentions but have glided on from one step to another with a smoothness so perfectly diabolical that i had not the slightest idea the catalogue was half so long until i began to turn it over whereas i find that it is really in several volumes after what has been just now represented to me in a manner i find it impossible to doubt i know of hardly any other source from which i could have accepted it so readily i feel bound to say to you in whom the confidence you have mentioned has been reposed that i cannot refuse to contemplate the possibility however unexpected of my seeing the lady no more i am solely to blame for the thing having come to this and and i cannot say that i have any sanguine expectation of ever becoming a moral sort of fellow or that i have any belief in any moral sort of fellow whatever you spoke of your first object i may assume that there is a second to be mentioned,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1123,1124,will you oblige me by confiding it,mr harthouse the only reparation that remains with you is to leave here immediately and finally i am quite sure that you can mitigate in no other way the wrong and harm you have done i am quite sure that it is the only compensation you have left it in your power to make i do not say that it is much or that it is enough but it is something and it is necessary therefore though without any other authority than i have given you and even without the knowledge of any other person than yourself and myself i ask you to depart from this place to night under an obligation never to return to it,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1124,1125,mr harthouse the only reparation that remains with you is to leave here immediately and finally i am quite sure that you can mitigate in no other way the wrong and harm you have done i am quite sure that it is the only compensation you have left it in your power to make i do not say that it is much or that it is enough but it is something and it is necessary therefore though without any other authority than i have given you and even without the knowledge of any other person than yourself and myself i ask you to depart from this place to night under an obligation never to return to it,but do you know the extent of what you ask you probably are not aware that i am here on a public kind of business preposterous enough in itself but which i have gone in for and sworn by and am supposed to be devoted to in quite a desperate manner you probably are not aware of that but i assure you it s the fact besides which it s so alarmingly absurd it would make a man so ridiculous after going in for these fellows to back out in such an incomprehensible way,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1125,1126,but do you know the extent of what you ask you probably are not aware that i am here on a public kind of business preposterous enough in itself but which i have gone in for and sworn by and am supposed to be devoted to in quite a desperate manner you probably are not aware of that but i assure you it s the fact besides which it s so alarmingly absurd it would make a man so ridiculous after going in for these fellows to back out in such an incomprehensible way,i am quite sure that it is the only reparation in your power sir i am quite sure or i would not have come here,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1126,1127,i am quite sure that it is the only reparation in your power sir i am quite sure or i would not have come here,upon my soul i don t know what to say so immensely absurd,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1128,1129,if i were to do such a very ridiculous thing it could only be in the most inviolable confidence,i will trust to you sir and you will trust to me,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1129,1130,i will trust to you sir and you will trust to me,i suppose a man never was placed in a more ridiculous position but i see no way out of it what will be will be this will be i suppose i must take off myself i imagine in short i engage to do it you will permit me to say that i doubt if any other ambassador or ambassadress could have addressed me with the same success i must not only regard myself as being in a very ridiculous position but as being vanquished at all points will you allow me the privilege of remembering my enemy s name,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1130,1131,i suppose a man never was placed in a more ridiculous position but i see no way out of it what will be will be this will be i suppose i must take off myself i imagine in short i engage to do it you will permit me to say that i doubt if any other ambassador or ambassadress could have addressed me with the same success i must not only regard myself as being in a very ridiculous position but as being vanquished at all points will you allow me the privilege of remembering my enemy s name,my name,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1131,1132,my name,the only name i could possibly care to know to night,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1132,1133,the only name i could possibly care to know to night,sissy jupe,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1133,1134,sissy jupe,pardon my curiosity at parting related to the family,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,Cecilia Jupe,1134,1135,pardon my curiosity at parting related to the family,i am only a poor girl i was separated from my father he was only a stroller and taken pity on by mr gradgrind i have lived in the house ever since,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Mr. James Harthouse,1135,1136,i am only a poor girl i was separated from my father he was only a stroller and taken pity on by mr gradgrind i have lived in the house ever since,it wanted this to complete the defeat the defeat may now be considered perfectly accomplished only a poor girl only a stroller only james harthouse made nothing of only james harthouse a great pyramid of failure,Mr. James Harthouse,F,major,M,major
Mr. James Harthouse,The Waiter,1137,1138,send my fellow here,gone to bed sir,The Waiter,M,major,M,minor
The Waiter,Mr. James Harthouse,1138,1139,gone to bed sir,tell him to get up and pack up,Mr. James Harthouse,M,minor,M,major
Josiah Bounderby,Thomas Gradgrind,1140,1141,now tom gradgrind here s a lady here mrs sparsit you know mrs sparsit who has something to say to you that will strike you dumb,you have missed my letter,Mrs. Sparsit; Thomas Gradgrind,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,1141,1142,you have missed my letter,missed your letter sir the present time is no time for letters no man shall talk to josiah bounderby of coketown about letters with his mind in the state it s in now,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Thomas Gradgrind,1142,1143,missed your letter sir the present time is no time for letters no man shall talk to josiah bounderby of coketown about letters with his mind in the state it s in now,bounderby i speak of a very special letter i have written to you in reference to louisa,Mrs. Sparsit; Thomas Gradgrind,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,1143,1144,bounderby i speak of a very special letter i have written to you in reference to louisa,tom gradgrind i speak of a very special messenger that has come to me in reference to louisa mrs sparsit ma am stand forward if you can t get it out ma am leave me to get it out this is not a time for a lady however highly connected to be totally inaudible and seemingly swallowing marbles tom gradgrind mrs sparsit latterly found herself by accident in a situation to overhear a conversation out of doors between your daughter and your precious gentleman friend mr james harthouse,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
