A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Henry Tilney,Catherine Morland,i can have no opinion on that subject,but what can your brother mean if he knows her engagement what can he mean by his behaviour,0,0,0,0,1,2,1,1,0,2,0,1,0,0,0,0,1,4,1,1,0,0,0,0,1,5,1,1,1,1,1,1,0,0,0,0,8,18,590,591,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,but what can your brother mean if he knows her engagement what can he mean by his behaviour,you are a very close questioner,0,1,0,1,2,1,1,1,2,0,1,0,0,1,0,1,4,0,1,0,0,0,0,0,5,1,1,1,1,0,1,0,0,0,0,0,18,6,591,592,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,you are a very close questioner,am i i only ask what i want to be told,1,0,1,0,1,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,6,11,592,593,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,am i i only ask what i want to be told,but do you only ask what i can be expected to tell,0,0,0,0,2,3,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,11,12,593,594,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,but do you only ask what i can be expected to tell,yes i think so for you must know your brother s heart,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,12,12,594,595,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,yes i think so for you must know your brother s heart,my brother s heart as you term it on the present occasion i assure you i can only guess at,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,3,6,1,1,0,2,0,1,0,0,0,0,12,20,595,596,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,my brother s heart as you term it on the present occasion i assure you i can only guess at,well,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,6,0,1,0,2,0,1,0,0,0,0,0,20,1,596,597,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,well,well nay if it is to be guesswork let us all guess for ourselves to be guided by second hand conjecture is pitiful the premises are before you my brother is a lively and perhaps sometimes a thoughtless young man he has had about a week s acquaintance with your friend and he has known her engagement almost as long as he has known her,0,3,0,1,0,9,0,1,0,5,0,1,1,6,1,1,0,6,0,1,0,0,0,0,0,11,0,1,0,3,0,1,0,0,0,0,1,65,597,598,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,well nay if it is to be guesswork let us all guess for ourselves to be guided by second hand conjecture is pitiful the premises are before you my brother is a lively and perhaps sometimes a thoughtless young man he has had about a week s acquaintance with your friend and he has known her engagement almost as long as he has known her,well you may be able to guess at your brother s intentions from all this but i am sure i cannot but is not your father uncomfortable about it does not he want captain tilney to go away sure if your father were to speak to him he would go,3,0,1,0,9,8,1,1,5,3,1,1,6,1,1,1,6,5,1,1,0,3,0,1,11,10,1,1,3,4,1,1,0,0,0,0,65,51,598,599,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,well you may be able to guess at your brother s intentions from all this but i am sure i cannot but is not your father uncomfortable about it does not he want captain tilney to go away sure if your father were to speak to him he would go,my dear miss morland in this amiable solicitude for your brother s comfort may you not be a little mistaken are you not carried a little too far would he thank you either on his own account or miss thorpe s for supposing that her affection or at least her good behaviour is only to be secured by her seeing nothing of captain tilney is he safe only in solitude or is her heart constant to him only when unsolicited by anyone else he cannot think this and you may be sure that he would not have you think it i will not say do not be uneasy because i know that you are so at this moment but be as little uneasy as you can you have no doubt of the mutual attachment of your brother and your friend depend upon it therefore that real jealousy never can exist between them depend upon it that no disagreement between them can be of any duration their hearts are open to each other as neither heart can be to you they know exactly what is required and what can be borne and you may be certain that one will never tease the other beyond what is known to be pleasant though frederick does not leave bath with us he will probably remain but a very short time perhaps only a few days behind us his leave of absence will soon expire and he must return to his regiment and what will then be their acquaintance the mess room will drink isabella thorpe for a fortnight and she will laugh with your brother over poor tilney s passion for a month,0,9,0,1,8,40,1,1,3,26,1,1,1,19,1,1,5,23,1,1,3,9,1,1,10,43,1,1,4,27,1,1,0,2,0,1,51,280,599,600,Henry Tilney,F,major,M,major
Catherine Morland,Henry Tilney,but how can that be are not you with her,northanger is not more than half my home i have an establishment at my own house in woodston which is nearly twenty miles from my father s and some of my time is necessarily spent there,0,1,0,1,3,3,1,1,2,1,1,1,0,3,0,1,2,0,1,0,1,1,1,1,2,5,1,1,1,5,1,1,0,0,0,0,10,36,602,603,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,northanger is not more than half my home i have an establishment at my own house in woodston which is nearly twenty miles from my father s and some of my time is necessarily spent there,how sorry you must be for that,1,0,1,0,3,2,1,1,1,1,1,1,3,0,1,0,0,1,0,1,1,0,1,0,5,1,1,1,5,1,1,1,0,0,0,0,36,7,603,604,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,how sorry you must be for that,i am always sorry to leave eleanor,0,0,0,0,2,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,7,7,604,605,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,i am always sorry to leave eleanor,yes but besides your affection for her you must be so fond of the abbey after being used to such a home as the abbey an ordinary parsonage house must be very disagreeable,0,4,0,1,1,5,1,1,0,2,0,1,1,2,1,1,0,1,0,1,0,0,0,0,1,3,1,1,0,5,0,1,0,0,0,0,7,33,605,606,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,yes but besides your affection for her you must be so fond of the abbey after being used to such a home as the abbey an ordinary parsonage house must be very disagreeable,you have formed a very favourable idea of the abbey,4,2,1,1,5,1,1,1,2,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,3,1,1,1,5,1,1,1,0,0,0,0,33,10,606,607,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,you have formed a very favourable idea of the abbey,to be sure i have is not it a fine old place just like what one reads about,2,1,1,1,1,2,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,3,1,1,1,2,1,1,0,0,0,0,10,18,607,608,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,to be sure i have is not it a fine old place just like what one reads about,and are you prepared to encounter all the horrors that a building such as what one reads about may produce have you a stout heart nerves fit for sliding panels and tapestry,1,3,1,1,2,2,1,1,0,2,0,1,1,0,1,0,1,1,1,1,1,0,1,0,3,3,1,1,2,3,1,1,0,0,0,0,18,32,608,609,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,and are you prepared to encounter all the horrors that a building such as what one reads about may produce have you a stout heart nerves fit for sliding panels and tapestry,oh yes i do not think i should be easily frightened because there would be so many people in the house and besides it has never been uninhabited and left deserted for years and then the family come back to it unawares without giving any notice as generally happens,3,2,1,1,2,7,1,1,2,6,1,1,0,7,0,1,1,2,1,1,0,2,0,1,3,4,1,1,3,4,1,1,0,0,0,0,32,49,609,610,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,oh yes i do not think i should be easily frightened because there would be so many people in the house and besides it has never been uninhabited and left deserted for years and then the family come back to it unawares without giving any notice as generally happens,no certainly we shall not have to explore our way into a hall dimly lighted by the expiring embers of a wood fire nor be obliged to spread our beds on the floor of a room without windows doors or furniture but you must be aware that when a young lady is by whatever means introduced into a dwelling of this kind she is always lodged apart from the rest of the family while they snugly repair to their own end of the house she is formally conducted by dorothy the ancient housekeeper up a different staircase and along many gloomy passages into an apartment never used since some cousin or kin died in it about twenty years before can you stand such a ceremony as this will not your mind misgive you when you find yourself in this gloomy chamber too lofty and extensive for you with only the feeble rays of a single lamp to take in its size its walls hung with tapestry exhibiting figures as large as life and the bed of dark green stuff or purple velvet presenting even a funereal appearance will not your heart sink within you,2,18,1,1,7,10,1,1,6,13,1,1,7,13,1,1,2,8,1,1,2,4,1,1,4,19,1,1,4,28,1,1,0,0,0,0,49,194,610,611,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,no certainly we shall not have to explore our way into a hall dimly lighted by the expiring embers of a wood fire nor be obliged to spread our beds on the floor of a room without windows doors or furniture but you must be aware that when a young lady is by whatever means introduced into a dwelling of this kind she is always lodged apart from the rest of the family while they snugly repair to their own end of the house she is formally conducted by dorothy the ancient housekeeper up a different staircase and along many gloomy passages into an apartment never used since some cousin or kin died in it about twenty years before can you stand such a ceremony as this will not your mind misgive you when you find yourself in this gloomy chamber too lofty and extensive for you with only the feeble rays of a single lamp to take in its size its walls hung with tapestry exhibiting figures as large as life and the bed of dark green stuff or purple velvet presenting even a funereal appearance will not your heart sink within you,oh but this will not happen to me i am sure,18,0,1,0,10,2,1,1,13,1,1,1,13,0,1,0,8,1,1,1,4,1,1,1,19,2,1,1,28,1,1,1,0,0,0,0,194,11,611,612,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,oh but this will not happen to me i am sure,how fearfully will you examine the furniture of your apartment and what will you discern not tables toilettes wardrobes or drawers but on one side perhaps the remains of a broken lute on the other a ponderous chest which no efforts can open and over the fireplace the portrait of some handsome warrior whose features will so incomprehensibly strike you that you will not be able to withdraw your eyes from it dorothy meanwhile no less struck by your appearance gazes on you in great agitation and drops a few unintelligible hints to raise your spirits moreover she gives you reason to suppose that the part of the abbey you inhabit is undoubtedly haunted and informs you that you will not have a single domestic within call with this parting cordial she curtsies off you listen to the sound of her receding footsteps as long as the last echo can reach you and when with fainting spirits you attempt to fasten your door you discover with increased alarm that it has no lock,0,13,0,1,2,10,1,1,1,14,1,1,0,11,0,1,1,6,1,1,1,4,1,1,2,23,1,1,1,18,1,1,0,0,0,0,11,173,612,613,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,how fearfully will you examine the furniture of your apartment and what will you discern not tables toilettes wardrobes or drawers but on one side perhaps the remains of a broken lute on the other a ponderous chest which no efforts can open and over the fireplace the portrait of some handsome warrior whose features will so incomprehensibly strike you that you will not be able to withdraw your eyes from it dorothy meanwhile no less struck by your appearance gazes on you in great agitation and drops a few unintelligible hints to raise your spirits moreover she gives you reason to suppose that the part of the abbey you inhabit is undoubtedly haunted and informs you that you will not have a single domestic within call with this parting cordial she curtsies off you listen to the sound of her receding footsteps as long as the last echo can reach you and when with fainting spirits you attempt to fasten your door you discover with increased alarm that it has no lock,oh mr tilney how frightful this is just like a book but it cannot really happen to me i am sure your housekeeper is not really dorothy well what then,13,1,1,1,10,4,1,1,14,2,1,1,11,4,1,1,6,2,1,1,4,2,1,1,23,4,1,1,18,2,1,1,0,0,0,0,173,31,613,614,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,oh mr tilney how frightful this is just like a book but it cannot really happen to me i am sure your housekeeper is not really dorothy well what then,nothing further to alarm perhaps may occur the first night after surmounting your unconquerable horror of the bed you will retire to rest and get a few hours unquiet slumber but on the second or at farthest the third night after your arrival you will probably have a violent storm peals of thunder so loud as to seem to shake the edifice to its foundation will roll round the neighbouring mountains and during the frightful gusts of wind which accompany it you will probably think you discern for your lamp is not extinguished one part of the hanging more violently agitated than the rest unable of course to repress your curiosity in so favourable a moment for indulging it you will instantly arise and throwing your dressing gown around you proceed to examine this mystery after a very short search you will discover a division in the tapestry so artfully constructed as to defy the minutest inspection and on opening it a door will immediately appear which door being only secured by massy bars and a padlock you will after a few efforts succeed in opening and with your lamp in your hand will pass through it into a small vaulted room,1,20,1,1,4,12,1,1,2,9,1,1,4,15,1,1,2,7,1,1,2,1,1,1,4,20,1,1,2,28,1,1,0,1,0,1,31,202,614,615,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,nothing further to alarm perhaps may occur the first night after surmounting your unconquerable horror of the bed you will retire to rest and get a few hours unquiet slumber but on the second or at farthest the third night after your arrival you will probably have a violent storm peals of thunder so loud as to seem to shake the edifice to its foundation will roll round the neighbouring mountains and during the frightful gusts of wind which accompany it you will probably think you discern for your lamp is not extinguished one part of the hanging more violently agitated than the rest unable of course to repress your curiosity in so favourable a moment for indulging it you will instantly arise and throwing your dressing gown around you proceed to examine this mystery after a very short search you will discover a division in the tapestry so artfully constructed as to defy the minutest inspection and on opening it a door will immediately appear which door being only secured by massy bars and a padlock you will after a few efforts succeed in opening and with your lamp in your hand will pass through it into a small vaulted room,no indeed i should be too much frightened to do any such thing,20,0,1,0,12,2,1,1,9,0,1,0,15,3,1,1,7,0,1,0,1,0,1,0,20,1,1,1,28,0,1,0,1,0,1,0,202,13,615,616,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,no indeed i should be too much frightened to do any such thing,what not when dorothy has given you to understand that there is a secret subterraneous communication between your apartment and the chapel of st anthony scarcely two miles off could you shrink from so simple an adventure no no you will proceed into this small vaulted room and through this into several others without perceiving anything very remarkable in either in one perhaps there may be a dagger in another a few drops of blood and in a third the remains of some instrument of torture but there being nothing in all this out of the common way and your lamp being nearly exhausted you will return towards your own apartment in repassing through the small vaulted room however your eyes will be attracted towards a large old fashioned cabinet of ebony and gold which though narrowly examining the furniture before you had passed unnoticed impelled by an irresistible presentiment you will eagerly advance to it unlock its folding doors and search into every drawer but for some time without discovering anything of importance perhaps nothing but a considerable hoard of diamonds at last however by touching a secret spring an inner compartment will open a roll of paper appears you seize it it contains many sheets of manuscript you hasten with the precious treasure into your own chamber but scarcely have you been able to decipher oh thou whomsoever thou mayst be into whose hands these memoirs of the wretched matilda may fall when your lamp suddenly expires in the socket and leaves you in total darkness,0,19,0,1,2,17,1,1,0,17,0,1,3,14,1,1,0,12,0,1,0,1,0,1,1,20,1,1,0,39,0,1,0,4,0,1,13,258,616,617,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,what not when dorothy has given you to understand that there is a secret subterraneous communication between your apartment and the chapel of st anthony scarcely two miles off could you shrink from so simple an adventure no no you will proceed into this small vaulted room and through this into several others without perceiving anything very remarkable in either in one perhaps there may be a dagger in another a few drops of blood and in a third the remains of some instrument of torture but there being nothing in all this out of the common way and your lamp being nearly exhausted you will return towards your own apartment in repassing through the small vaulted room however your eyes will be attracted towards a large old fashioned cabinet of ebony and gold which though narrowly examining the furniture before you had passed unnoticed impelled by an irresistible presentiment you will eagerly advance to it unlock its folding doors and search into every drawer but for some time without discovering anything of importance perhaps nothing but a considerable hoard of diamonds at last however by touching a secret spring an inner compartment will open a roll of paper appears you seize it it contains many sheets of manuscript you hasten with the precious treasure into your own chamber but scarcely have you been able to decipher oh thou whomsoever thou mayst be into whose hands these memoirs of the wretched matilda may fall when your lamp suddenly expires in the socket and leaves you in total darkness,oh no no do not say so well go on,19,0,1,0,17,1,1,1,17,0,1,0,14,1,1,1,12,0,1,0,1,1,1,1,20,0,1,0,39,1,1,1,4,0,1,0,258,10,617,618,Catherine Morland,M,major,F,major
Eleanor Tilney,Catherine Morland,that is a curious old chest is not it it is impossible to say how many generations it has been here how it came to be first put in this room i know not but i have not had it moved because i thought it might sometimes be of use in holding hats and bonnets the worst of it is that its weight makes it difficult to open in that corner however it is at least out of the way,no indeed,3,0,1,0,11,0,1,0,6,0,1,0,5,2,1,1,13,0,1,0,2,1,1,1,13,0,1,0,7,0,1,0,0,0,0,0,80,2,619,620,Catherine Morland,F,intermediate,F,major
Catherine Morland,Henry Tilney,but we have a charming morning after it and storms and sleeplessness are nothing when they are over what beautiful hyacinths i have just learnt to love a hyacinth,and how might you learn by accident or argument,2,0,1,0,3,1,1,1,5,3,1,1,1,0,1,0,2,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,0,1,0,29,9,622,623,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,and how might you learn by accident or argument,your sister taught me i cannot tell how mrs allen used to take pains year after year to make me like them but i never could till i saw them the other day in milsom street i am naturally indifferent about flowers,0,1,0,1,1,3,1,1,3,3,1,1,0,2,0,1,0,0,0,0,0,2,0,1,1,9,1,1,1,4,1,1,0,0,0,0,9,43,623,624,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,your sister taught me i cannot tell how mrs allen used to take pains year after year to make me like them but i never could till i saw them the other day in milsom street i am naturally indifferent about flowers,but now you love a hyacinth so much the better you have gained a new source of enjoyment and it is well to have as many holds upon happiness as possible besides a taste for flowers is always desirable in your sex as a means of getting you out of doors and tempting you to more frequent exercise than you would otherwise take and though the love of a hyacinth may be rather domestic who can tell the sentiment once raised but you may in time come to love a rose,1,8,1,1,3,8,1,1,3,9,1,1,2,9,1,1,0,1,0,1,2,0,1,0,9,8,1,1,4,11,1,1,0,0,0,0,43,91,624,625,Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,but now you love a hyacinth so much the better you have gained a new source of enjoyment and it is well to have as many holds upon happiness as possible besides a taste for flowers is always desirable in your sex as a means of getting you out of doors and tempting you to more frequent exercise than you would otherwise take and though the love of a hyacinth may be rather domestic who can tell the sentiment once raised but you may in time come to love a rose,but i do not want any such pursuit to get me out of doors the pleasure of walking and breathing fresh air is enough for me and in fine weather i am out more than half my time mamma says i am never within,8,1,1,1,8,4,1,1,9,3,1,1,9,2,1,1,1,0,1,0,0,2,0,1,8,6,1,1,11,7,1,1,0,0,0,0,91,44,625,626,Catherine Morland,M,major,F,major
Catherine Morland,Henry Tilney,but i do not want any such pursuit to get me out of doors the pleasure of walking and breathing fresh air is enough for me and in fine weather i am out more than half my time mamma says i am never within,at any rate however i am pleased that you have learnt to love a hyacinth the mere habit of learning to love is the thing and a teachableness of disposition in a young lady is a great blessing has my sister a pleasant mode of instruction,1,7,1,1,4,4,1,1,3,2,1,1,2,1,1,1,0,0,0,0,2,0,1,0,6,3,1,1,7,5,1,1,0,0,0,0,44,46,626,627,Henry Tilney,F,major,M,major
General Tilney,Catherine Morland,this is a somewhat heavy call upon your brother s fortitude woodston will make but a sombre appearance today,is it a pretty place,2,1,1,1,2,1,1,1,2,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19,5,628,629,Catherine Morland; Eleanor Tilney,M,minor,F,major
Catherine Morland,General Tilney,is it a pretty place,what say you eleanor speak your opinion for ladies can best tell the taste of ladies in regard to places as well as men i think it would be acknowledged by the most impartial eye to have many recommendations the house stands among fine meadows facing the south east with an excellent kitchen garden in the same aspect the walls surrounding which i built and stocked myself about ten years ago for the benefit of my son it is a family living miss morland and the property in the place being chiefly my own you may believe i take care that it shall not be a bad one did henry s income depend solely on this living he would not be ill provided for perhaps it may seem odd that with only two younger children i should think any profession necessary for him and certainly there are moments when we could all wish him disengaged from every tie of business but though i may not exactly make converts of you young ladies i am sure your father miss morland would agree with me in thinking it expedient to give every young man some employment the money is nothing it is not an object but employment is the thing even frederick my eldest son you see who will perhaps inherit as considerable a landed property as any private man in the county has his profession,1,17,1,1,1,21,1,1,0,10,0,1,0,16,0,1,1,12,1,1,0,4,0,1,1,28,1,1,0,22,0,1,0,1,0,1,5,234,629,630,Eleanor Tilney; General Tilney,F,major,M,minor
General Tilney,Eleanor Tilney,what say you eleanor speak your opinion for ladies can best tell the taste of ladies in regard to places as well as men i think it would be acknowledged by the most impartial eye to have many recommendations the house stands among fine meadows facing the south east with an excellent kitchen garden in the same aspect the walls surrounding which i built and stocked myself about ten years ago for the benefit of my son it is a family living miss morland and the property in the place being chiefly my own you may believe i take care that it shall not be a bad one did henry s income depend solely on this living he would not be ill provided for perhaps it may seem odd that with only two younger children i should think any profession necessary for him and certainly there are moments when we could all wish him disengaged from every tie of business but though i may not exactly make converts of you young ladies i am sure your father miss morland would agree with me in thinking it expedient to give every young man some employment the money is nothing it is not an object but employment is the thing even frederick my eldest son you see who will perhaps inherit as considerable a landed property as any private man in the county has his profession,i believe it will be wisest to take the morning while it is so fine and do not be uneasy on my father s account he always walks out at this time of day,17,1,1,1,21,5,1,1,10,2,1,1,16,2,1,1,12,4,1,1,4,1,1,1,28,5,1,1,22,4,1,1,1,0,1,0,234,34,630,631,Catherine Morland; Eleanor Tilney,M,minor,F,intermediate
Eleanor Tilney,Catherine Morland,i believe it will be wisest to take the morning while it is so fine and do not be uneasy on my father s account he always walks out at this time of day,no not at all mr allen did not care about the garden and never went into it,1,1,1,1,5,1,1,1,2,1,1,1,2,2,1,1,4,1,1,1,1,3,1,1,5,1,1,1,4,2,1,1,0,0,0,0,34,17,631,632,Catherine Morland,F,intermediate,F,major
Catherine Morland,General Tilney,no not at all mr allen did not care about the garden and never went into it,how were mr allen s succession houses worked,1,0,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,17,8,632,633,Eleanor Tilney; General Tilney,F,major,M,minor
General Tilney,Catherine Morland,how were mr allen s succession houses worked,mr allen had only one small hot house which mrs allen had the use of for her plants in winter and there was a fire in it now and then,0,2,0,1,1,0,1,0,1,2,1,1,0,3,0,1,0,2,0,1,0,0,0,0,0,2,0,1,0,4,0,1,0,0,0,0,8,30,633,634,Catherine Morland; Eleanor Tilney,M,minor,F,major
Catherine Morland,General Tilney,mr allen had only one small hot house which mrs allen had the use of for her plants in winter and there was a fire in it now and then,he is a happy man but where are you going eleanor why do you choose that cold damp path to it miss morland will get wet our best way is across the park,2,2,1,1,0,5,0,1,2,3,1,1,3,0,1,0,2,3,1,1,0,0,0,0,2,5,1,1,4,2,1,1,0,0,0,0,30,33,634,635,Eleanor Tilney; General Tilney,F,major,M,minor
General Tilney,Eleanor Tilney,he is a happy man but where are you going eleanor why do you choose that cold damp path to it miss morland will get wet our best way is across the park,this is so favourite a walk of mine that i always think it the best and nearest way but perhaps it may be damp,2,2,1,1,5,3,1,1,3,3,1,1,0,3,0,1,3,3,1,1,0,0,0,0,5,4,1,1,2,1,1,1,0,0,0,0,33,24,635,636,Catherine Morland; Eleanor Tilney,M,minor,F,intermediate
Eleanor Tilney,Catherine Morland,i am particularly fond of this spot it was my mother s favourite walk i used to walk here so often with her though i never loved it then as i have loved it since at that time indeed i used to wonder at her choice but her memory endears it now,and ought it not to endear it to her husband yet the general would not enter it her death must have been a great affliction,0,2,0,1,3,5,1,1,4,2,1,1,8,0,1,0,9,5,1,1,1,2,1,1,13,5,1,1,4,1,1,1,0,0,0,0,52,25,637,638,Catherine Morland,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,and ought it not to endear it to her husband yet the general would not enter it her death must have been a great affliction,a great and increasing one i was only thirteen when it happened and though i felt my loss perhaps as strongly as one so young could feel it i did not i could not then know what a loss it was i have no sister you know and though henry though my brothers are very affectionate and henry is a great deal here which i am most thankful for it is impossible for me not to be often solitary,2,3,1,1,5,9,1,1,2,9,1,1,0,10,0,1,5,4,1,1,2,3,1,1,5,14,1,1,1,2,1,1,0,0,0,0,25,79,638,639,Eleanor Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,a great and increasing one i was only thirteen when it happened and though i felt my loss perhaps as strongly as one so young could feel it i did not i could not then know what a loss it was i have no sister you know and though henry though my brothers are very affectionate and henry is a great deal here which i am most thankful for it is impossible for me not to be often solitary,to be sure you must miss him very much,3,0,1,0,9,2,1,1,9,0,1,0,10,2,1,1,4,1,1,1,3,0,1,0,14,2,1,1,2,0,1,0,0,0,0,0,79,9,639,640,Catherine Morland,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,to be sure you must miss him very much,a mother would have been always present a mother would have been a constant friend her influence would have been beyond all other,0,3,0,1,2,9,1,1,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,2,1,1,1,0,1,0,1,0,0,0,0,9,23,640,641,Eleanor Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,a mother would have been always present a mother would have been a constant friend her influence would have been beyond all other,was she a very charming woman was she handsome was there any picture of her in the abbey and why had she been so partial to that grove was it from dejection of spirits her picture i suppose hangs in your father s room,3,2,1,1,9,6,1,1,0,2,0,1,1,2,1,1,1,7,1,1,0,0,0,0,1,8,1,1,1,6,1,1,0,0,0,0,23,44,641,642,Catherine Morland,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,was she a very charming woman was she handsome was there any picture of her in the abbey and why had she been so partial to that grove was it from dejection of spirits her picture i suppose hangs in your father s room,no it was intended for the drawing room but my father was dissatisfied with the painting and for some time it had no place soon after her death i obtained it for my own and hung it in my bed chamber where i shall be happy to show it you it is very like,2,2,1,1,6,5,1,1,2,4,1,1,2,2,1,1,7,7,1,1,0,0,0,0,8,13,1,1,6,7,1,1,0,0,0,0,44,54,642,643,Eleanor Tilney,F,major,F,intermediate
General Tilney,Eleanor Tilney,our friends from fullerton,i was going to take you into what was my mother s room the room in which she died,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,1,1,2,1,1,0,0,0,0,4,19,644,645,Catherine Morland; Eleanor Tilney,M,minor,F,intermediate
Eleanor Tilney,Catherine Morland,i was going to take you into what was my mother s room the room in which she died,it remains as it was i suppose,1,0,1,0,2,1,1,1,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,4,3,1,1,2,0,1,0,0,0,0,0,19,7,645,646,Catherine Morland,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,it remains as it was i suppose,yes entirely,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,7,2,646,647,Eleanor Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,yes entirely,and how long ago may it be that your mother died,0,0,0,0,0,2,0,1,0,3,0,1,1,2,1,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,11,647,648,Catherine Morland,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,and how long ago may it be that your mother died,she has been dead these nine years,0,0,0,0,2,2,1,1,3,0,1,0,2,0,1,0,1,2,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,11,7,648,649,Eleanor Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,she has been dead these nine years,you were with her i suppose to the last,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,3,1,1,0,2,0,1,0,0,0,0,7,9,649,650,Catherine Morland,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,you were with her i suppose to the last,no i was unfortunately from home her illness was sudden and short and before i arrived it was all over my father often walks about the room in this way it is nothing unusual,1,1,1,1,1,4,1,1,0,3,0,1,0,3,0,1,1,5,1,1,0,0,0,0,3,6,1,1,2,4,1,1,0,1,0,1,9,34,650,651,Eleanor Tilney,F,major,F,intermediate
General Tilney,Eleanor Tilney,eleanor,my father only wanted me to answer a note,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,9,653,654,Catherine Morland; Eleanor Tilney,M,minor,F,intermediate
Eleanor Tilney,Catherine Morland,my father only wanted me to answer a note,mr tilney good god how came you here how came you up that staircase,1,0,1,0,0,0,0,0,0,2,0,1,1,1,1,1,0,1,0,1,0,0,0,0,2,2,1,1,0,1,0,1,0,0,0,0,9,14,654,655,Catherine Morland,F,intermediate,F,major
