A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Mr. Darcy,Elizabeth,no i have made no such pretension i have faults enough but they are not i hope of understanding my temper i dare not vouch for it is i believe too little yielding certainly too little for the convenience of the world i cannot forget the follies and vices of others so soon as i ought nor their offences against myself my feelings are not puffed about with every attempt to move them my temper would perhaps be called resentful my good opinion once lost is lost for ever,that is a failing indeed implacable resentment is a shade in a character but you have chosen your fault well i really cannot laugh at it you are safe from me,3,3,1,1,9,5,1,1,4,1,1,1,9,2,1,1,1,2,1,1,4,1,1,1,16,6,1,1,9,3,1,1,0,0,0,0,90,32,291,292,Elizabeth; Jane; Miss Bingley; Mr. Bingley; Mrs. Hurst,M,major,F,major
Elizabeth,Mr. Darcy,that is a failing indeed implacable resentment is a shade in a character but you have chosen your fault well i really cannot laugh at it you are safe from me,there is i believe in every disposition a tendency to some particular evil a natural defect which not even the best education can overcome,3,3,1,1,5,1,1,1,1,0,1,0,2,1,1,1,2,0,1,0,1,1,1,1,6,1,1,1,3,2,1,1,0,0,0,0,32,24,292,293,Jane; Miss Bingley; Mr. Bingley; Mr. Darcy; Mrs. Hurst,F,major,M,major
Mr. Darcy,Elizabeth,there is i believe in every disposition a tendency to some particular evil a natural defect which not even the best education can overcome,and your defect is a propensity to hate every body,3,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,24,10,293,294,Elizabeth; Jane; Miss Bingley; Mr. Bingley; Mrs. Hurst,M,major,F,major
Elizabeth,Mr. Darcy,and your defect is a propensity to hate every body,and yours is wilfully to misunderstand them,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,10,7,294,295,Jane; Miss Bingley; Mr. Bingley; Mr. Darcy; Mrs. Hurst,F,major,M,major
Mr. Darcy,Miss Bingley,and yours is wilfully to misunderstand them,do let us have a little music louisa you will not mind my waking mr hurst,0,1,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,1,0,0,0,0,0,0,0,0,7,16,295,296,Elizabeth; Jane; Miss Bingley; Mr. Bingley; Mrs. Hurst,M,major,F,intermediate
Mr. Bennet,Mrs. Bennet,i hope my dear that you have ordered a good dinner to day because i have reason to expect an addition to our family party,who do you mean my dear i know of nobody that is coming i am sure unless charlotte lucas should happen to call in and i hope my dinners are good enough for her i do not believe she often sees such at home,2,0,1,0,1,6,1,1,2,2,1,1,0,2,0,1,0,4,0,1,0,1,0,1,5,9,1,1,2,4,1,1,0,1,0,1,25,44,297,298,Elizabeth; Jane; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Bennet,who do you mean my dear i know of nobody that is coming i am sure unless charlotte lucas should happen to call in and i hope my dinners are good enough for her i do not believe she often sees such at home,the person of whom i speak is a gentleman and a stranger,0,3,0,1,6,1,1,1,2,1,1,1,2,0,1,0,4,0,1,0,1,0,1,0,9,1,1,1,4,1,1,1,1,0,1,0,44,12,298,299,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mr. Bennet,Mrs. Bennet,the person of whom i speak is a gentleman and a stranger,a gentleman and a stranger it is mr bingley i am sure why jane you never dropt a word of this you sly thing well i am sure i shall be extremely glad to see mr bingley but good lord how unlucky there is not a bit of fish to be got to day lydia my love ring the bell i must speak to hill this moment,3,5,1,1,1,7,1,1,1,4,1,1,0,3,0,1,0,3,0,1,0,2,0,1,1,8,1,1,1,3,1,1,0,0,0,0,12,67,299,300,Elizabeth; Jane; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Bennet,a gentleman and a stranger it is mr bingley i am sure why jane you never dropt a word of this you sly thing well i am sure i shall be extremely glad to see mr bingley but good lord how unlucky there is not a bit of fish to be got to day lydia my love ring the bell i must speak to hill this moment,it is not mr bingley it is a person whom i never saw in the whole course of my life about a month ago i received this letter and about a fortnight ago i answered it for i thought it a case of some delicacy and requiring early attention it is from my cousin mr collins who when i am dead may turn you all out of this house as soon as he pleases,5,4,1,1,7,5,1,1,4,4,1,1,3,7,1,1,3,8,1,1,2,2,1,1,8,14,1,1,3,7,1,1,0,0,0,0,67,74,300,301,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mr. Bennet,Mrs. Bennet,it is not mr bingley it is a person whom i never saw in the whole course of my life about a month ago i received this letter and about a fortnight ago i answered it for i thought it a case of some delicacy and requiring early attention it is from my cousin mr collins who when i am dead may turn you all out of this house as soon as he pleases,oh my dear i cannot bear to hear that mentioned pray do not talk of that odious man i do think it is the hardest thing in the world that your estate should be entailed away from your own children and i am sure if i had been you i should have tried long ago to do something or other about it,4,2,1,1,5,11,1,1,4,4,1,1,7,3,1,1,8,5,1,1,2,2,1,1,14,10,1,1,7,4,1,1,0,1,0,1,74,63,301,302,Elizabeth; Jane; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Bennet,oh my dear i cannot bear to hear that mentioned pray do not talk of that odious man i do think it is the hardest thing in the world that your estate should be entailed away from your own children and i am sure if i had been you i should have tried long ago to do something or other about it,it certainly is a most iniquitous affair and nothing can clear mr collins from the guilt of inheriting longbourn but if you will listen to his letter you may perhaps be a little softened by his manner of expressing himself,2,3,1,1,11,5,1,1,4,3,1,1,3,3,1,1,5,5,1,1,2,0,1,0,10,6,1,1,4,5,1,1,1,1,1,1,63,40,302,303,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mr. Bennet,Mrs. Bennet,it certainly is a most iniquitous affair and nothing can clear mr collins from the guilt of inheriting longbourn but if you will listen to his letter you may perhaps be a little softened by his manner of expressing himself,no that i am sure i shall not and i think it was very impertinent of him to write to you at all and very hypocritical i hate such false friends why could not he keep on quarrelling with you as his father did before him,3,0,1,0,5,4,1,1,3,5,1,1,3,4,1,1,5,5,1,1,0,2,0,1,6,11,1,1,5,5,1,1,1,0,1,0,40,46,303,304,Elizabeth; Jane; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Bennet,no that i am sure i shall not and i think it was very impertinent of him to write to you at all and very hypocritical i hate such false friends why could not he keep on quarrelling with you as his father did before him,why indeed he does seem to have had some filial scruples on that head as you will hear there mrs bennet at four o clock therefore we may expect this peace making gentleman he seems to be a most conscientious and polite young man upon my word and i doubt not will prove a valuable acquaintance especially if lady catherine should be so indulgent as to let him come to us again,0,2,0,1,4,8,1,1,5,7,1,1,4,7,1,1,5,5,1,1,2,1,1,1,11,8,1,1,5,3,1,1,0,0,0,0,46,72,304,305,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mr. Bennet,Mrs. Bennet,why indeed he does seem to have had some filial scruples on that head as you will hear there mrs bennet at four o clock therefore we may expect this peace making gentleman he seems to be a most conscientious and polite young man upon my word and i doubt not will prove a valuable acquaintance especially if lady catherine should be so indulgent as to let him come to us again,there is some sense in what he says about the girls however and if he is disposed to make them any amends i shall not be the person to discourage him,2,2,1,1,8,3,1,1,7,2,1,1,7,1,1,1,5,3,1,1,1,1,1,1,8,5,1,1,3,2,1,1,0,0,0,0,72,31,305,306,Elizabeth; Jane; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Jane,there is some sense in what he says about the girls however and if he is disposed to make them any amends i shall not be the person to discourage him,though it is difficult to guess in what way he can mean to make us the atonement he thinks our due the wish is certainly to his credit,2,2,1,1,3,3,1,1,2,1,1,1,1,1,1,1,3,4,1,1,1,0,1,0,5,6,1,1,2,2,1,1,0,0,0,0,31,28,306,307,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,F,intermediate
Jane,Elizabeth,though it is difficult to guess in what way he can mean to make us the atonement he thinks our due the wish is certainly to his credit,he must be an oddity i think i cannot make him out there is something very pompous in his style and what can he mean by apologizing for being next in the entail we cannot suppose he would help it if he could can he be a sensible man sir,2,3,1,1,3,10,1,1,1,2,1,1,1,2,1,1,4,9,1,1,0,2,0,1,6,11,1,1,2,4,1,1,0,1,0,1,28,52,307,308,Elizabeth; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major
Elizabeth,Mr. Bennet,he must be an oddity i think i cannot make him out there is something very pompous in his style and what can he mean by apologizing for being next in the entail we cannot suppose he would help it if he could can he be a sensible man sir,no my dear i think not i have great hopes of finding him quite the reverse there is a mixture of servility and self importance in his letter which promises well i am impatient to see him,3,2,1,1,10,1,1,1,2,1,1,1,2,0,1,0,9,3,1,1,2,1,1,1,11,7,1,1,4,3,1,1,1,0,1,0,52,37,308,309,Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,major,M,intermediate
Mr. Bennet,Mary,no my dear i think not i have great hopes of finding him quite the reverse there is a mixture of servility and self importance in his letter which promises well i am impatient to see him,in point of composition his letter does not seem defective the idea of the olive branch perhaps is not wholly new yet i think it is well expressed,2,2,1,1,1,3,1,1,1,0,1,0,0,4,0,1,3,2,1,1,1,2,1,1,7,3,1,1,3,3,1,1,0,0,0,0,37,28,309,310,Elizabeth; Jane; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,minor
Mary,Mrs. Bennet,in point of composition his letter does not seem defective the idea of the olive branch perhaps is not wholly new yet i think it is well expressed,you are very kind sir i am sure and i wish with all my heart it may prove so for else they will be destitute enough things are settled so oddly,2,0,1,0,3,6,1,1,0,1,0,1,4,5,1,1,2,1,1,1,2,0,1,0,3,6,1,1,3,2,1,1,0,0,0,0,28,31,310,311,Elizabeth; Jane; Kitty; Lydia; Mr. Bennet; Mrs. Bennet,F,minor,F,major
Mrs. Bennet,Mr. Collins,you are very kind sir i am sure and i wish with all my heart it may prove so for else they will be destitute enough things are settled so oddly,you allude perhaps to the entail of this estate,0,1,0,1,6,0,1,0,1,0,1,0,5,1,1,1,1,1,1,1,0,0,0,0,6,1,1,1,2,2,1,1,0,0,0,0,31,9,311,312,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mr. Collins,F,major,M,intermediate
Mr. Collins,Mrs. Bennet,you allude perhaps to the entail of this estate,ah sir i do indeed it is a grievous affair to my poor girls you must confess not that i mean to find fault with you for such things i know are all chance in this world there is no knowing how estates will go when once they come to be entailed,1,1,1,1,0,5,0,1,0,4,0,1,1,1,1,1,1,2,1,1,0,1,0,1,1,8,1,1,2,4,1,1,0,0,0,0,9,52,312,313,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Collins,ah sir i do indeed it is a grievous affair to my poor girls you must confess not that i mean to find fault with you for such things i know are all chance in this world there is no knowing how estates will go when once they come to be entailed,i am very sensible madam of the hardship to my fair cousins and could say much on the subject but that i am cautious of appearing forward and precipitate but i can assure the young ladies that i come prepared to admire them at present i will not say more but perhaps when we are better acquainted,1,3,1,1,5,6,1,1,4,7,1,1,1,4,1,1,2,1,1,1,1,1,1,1,8,8,1,1,4,5,1,1,0,0,0,0,52,57,313,314,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mr. Collins,F,major,M,intermediate
Mr. Collins,Mrs. Bennet,i am very sensible madam of the hardship to my fair cousins and could say much on the subject but that i am cautious of appearing forward and precipitate but i can assure the young ladies that i come prepared to admire them at present i will not say more but perhaps when we are better acquainted,that is all very proper and civil i am sure and i dare say she is a very agreeable woman it is a pity that great ladies in general are not more like her does she live near you sir,3,2,1,1,6,6,1,1,7,3,1,1,4,3,1,1,1,5,1,1,1,1,1,1,8,7,1,1,5,3,1,1,0,0,0,0,57,40,314,315,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Collins,that is all very proper and civil i am sure and i dare say she is a very agreeable woman it is a pity that great ladies in general are not more like her does she live near you sir,the garden in which stands my humble abode is separated only by a lane from rosings park her ladyship s residence,2,2,1,1,6,1,1,1,3,0,1,0,3,1,1,1,5,1,1,1,1,0,1,0,7,2,1,1,3,3,1,1,0,0,0,0,40,21,315,316,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mr. Collins,F,major,M,intermediate
Mr. Collins,Mrs. Bennet,the garden in which stands my humble abode is separated only by a lane from rosings park her ladyship s residence,i think you said she was a widow sir has she any family,2,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,2,1,1,0,0,0,0,2,4,1,1,3,0,1,0,0,0,0,0,21,13,316,317,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Collins,i think you said she was a widow sir has she any family,she has one only daughter the heiress of rosings and of very extensive property,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,2,1,1,1,0,0,0,0,4,1,1,1,0,2,0,1,0,0,0,0,13,14,317,318,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mr. Collins,F,major,M,intermediate
Mr. Collins,Mrs. Bennet,she has one only daughter the heiress of rosings and of very extensive property,ah then she is better off than many girls and what sort of young lady is she is she handsome,1,0,1,0,0,3,0,1,1,1,1,1,1,2,1,1,1,3,1,1,0,0,0,0,1,3,1,1,2,2,1,1,0,0,0,0,14,20,318,319,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Collins,ah then she is better off than many girls and what sort of young lady is she is she handsome,she is a most charming young lady indeed lady catherine herself says that in point of true beauty miss de bourgh is far superior to the handsomest of her sex because there is that in her features which marks the young woman of distinguished birth she is unfortunately of a sickly constitution which has prevented her making that progress in many accomplishments which she could not otherwise have failed of as i am informed by the lady who superintended her education and who still resides with them but she is perfectly amiable and often condescends to drive by my humble abode in her little phaeton and ponies,0,5,0,1,3,8,1,1,1,7,1,1,2,8,1,1,3,12,1,1,0,1,0,1,3,13,1,1,2,13,1,1,0,0,0,0,20,107,319,320,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mr. Collins,F,major,M,intermediate
Mr. Collins,Mrs. Bennet,she is a most charming young lady indeed lady catherine herself says that in point of true beauty miss de bourgh is far superior to the handsomest of her sex because there is that in her features which marks the young woman of distinguished birth she is unfortunately of a sickly constitution which has prevented her making that progress in many accomplishments which she could not otherwise have failed of as i am informed by the lady who superintended her education and who still resides with them but she is perfectly amiable and often condescends to drive by my humble abode in her little phaeton and ponies,has she been presented i do not remember her name among the ladies at court,5,1,1,1,8,3,1,1,7,0,1,0,8,0,1,0,12,2,1,1,1,1,1,1,13,3,1,1,13,2,1,1,0,0,0,0,107,15,320,321,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Collins,has she been presented i do not remember her name among the ladies at court,her indifferent state of health unhappily prevents her being in town and by that means as i told lady catherine myself one day has deprived the british court of its brightest ornament her ladyship seemed pleased with the idea and you may imagine that i am happy on every occasion to offer those little delicate compliments which are always acceptable to ladies i have more than once observed to lady catherine that her charming daughter seemed born to be a duchess and that the most elevated rank instead of giving her consequence would be adorned by her these are the kind of little things which please her ladyship and it is a sort of attention which i conceive myself peculiarly bound to pay,1,6,1,1,3,11,1,1,0,8,0,1,0,6,0,1,2,12,1,1,1,0,1,0,3,16,1,1,2,13,1,1,0,0,0,0,15,123,321,322,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mr. Collins,F,major,M,intermediate
Mr. Collins,Mr. Bennet,her indifferent state of health unhappily prevents her being in town and by that means as i told lady catherine myself one day has deprived the british court of its brightest ornament her ladyship seemed pleased with the idea and you may imagine that i am happy on every occasion to offer those little delicate compliments which are always acceptable to ladies i have more than once observed to lady catherine that her charming daughter seemed born to be a duchess and that the most elevated rank instead of giving her consequence would be adorned by her these are the kind of little things which please her ladyship and it is a sort of attention which i conceive myself peculiarly bound to pay,you judge very properly and it is happy for you that you possess the talent of flattering with delicacy may i ask whether these pleasing attentions proceed from the impulse of the moment or are the result of previous study,6,4,1,1,11,3,1,1,8,4,1,1,6,2,1,1,12,2,1,1,0,0,0,0,16,5,1,1,13,6,1,1,0,0,0,0,123,40,322,323,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,M,intermediate,M,intermediate
Mr. Bennet,Mr. Collins,you judge very properly and it is happy for you that you possess the talent of flattering with delicacy may i ask whether these pleasing attentions proceed from the impulse of the moment or are the result of previous study,they arise chiefly from what is passing at the time and though i sometimes amuse myself with suggesting and arranging such little elegant compliments as may be adapted to ordinary occasions i always wish to give them as unstudied an air as possible,4,2,1,1,3,3,1,1,4,4,1,1,2,3,1,1,2,0,1,0,0,0,0,0,5,5,1,1,6,6,1,1,0,0,0,0,40,43,323,324,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Collins; Mrs. Bennet,M,intermediate,M,intermediate
Mr. Collins,Lydia,they arise chiefly from what is passing at the time and though i sometimes amuse myself with suggesting and arranging such little elegant compliments as may be adapted to ordinary occasions i always wish to give them as unstudied an air as possible,do you know mama that my uncle philips talks of turning away richard and if he does colonel forster will hire him my aunt told me so herself on saturday i shall walk to meryton to morrow to hear more about it and to ask when mr denny comes back from town,2,0,1,0,3,4,1,1,4,5,1,1,3,3,1,1,0,4,0,1,0,0,0,0,5,9,1,1,6,5,1,1,0,0,0,0,43,52,324,325,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,M,intermediate,F,intermediate
Lydia,Mr. Collins,do you know mama that my uncle philips talks of turning away richard and if he does colonel forster will hire him my aunt told me so herself on saturday i shall walk to meryton to morrow to hear more about it and to ask when mr denny comes back from town,i have often observed how little young ladies are interested by books of a serious stamp though written solely for their benefit it amazes me i confess for certainly there can be nothing so advantageous to them as instruction but i will no longer importune my young cousin,0,1,0,1,4,5,1,1,5,4,1,1,3,6,1,1,4,2,1,1,0,1,0,1,9,8,1,1,5,5,1,1,0,1,0,1,52,48,325,326,Elizabeth; Jane; Kitty; Mary; Mr. Bennet; Mr. Collins; Mrs. Bennet,F,intermediate,M,intermediate
Mr. Collins,Mrs. Bennet,i have often observed how little young ladies are interested by books of a serious stamp though written solely for their benefit it amazes me i confess for certainly there can be nothing so advantageous to them as instruction but i will no longer importune my young cousin,as to her younger daughters she could not take upon her to say she could not positively answer but she did not know of any prepossession her eldest daughter she must just mention she felt it incumbent on her to hint was likely to be very soon engaged,1,0,1,0,5,6,1,1,4,2,1,1,6,4,1,1,2,10,1,1,1,3,1,1,8,10,1,1,5,4,1,1,1,0,1,0,48,48,326,327,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Collins,as to her younger daughters she could not take upon her to say she could not positively answer but she did not know of any prepossession her eldest daughter she must just mention she felt it incumbent on her to hint was likely to be very soon engaged,i know little of the game at present but i shall be glad to improve myself for in my situation of life,0,1,0,1,6,2,1,1,2,1,1,1,4,0,1,0,10,0,1,0,3,0,1,0,10,4,1,1,4,5,1,1,0,0,0,0,48,22,327,328,Mr. Collins,F,major,M,intermediate
Mr. Collins,Elizabeth,i know little of the game at present but i shall be glad to improve myself for in my situation of life,about a month he is a man of very large property in derbyshire i understand,1,1,1,1,2,1,1,1,1,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,4,2,1,1,5,2,1,1,0,0,0,0,22,15,328,329,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mr. Philips; Mrs. Philips,M,intermediate,F,major
Elizabeth,George Wickham,about a month he is a man of very large property in derbyshire i understand,yes his estate there is a noble one a clear ten thousand per annum you could not have met with a person more capable of giving you certain information on that head than myself for i have been connected with his family in a particular manner from my infancy you may well be surprised miss bennet at such an assertion after seeing as you probably might the very cold manner of our meeting yesterday are you much acquainted with mr darcy,1,6,1,1,1,8,1,1,0,1,0,1,2,5,1,1,1,3,1,1,0,1,0,1,2,11,1,1,2,13,1,1,0,0,0,0,15,81,329,330,George Wickham,F,major,M,intermediate
George Wickham,Elizabeth,yes his estate there is a noble one a clear ten thousand per annum you could not have met with a person more capable of giving you certain information on that head than myself for i have been connected with his family in a particular manner from my infancy you may well be surprised miss bennet at such an assertion after seeing as you probably might the very cold manner of our meeting yesterday are you much acquainted with mr darcy,as much as i ever wish to be i have spent four days in the same house with him and i think him very disagreeable,6,1,1,1,8,2,1,1,1,2,1,1,5,4,1,1,3,2,1,1,1,0,1,0,11,5,1,1,13,2,1,1,0,0,0,0,81,25,330,331,Elizabeth,M,intermediate,F,major
Elizabeth,George Wickham,as much as i ever wish to be i have spent four days in the same house with him and i think him very disagreeable,i have no right to give my opinion as to his being agreeable or otherwise i am not qualified to form one i have known him too long and too well to be a fair judge it is impossible for me to be impartial but i believe your opinion of him would in general astonish and perhaps you would not express it quite so strongly anywhere else here you are in your own family,1,1,1,1,2,9,1,1,2,5,1,1,4,11,1,1,2,5,1,1,0,2,0,1,5,15,1,1,2,5,1,1,0,0,0,0,25,74,331,332,George Wickham,F,major,M,intermediate
George Wickham,Elizabeth,i have no right to give my opinion as to his being agreeable or otherwise i am not qualified to form one i have known him too long and too well to be a fair judge it is impossible for me to be impartial but i believe your opinion of him would in general astonish and perhaps you would not express it quite so strongly anywhere else here you are in your own family,upon my word i say no more here than i might say in any house in the neighbourhood except netherfield he is not at all liked in hertfordshire every body is disgusted with his pride you will not find him more favourably spoken of by any one,1,1,1,1,9,4,1,1,5,3,1,1,11,5,1,1,5,3,1,1,2,2,1,1,15,7,1,1,5,6,1,1,0,0,0,0,74,47,332,333,Elizabeth,M,intermediate,F,major
Elizabeth,George Wickham,upon my word i say no more here than i might say in any house in the neighbourhood except netherfield he is not at all liked in hertfordshire every body is disgusted with his pride you will not find him more favourably spoken of by any one,i cannot pretend to be sorry that he or that any man should not be estimated beyond their deserts but with him i believe it does not often happen the world is blinded by his fortune and consequence or frightened by his high and imposing manners and sees him only as he chuses to be seen,1,1,1,1,4,7,1,1,3,9,1,1,5,2,1,1,3,7,1,1,2,3,1,1,7,10,1,1,6,4,1,1,0,0,0,0,47,57,333,334,George Wickham,F,major,M,intermediate
George Wickham,Elizabeth,i cannot pretend to be sorry that he or that any man should not be estimated beyond their deserts but with him i believe it does not often happen the world is blinded by his fortune and consequence or frightened by his high and imposing manners and sees him only as he chuses to be seen,i should take him even on my slight acquaintance to be an ill tempered man,1,1,1,1,7,2,1,1,9,0,1,0,2,1,1,1,7,1,1,1,3,0,1,0,10,3,1,1,4,1,1,1,0,0,0,0,57,15,334,335,Elizabeth,M,intermediate,F,major
Elizabeth,George Wickham,i should take him even on my slight acquaintance to be an ill tempered man,i wonder whether he is likely to be in this country much longer,1,0,1,0,2,2,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,0,3,2,1,1,1,1,1,1,0,0,0,0,15,13,335,336,George Wickham,F,major,M,intermediate
George Wickham,Elizabeth,i wonder whether he is likely to be in this country much longer,i do not at all know but i heard nothing of his going away when i was at netherfield i hope your plans in favour of the shire will not be affected by his being in the neighbourhood,0,2,0,1,2,4,1,1,1,2,1,1,2,3,1,1,2,3,1,1,0,2,0,1,2,7,1,1,1,6,1,1,0,1,0,1,13,38,336,337,Elizabeth,M,intermediate,F,major
Elizabeth,George Wickham,i do not at all know but i heard nothing of his going away when i was at netherfield i hope your plans in favour of the shire will not be affected by his being in the neighbourhood,oh no it is not for me to be driven away by mr darcy if he wishes to avoid seeing me he must go we are not on friendly terms and it always gives me pain to meet him but i have no reason for avoiding him but what i might proclaim to all the world a sense of very great ill usage and most painful regrets at his being what he is his father miss bennet the late mr darcy was one of the best men that ever breathed and the truest friend i ever had and i can never be in company with this mr darcy without being grieved to the soul by a thousand tender recollections his behaviour to myself has been scandalous but i verily believe i could forgive him any thing and every thing rather than his disappointing the hopes and disgracing the memory of his father it was the prospect of constant society and good society which was my chief inducement to enter the shire i knew it to be a most respectable agreeable corps and my friend denny tempted me farther by his account of their present quarters and the very great attentions and excellent acquaintance meryton had procured them society i own is necessary to me i have been a disappointed man and my spirits will not bear solitude i must have employment and society a military life is not what i was intended for but circumstances have now made it eligible the church ought to have been my profession i was brought up for the church and i should at this time have been in possession of a most valuable living had it pleased the gentleman we were speaking of just now,2,19,1,1,4,35,1,1,2,19,1,1,3,16,1,1,3,21,1,1,2,5,1,1,7,45,1,1,6,26,1,1,1,0,1,0,38,291,337,338,George Wickham,F,major,M,intermediate
George Wickham,Elizabeth,oh no it is not for me to be driven away by mr darcy if he wishes to avoid seeing me he must go we are not on friendly terms and it always gives me pain to meet him but i have no reason for avoiding him but what i might proclaim to all the world a sense of very great ill usage and most painful regrets at his being what he is his father miss bennet the late mr darcy was one of the best men that ever breathed and the truest friend i ever had and i can never be in company with this mr darcy without being grieved to the soul by a thousand tender recollections his behaviour to myself has been scandalous but i verily believe i could forgive him any thing and every thing rather than his disappointing the hopes and disgracing the memory of his father it was the prospect of constant society and good society which was my chief inducement to enter the shire i knew it to be a most respectable agreeable corps and my friend denny tempted me farther by his account of their present quarters and the very great attentions and excellent acquaintance meryton had procured them society i own is necessary to me i have been a disappointed man and my spirits will not bear solitude i must have employment and society a military life is not what i was intended for but circumstances have now made it eligible the church ought to have been my profession i was brought up for the church and i should at this time have been in possession of a most valuable living had it pleased the gentleman we were speaking of just now,indeed,19,0,1,0,35,0,1,0,19,0,1,0,16,1,1,1,21,0,1,0,5,0,1,0,45,0,1,0,26,0,1,0,0,0,0,0,291,1,338,339,Elizabeth,M,intermediate,F,major
Elizabeth,George Wickham,indeed,yes the late mr darcy bequeathed me the next presentation of the best living in his gift he was my godfather and excessively attached to me i cannot do justice to his kindness he meant to provide for me amply and thought he had done it but when the living fell it was given elsewhere,0,4,0,1,0,4,0,1,0,4,0,1,1,3,1,1,0,7,0,1,0,1,0,1,0,12,0,1,0,5,0,1,0,0,0,0,1,56,339,340,George Wickham,F,major,M,intermediate
George Wickham,Elizabeth,yes the late mr darcy bequeathed me the next presentation of the best living in his gift he was my godfather and excessively attached to me i cannot do justice to his kindness he meant to provide for me amply and thought he had done it but when the living fell it was given elsewhere,good heavens but how could that be how could his will be disregarded why did not you seek legal redress,4,0,1,0,4,6,1,1,4,4,1,1,3,0,1,0,7,2,1,1,1,1,1,1,12,2,1,1,5,0,1,0,0,0,0,0,56,20,340,341,Elizabeth,M,intermediate,F,major
