A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Marianne,Mrs. Jennings,gracious god can this be possible,then he has acted like an honest man i beg your pardon mr dashwood but if he had done otherwise i should have thought him a rascal i have some little concern in the business as well as yourself for lucy steele is my cousin and i believe there is not a better kind of girl in the world nor one who more deserves a good husband,0,6,0,1,2,5,1,1,0,4,0,1,0,5,0,1,1,3,1,1,0,1,0,1,0,10,0,1,0,6,0,1,0,0,0,0,6,67,716,718,Elinor; John Dashwood; Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Elinor,get it all out of her my dear she will tell you any thing if you ask you see i cannot leave mrs clarke,not at all i believe with you,0,0,0,0,2,0,1,0,1,0,1,0,0,2,0,1,3,0,1,0,1,1,1,1,8,2,1,1,2,1,1,1,0,0,0,0,25,7,728,730,Elinor,F,intermediate,F,major
Mrs. Jennings,Elinor,wait for his having a living ay we all know how that will end they will wait a twelvemonth and finding no good comes of it will set down upon a curacy of fifty pounds a year with the interest of his two thousand pounds and what little matter mr steele and mr pratt can give her then they will have a child every year and lord help em how poor they will be i must see what i can give them towards furnishing their house two maids and two men indeed as i talked of t other day no no they must get a stout girl of all works betty s sister would never do for them now very well indeed how prettily she writes aye that was quite proper to let him be off if he would that was just like lucy poor soul i wish i could get him a living with all my heart she calls me you see she is a good hearted girl as ever lived very well upon my word that sentence is very prettily turned yes yes i will go and see her sure enough how attentive she is to think of every body thank you my dear for showing it me it is as pretty a letter as ever i saw and does lucy s head and heart great credit,you forget that its situation is not that it is not in the neighbourhood of,10,1,1,1,21,2,1,1,18,2,1,1,19,0,1,0,17,2,1,1,1,2,1,1,37,3,1,1,15,2,1,1,0,0,0,0,229,15,742,744,Elinor,F,intermediate,F,major
Colonel Brandon,Elinor,i am afraid it cannot take place very soon,i shall always think myself very much obliged to you,0,0,0,0,2,1,1,1,0,0,0,0,2,3,1,1,1,0,1,0,1,0,1,0,2,3,1,1,0,1,0,1,0,0,0,0,10,10,747,749,Elinor,M,intermediate,F,major
Colonel Brandon,Elinor,this little rectory can do no more than make mr ferrars comfortable as a bachelor it cannot enable him to marry i am sorry to say that my patronage ends with this and my interest is hardly more extensive if however by an unforeseen chance it should be in my power to serve him farther i must think very differently of him from what i now do if i am not as ready to be useful to him then as i sincerely wish i could be at present what i am now doing indeed seems nothing at all since it can advance him so little towards what must be his principal his only object of happiness his marriage must still be a distant good at least i am afraid it cannot take place very soon,thank you ma am it is a matter of great joy to me and i feel the goodness of colonel brandon most sensibly there are not many men who would act as he has done few people who have so compassionate a heart i never was more astonished in my life,3,3,1,1,20,6,1,1,7,2,1,1,18,5,1,1,15,2,1,1,4,2,1,1,23,7,1,1,11,4,1,1,1,0,1,0,137,51,752,754,Elinor,M,intermediate,F,major
Mrs. Jennings,Elinor,the colonel is a ninny my dear because he has two thousand a year himself he thinks that nobody else can marry on less take my word for it that if i am alive i shall be paying a visit at delaford parsonage before michaelmas and i am sure i shan t go if lucy an t there,it is perfectly true colonel brandon has given the living of delaford to edward,5,1,1,1,6,2,1,1,6,0,1,0,3,1,1,1,5,1,1,1,0,0,0,0,10,1,1,1,4,1,1,1,1,0,1,0,58,14,789,791,Elinor,F,intermediate,F,major
John Dashwood,Elinor,certainly there can be no difference for robert will now to all intents and purposes be considered as the eldest son and as to any thing else they are both very agreeable young men i do not know that one is superior to the other of one thing my dear sister i may assure you and i will do it because i know it must gratify you i have good reason to think indeed i have it from the best authority or i should not repeat it for otherwise it would be very wrong to say any thing about it but i have it from the very best authority not that i ever precisely heard mrs ferrars say it herself but her daughter did and i have it from her that in short whatever objections there might be against a certain a certain connection you understand me it would have been far preferable to her it would not have given her half the vexation that this does i was exceedingly pleased to hear that mrs ferrars considered it in that light a very gratifying circumstance you know to us all she said and she would be glad to compound now for nothing worse but however all that is quite out of the question not to be thought of or mentioned as to any attachment you know it never could be all that is gone by but i thought i would just tell you of this because i knew how much it must please you not that you have any reason to regret my dear elinor there is no doubt of your doing exceedingly well quite as well or better perhaps all things considered has colonel brandon been with you lately,have you ever seen the lady,9,1,1,1,33,1,1,1,20,0,1,0,26,1,1,1,28,0,1,0,7,0,1,0,51,1,1,1,26,0,1,0,1,0,1,0,290,6,804,806,Elinor,M,intermediate,F,major
Robert Ferrars,Elinor,yes once while she was staying in this house i happened to drop in for ten minutes and i saw quite enough of her the merest awkward country girl without style or elegance and almost without beauty i remember her perfectly just the kind of girl i should suppose likely to captivate poor edward i offered immediately as soon as my mother related the affair to me to talk to him myself and dissuade him from the match but it was too late then i found to do any thing for unluckily i was not in the way at first and knew nothing of it till after the breach had taken place when it was not for me you know to interfere but had i been informed of it a few hours earlier i think it is most probable that something might have been hit on i certainly should have represented it to edward in a very strong light my dear fellow i should have said consider what you are doing you are making a most disgraceful connection and such a one as your family are unanimous in disapproving i cannot help thinking in short that means might have been found but now it is all too late he must be starved you know that is certain absolutely starved,not yet but she will be here i hope before it is long it is a great way you know from hence to barton,10,1,1,1,27,4,1,1,16,2,1,1,21,3,1,1,18,3,1,1,3,1,1,1,35,5,1,1,21,2,1,1,2,0,1,0,220,24,807,809,Elinor,M,minor,F,major
Marianne,Elinor,but she must not go round by london i shall never see her if she goes by london,no sir i shall not stay your business cannot be with me the servants i suppose forgot to tell you that mr palmer was not in the house,0,2,0,1,2,4,1,1,2,1,1,1,2,0,1,0,3,0,1,0,2,3,1,1,4,5,1,1,2,2,1,1,0,0,0,0,18,29,810,812,Elinor,F,major,F,major
Mr. Willoughby,Elinor,but she will be gained by some one else and if that some one should be the very he whom of all others i could least bear but i will not stay to rob myself of all your compassionate goodwill by showing that where i have most injured i can least forgive good bye god bless you,colonel brandon s character as an excellent man is well established,1,1,1,1,8,1,1,1,5,0,1,0,5,1,1,1,4,0,1,0,1,0,1,0,10,0,1,0,4,1,1,1,0,0,0,0,57,11,869,871,Elinor,M,intermediate,F,major
Mrs. Dashwood,Elinor,no he thinks marianne s affection too deeply rooted for any change in it under a great length of time and even supposing her heart again free is too diffident of himself to believe that with such a difference of age and disposition he could ever attach her there however he is quite mistaken his age is only so much beyond hers as to be an advantage as to make his character and principles fixed and his disposition i am well convinced is exactly the very one to make your sister happy and his person his manners too are all in his favour my partiality does not blind me he certainly is not so handsome as willoughby but at the same time there is something much more pleasing in his countenance there was always a something if you remember in willoughby s eyes at times which i did not like and his manners the colonel s manners are not only more pleasing to me than willoughby s ever were but they are of a kind i well know to be more solidly attaching to marianne their gentleness their genuine attention to other people and their manly unstudied simplicity is much more accordant with her real disposition than the liveliness often artificial and often ill timed of the other i am very sure myself that had willoughby turned out as really amiable as he has proved himself the contrary marianne would yet never have been so happy with him as she will be with colonel brandon at delaford she will be within an easy distance of me even if i remain at barton and in all probability for i hear it is a large village indeed there certainly must be some small house or cottage close by that would suit us quite as well as our present situation his fortune too for at my time of life you know everybody cares about that and though i neither know nor desire to know what it really is i am sure it must be a good one,if you could be assured of that you think you should be easy,14,0,1,0,33,4,1,1,25,1,1,1,43,0,1,0,32,1,1,1,5,0,1,0,49,3,1,1,35,1,1,1,3,0,1,0,344,13,876,878,Elinor,F,intermediate,F,major
Elinor,Marianne,our situations have borne little resemblance,i wish to assure you both that i see every thing as you can desire me to do it is a great relief to me what elinor told me this morning i have now heard exactly what i wished to hear i am now perfectly satisfied i wish for no change i never could have been happy with him after knowing as sooner or later i must have known all this i should have had no confidence no esteem nothing could have done it away to my feelings,0,1,0,1,1,13,1,1,0,2,0,1,0,9,0,1,0,7,0,1,0,1,0,1,1,18,1,1,0,5,0,1,0,1,0,1,6,88,884,886,Marianne,F,major,F,major
Mrs. Dashwood,Elinor,i know it i know it happy with a man of libertine practices with one who so injured the peace of the dearest of our friends and the best of men no my marianne has not a heart to be made happy with such a man her conscience her sensitive conscience would have felt all that the conscience of her husband ought to have felt,you consider the matter exactly as a good mind and a sound understanding must consider it and i dare say you perceive as well as myself not only in this but in many other circumstances reason enough to be convinced that your marriage must have involved you in many certain troubles and disappointments in which you would have been poorly supported by an affection on his side much less certain had you married you must have been always poor his expensiveness is acknowledged even by himself and his whole conduct declares that self denial is a word hardly understood by him his demands and your inexperience together on a small very small income must have brought on distresses which would not be the less grievous to you from having been entirely unknown and unthought of before your sense of honour and honesty would have led you i know when aware of your situation to attempt all the economy that would appear to you possible and perhaps as long as your frugality retrenched only on your own comfort you might have been suffered to practice it but beyond that and how little could the utmost of your single management do to stop the ruin which had begun before your marriage beyond that had you endeavoured however reasonably to abridge his enjoyments is it not to be feared that instead of prevailing on feelings so selfish to consent to it you would have lessened your own influence on his heart and made him regret the connection which had involved him in such difficulties,7,11,1,1,5,33,1,1,1,19,1,1,1,22,1,1,6,18,1,1,1,2,1,1,9,38,1,1,8,28,1,1,0,0,0,0,65,261,887,889,Elinor; Marianne,F,intermediate,F,major
Elinor,Mrs. Dashwood,at present he regrets what he has done and why does he regret it because he finds it has not answered towards himself it has not made him happy his circumstances are now unembarrassed he suffers from no evil of that kind and he thinks only that he has married a woman of a less amiable temper than yourself but does it follow that had he married you he would have been happy the inconveniences would have been different he would then have suffered under the pecuniary distresses which because they are removed he now reckons as nothing he would have had a wife of whose temper he could make no complaint but he would have been always necessitous always poor and probably would soon have learned to rank the innumerable comforts of a clear estate and good income as of far more importance even to domestic happiness than the mere temper of a wife,rather say your mother s imprudence my child she must be answerable,9,0,1,0,25,2,1,1,10,0,1,0,11,1,1,1,24,1,1,1,2,0,1,0,24,3,1,1,15,0,1,0,1,0,1,0,155,12,893,895,Marianne; Mrs. Dashwood,F,major,F,intermediate
Marianne,Elinor,i have not a doubt of it and i have nothing to regret nothing but my own folly,one observation may i think be fairly drawn from the whole of the story that all willoughby s difficulties have arisen from the first offence against virtue in his behaviour to eliza williams that crime has been the origin of every lesser one and of all his present discontents,1,4,1,1,0,5,0,1,2,1,1,1,0,1,0,1,3,4,1,1,1,0,1,0,4,3,1,1,1,7,1,1,2,0,1,0,18,49,894,896,Elinor; Mrs. Dashwood,F,major,F,major
Elinor,Mrs. Dashwood,one observation may i think be fairly drawn from the whole of the story that all willoughby s difficulties have arisen from the first offence against virtue in his behaviour to eliza williams that crime has been the origin of every lesser one and of all his present discontents,who told you that mr ferrars was married thomas,4,0,1,0,5,1,1,1,1,1,1,1,1,0,1,0,4,0,1,0,0,0,0,0,3,1,1,1,7,0,1,0,0,0,0,0,49,9,896,898,Marianne; Mrs. Dashwood,F,major,F,intermediate
Mrs. Dashwood,Elinor,did mrs ferrars look well,when do you write to colonel brandon ma am,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,9,912,914,Elinor; Thomas,F,intermediate,F,major
Thomas,Mrs. Dashwood,yes ma am she said how she was very well and to my mind she was always a very handsome young lady and she seemed vastly contented,i wrote to him my love last week and rather expect to see than to hear from him again i earnestly pressed his coming to us and should not be surprised to see him walk in today or tomorrow or any day,1,0,1,0,4,2,1,1,3,5,1,1,4,3,1,1,4,4,1,1,0,1,0,1,5,8,1,1,1,4,1,1,0,0,0,0,27,42,913,915,Elinor; Mrs. Dashwood,,,F,intermediate
Mrs. Dashwood,Elinor,i wrote to him my love last week and rather expect to see than to hear from him again i earnestly pressed his coming to us and should not be surprised to see him walk in today or tomorrow or any day,is mrs ferrars at longstaple,0,0,0,0,2,1,1,1,5,0,1,0,3,0,1,0,4,0,1,0,1,0,1,0,8,0,1,0,4,1,1,1,0,0,0,0,42,5,915,917,Elinor,F,intermediate,F,major
Elinor,Edward Ferrars,i meant to enquire for mrs edward ferrars,it was a foolish idle inclination on my side the consequence of ignorance of the world and want of employment had my mother given me some active profession when i was removed at eighteen from the care of mr pratt i think nay i am sure it would never have happened for though i left longstaple with what i thought at the time a most unconquerable preference for his niece yet had i then had any pursuit any object to engage my time and keep me at a distance from her for a few months i should very soon have outgrown the fancied attachment especially by mixing more with the world as in such case i must have done but instead of having any thing to do instead of having any profession chosen for me or being allowed to chuse any myself i returned home to be completely idle and for the first twelvemonth afterwards i had not even the nominal employment which belonging to the university would have given me for i was not entered at oxford till i was nineteen i had therefore nothing in the world to do but to fancy myself in love and as my mother did not make my home in every respect comfortable as i had no friend no companion in my brother and disliked new acquaintance it was not unnatural for me to be very often at longstaple where i always felt myself at home and was always sure of a welcome and accordingly i spent the greatest part of my time there from eighteen to nineteen lucy appeared everything that was amiable and obliging she was pretty too at least i thought so then and i had seen so little of other women that i could make no comparisons and see no defects considering everything therefore i hope foolish as our engagement was foolish as it has since in every way been proved it was not at the time an unnatural or an inexcusable piece of folly that was exactly like robert and that might perhaps be in his head when the acquaintance between them first began and lucy perhaps at first might think only of procuring his good offices in my favour other designs might afterward arise i will not ask your opinion of it as a composition for worlds would not i have had a letter of hers seen by you in former days in a sister it is bad enough but in a wife how i have blushed over the pages of her writing and i believe i may say that since the first half year of our foolish business this is the only letter i ever received from her of which the substance made me any amends for the defect of the style,0,30,0,1,0,41,0,1,0,33,0,1,0,36,0,1,0,22,0,1,0,8,0,1,1,63,1,1,1,60,1,1,0,3,0,1,8,466,919,921,Edward Ferrars; Margaret; Marianne; Mrs. Dashwood,F,major,M,intermediate
Edward Ferrars,Elinor,perhaps you mean my brother you mean mrs mrs robert ferrars perhaps you do not know you may not have heard that my brother is lately married to to the youngest to miss lucy steele yes they were married last week and are now at dawlish,however it may have come about they are certainly married and your mother has brought on herself a most appropriate punishment the independence she settled on robert through resentment against you has put it in his power to make his own choice and she has actually been bribing one son with a thousand a year to do the very deed which she disinherited the other for intending to do she will hardly be less hurt i suppose by robert s marrying lucy than she would have been by your marrying her,1,6,1,1,6,12,1,1,2,3,1,1,4,6,1,1,0,11,0,1,2,0,1,0,7,16,1,1,3,10,1,1,0,0,0,0,46,91,920,922,Elinor; Margaret; Marianne; Mrs. Dashwood,M,intermediate,F,major
Elinor,Edward Ferrars,no but she might suppose that something would occur in your favour that your own family might in time relent and at any rate she lost nothing by continuing the engagement for she has proved that it fettered neither her inclination nor her actions the connection was certainly a respectable one and probably gained her consideration among her friends and if nothing more advantageous occurred it would be better for her to marry you than be single your behaviour was certainly very wrong because to say nothing of my own conviction our relations were all led away by it to fancy and expect what as you were then situated could never be,a letter of proper submission would they have me beg my mother s pardon for robert s ingratitude to her and breach of honour to me i can make no submission i am grown neither humble nor penitent by what has passed i am grown very happy but that would not interest i know of no submission that is proper for me to make,3,1,1,1,13,7,1,1,16,5,1,1,9,1,1,1,15,3,1,1,1,1,1,1,18,10,1,1,7,7,1,1,4,0,1,0,112,64,924,926,Edward Ferrars,F,major,M,intermediate
Edward Ferrars,Elinor,i was simple enough to think that because my faith was plighted to another there could be no danger in my being with you and that the consciousness of my engagement was to keep my heart as safe and sacred as my honour i felt that i admired you but i told myself it was only friendship and till i began to make comparisons between yourself and lucy i did not know how far i was got after that i suppose i was wrong in remaining so much in sussex and the arguments with which i reconciled myself to the expediency of it were no better than these the danger is my own i am doing no injury to anybody but myself which at present after thanks so ungraciously delivered as mine were on the occasion he must think i have never forgiven him for offering,you may certainly ask to be forgiven because you have offended and i should think you might now venture so far as to profess some concern for having ever formed the engagement which drew on you your mother s anger and when she has forgiven you perhaps a little humility may be convenient while acknowledging a second engagement almost as imprudent in her eyes as the first,5,4,1,1,16,9,1,1,16,6,1,1,9,7,1,1,6,2,1,1,3,0,1,0,29,9,1,1,18,5,1,1,1,0,1,0,146,67,925,927,Elinor,M,intermediate,F,major
Edward Ferrars,Marianne,a letter of proper submission would they have me beg my mother s pardon for robert s ingratitude to her and breach of honour to me i can make no submission i am grown neither humble nor penitent by what has passed i am grown very happy but that would not interest i know of no submission that is proper for me to make,and if they really do interest themselves in bringing about a reconciliation i shall think that even john and fanny are not entirely without merit,1,1,1,1,7,3,1,1,5,4,1,1,1,3,1,1,3,0,1,0,1,1,1,1,10,3,1,1,7,3,1,1,0,0,0,0,64,25,926,928,Elinor; Marianne,M,intermediate,F,major
