A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Jane Fairfax,Emma,1066,1068,i am i am fatigued but it is not the sort of fatigue quick walking will refresh me miss woodhouse we all know at times what it is to be wearied in spirits mine i confess are exhausted the greatest kindness you can shew me will be to let me have my own way and only say that i am gone when it is necessary oh miss woodhouse the comfort of being sometimes alone,you will soon be cooler if you sit still,Emma,F,intermediate,F,major
Emma,Mr. Frank Churchill,1084,1086,these are difficulties which you must settle for yourself chuse your own degree of crossness i shall press you no more,how much i am obliged to you for telling me to come to day if it had not been for you i should certainly have lost all the happiness of this party i had quite determined to go away again,Mr. Frank Churchill,F,major,M,major
Mr. Frank Churchill,Emma,1085,1087,well if you wish me to stay and join the party i will,yes you were very cross and i do not know what about except that you were too late for the best strawberries i was a kinder friend than you deserved but you were humble you begged hard to be commanded to come,Emma,M,major,F,major
Mr. Frank Churchill,Emma,1096,1098,three o clock yesterday that is your date i thought i had seen you first in february,nobody speaks except ourselves and it is rather too much to be talking nonsense for the entertainment of seven silent people,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Knightley; Mr. Weston; Mrs. Elton,M,major,F,major
Emma,Mr. Frank Churchill,1097,1099,your gallantry is really unanswerable but,i say nothing of which i am ashamed i saw you first in february let every body on the hill hear me if they can let my accents swell to mickleham on one side and dorking on the other i saw you first in february,Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mrs. Elton,F,major,M,major
Emma,Mr. Frank Churchill,1098,1100,nobody speaks except ourselves and it is rather too much to be talking nonsense for the entertainment of seven silent people,our companions are excessively stupid what shall we do to rouse them any nonsense will serve they shall talk,Mr. Frank Churchill,F,major,M,major
Mr. Frank Churchill,Emma,1101,1103,ladies and gentlemen i am ordered by miss woodhouse who wherever she is presides to say that she desires to know what you are all thinking of,oh no no upon no account in the world it is the very last thing i would stand the brunt of just now let me hear any thing rather than what you are all thinking of i will not say quite all there are one or two perhaps whose thoughts i might not be afraid of knowing,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Knightley; Mr. Weston; Mrs. Elton,M,major,F,major
Mr. Knightley,Mrs. Elton,1102,1104,is miss woodhouse sure that she would like to hear what we are all thinking of,it is a sort of thing which i should not have thought myself privileged to inquire into though perhaps as the chaperon of the party i never was in any circle exploring parties young ladies married women,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Weston; Mrs. Elton,M,major,F,intermediate
Emma,Mr. Elton,1103,1105,oh no no upon no account in the world it is the very last thing i would stand the brunt of just now let me hear any thing rather than what you are all thinking of i will not say quite all there are one or two perhaps whose thoughts i might not be afraid of knowing,very true my love very true exactly so indeed quite unheard of but some ladies say any thing better pass it off as a joke every body knows what is due to you,Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mrs. Elton,F,major,M,intermediate
Mr. Frank Churchill,Emma,1107,1109,ladies and gentlemen i am ordered by miss woodhouse to say that she waives her right of knowing exactly what you may all be thinking of and only requires something very entertaining from each of you in a general way here are seven of you besides myself who she is pleased to say am very entertaining already and she only demands from each of you either one thing very clever be it prose or verse original or repeated or two things moderately clever or three things very dull indeed and she engages to laugh heartily at them all,ah ma am but there may be a difficulty pardon me but you will be limited as to number only three at once,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Knightley; Mr. Weston; Mrs. Elton,M,major,F,major
Emma,Mr. Weston,1109,1111,ah ma am but there may be a difficulty pardon me but you will be limited as to number only three at once,i like your plan agreed agreed i will do my best i am making a conundrum how will a conundrum reckon,Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mrs. Elton,F,major,M,intermediate
Miss Bates,Mr. Frank Churchill,1110,1112,ah well to be sure yes i see what she means and i will try to hold my tongue i must make myself very disagreeable or she would not have said such a thing to an old friend,low i am afraid sir very low but we shall be indulgent especially to any one who leads the way,Emma; Harriet Smith; Jane Fairfax; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mrs. Elton,F,intermediate,M,major
Mr. Weston,Emma,1111,1113,i like your plan agreed agreed i will do my best i am making a conundrum how will a conundrum reckon,no no it will not reckon low a conundrum of mr weston s shall clear him and his next neighbour come sir pray let me hear it,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mrs. Elton,M,intermediate,F,major
Mr. Frank Churchill,Mr. Weston,1112,1114,low i am afraid sir very low but we shall be indulgent especially to any one who leads the way,i doubt its being very clever myself it is too much a matter of fact but here it is what two letters of the alphabet are there that express perfection,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Knightley; Mr. Weston; Mrs. Elton,M,major,M,intermediate
Emma,Mr. Knightley,1115,1117,what two letters express perfection i am sure i do not know,this explains the sort of clever thing that is wanted and mr weston has done very well for himself but he must have knocked up every body else perfection should not have come quite so soon,Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mrs. Elton,F,major,M,major
Mr. Weston,Mrs. Elton,1116,1118,ah you will never guess you i am certain will never guess i will tell you m and a em ma do you understand,oh for myself i protest i must be excused i really cannot attempt i am not at all fond of the sort of thing i had an acrostic once sent to me upon my own name which i was not at all pleased with i knew who it came from an abominable puppy you know who i mean these kind of things are very well at christmas when one is sitting round the fire but quite out of place in my opinion when one is exploring about the country in summer miss woodhouse must excuse me i am not one of those who have witty things at every body s service i do not pretend to be a wit i have a great deal of vivacity in my own way but i really must be allowed to judge when to speak and when to hold my tongue pass us if you please mr churchill pass mr e knightley jane and myself we have nothing clever to say not one of us,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mrs. Elton,M,intermediate,F,intermediate
Mr. Knightley,Mr. Elton,1117,1119,this explains the sort of clever thing that is wanted and mr weston has done very well for himself but he must have knocked up every body else perfection should not have come quite so soon,yes yes pray pass me i have nothing to say that can entertain miss woodhouse or any other young lady an old married man quite good for nothing shall we walk augusta,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Weston; Mrs. Elton,M,major,M,intermediate
Mr. Elton,Mr. Frank Churchill,1119,1121,yes yes pray pass me i have nothing to say that can entertain miss woodhouse or any other young lady an old married man quite good for nothing shall we walk augusta,happy couple how well they suit one another very lucky marrying as they did upon an acquaintance formed only in a public place they only knew each other i think a few weeks in bath peculiarly lucky for as to any real knowledge of a person s disposition that bath or any public place can give it is all nothing there can be no knowledge it is only by seeing women in their own homes among their own set just as they always are that you can form any just judgment short of that it is all guess and luck and will generally be ill luck how many a man has committed himself on a short acquaintance and rued it all the rest of his life,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mrs. Elton,M,intermediate,M,major
Mrs. Elton,Jane Fairfax,1120,1122,with all my heart i am really tired of exploring so long on one spot come jane take my other arm,such things do occur undoubtedly,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,intermediate,F,intermediate
Jane Fairfax,Emma,1124,1126,i was only going to observe that though such unfortunate circumstances do sometimes occur both to men and women i cannot imagine them to be very frequent a hasty and imprudent attachment may arise but there is generally time to recover from it afterwards i would be understood to mean that it can be only weak irresolute characters whose happiness must be always at the mercy of chance who will suffer an unfortunate acquaintance to be an inconvenience an oppression for ever,and make her like myself,Emma; Harriet Smith; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,intermediate,F,major
Emma,Jane Fairfax,1128,1130,very well i undertake the commission you shall have a charming wife,now ma am shall we join mrs elton,Harriet Smith; Jane Fairfax; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,major,F,intermediate
Mr. Frank Churchill,Miss Bates,1129,1131,she must be very lively and have hazle eyes i care for nothing else i shall go abroad for a couple of years and when i return i shall come to you for my wife remember,if you please my dear with all my heart i am quite ready i was ready to have gone with her but this will do just as well we shall soon overtake her there she is no that s somebody else that s one of the ladies in the irish car party not at all like her well i declare,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Knightley; Mr. Weston,M,major,F,intermediate
Jane Fairfax,Mr. Knightley,1130,1132,now ma am shall we join mrs elton,emma i must once more speak to you as i have been used to do a privilege rather endured than allowed perhaps but i must still use it i cannot see you acting wrong without a remonstrance how could you be so unfeeling to miss bates how could you be so insolent in your wit to a woman of her character age and situation emma i had not thought it possible,Emma; Harriet Smith; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,intermediate,M,major
Miss Bates,Emma,1131,1133,if you please my dear with all my heart i am quite ready i was ready to have gone with her but this will do just as well we shall soon overtake her there she is no that s somebody else that s one of the ladies in the irish car party not at all like her well i declare,nay how could i help saying what i did nobody could have helped it it was not so very bad i dare say she did not understand me,Emma; Harriet Smith; Jane Fairfax; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,intermediate,F,major
Mrs. Bates,Emma,1138,1140,i am afraid jane is not very well but i do not know they tell me she is well i dare say my daughter will be here presently miss woodhouse i hope you find a chair i wish hetty had not gone i am very little able have you a chair ma am do you sit where you like i am sure she will be here presently,where may i ask is miss fairfax going,Emma,F,minor,F,major
Miss Bates,Emma,1157,1159,yes jane says she is sure they will but yet this is such a situation as she cannot feel herself justified in declining i was so astonished when she first told me what she had been saying to mrs elton and when mrs elton at the same moment came congratulating me upon it it was before tea stay no it could not be before tea because we were just going to cards and yet it was before tea because i remember thinking oh no now i recollect now i have it something happened before tea but not that mr elton was called out of the room before tea old john abdy s son wanted to speak with him poor old john i have a great regard for him he was clerk to my poor father twenty seven years and now poor old man he is bed ridden and very poorly with the rheumatic gout in his joints i must go and see him to day and so will jane i am sure if she gets out at all and poor john s son came to talk to mr elton about relief from the parish he is very well to do himself you know being head man at the crown ostler and every thing of that sort but still he cannot keep his father without some help and so when mr elton came back he told us what john ostler had been telling him and then it came out about the chaise having been sent to randalls to take mr frank churchill to richmond that was what happened before tea it was after tea that jane spoke to mrs elton aye i see what you are thinking of the pianoforte what is to become of that very true poor dear jane was talking of it just now said she said she and to this day i do believe she knows not whether it was his present or his daughter s,nothing at all but is not this a sudden scheme,Emma; Mrs. Bates,F,intermediate,F,major
Emma,Mr. Woodhouse,1159,1161,nothing at all but is not this a sudden scheme,well my dear and did you get there safely and how did you find my worthy old friend and her daughter i dare say they must have been very much obliged to you for coming dear emma has been to call on mrs and miss bates mr knightley as i told you before she is always so attentive to them,Harriet Smith; Mr. Knightley; Mr. Woodhouse,F,major,M,intermediate
Mr. Knightley,Mr. Woodhouse,1160,1162,yes rather i have been thinking of it some little time,i am very glad indeed my dear to hear she is to be so comfortably settled mrs elton is very good natured and agreeable and i dare say her acquaintance are just what they ought to be i hope it is a dry situation and that her health will be taken good care of it ought to be a first object as i am sure poor miss taylor s always was with me you know my dear she is going to be to this new lady what miss taylor was to us and i hope she will be better off in one respect and not be induced to go away after it has been her home so long,Emma; Harriet Smith; Mr. Woodhouse,M,major,M,intermediate
Emma,Mr. Weston,1179,1181,has your son been with you then,well my dear i have brought her and now i hope you will soon be better i shall leave you together there is no use in delay i shall not be far off if you want me,Mr. Weston,F,major,M,intermediate
Mr. Weston,Emma,1181,1183,well my dear i have brought her and now i hope you will soon be better i shall leave you together there is no use in delay i shall not be far off if you want me,what is it my dear friend something of a very unpleasant nature i find has occurred do let me know directly what it is i have been walking all this way in complete suspense we both abhor suspense do not let mine continue longer it will do you good to speak of your distress whatever it may be,Emma; Mrs. Weston,M,intermediate,F,major
Mr. Weston,Mrs. Weston,1182,1184,i have been as good as my word she has not the least idea,have you indeed no idea cannot you my dear emma cannot you form a guess as to what you are to hear,Mrs. Weston,M,intermediate,F,intermediate
Emma,Mrs. Weston,1209,1211,you are in luck your only blunder was confined to my ear when you imagined a certain friend of ours in love with the lady,now dearest emma let me intreat you to say and look every thing that may set his heart at ease and incline him to be satisfied with the match let us make the best of it and indeed almost every thing may be fairly said in her favour it is not a connexion to gratify but if mr churchill does not feel that why should we and it may be a very fortunate circumstance for him for frank i mean that he should have attached himself to a girl of such steadiness of character and good judgment as i have always given her credit for and still am disposed to give her credit for in spite of this one great deviation from the strict rule of right and how much may be said in her situation for even that error,Mrs. Weston,F,major,F,intermediate
Mrs. Weston,Emma,1210,1212,true but as i have always had a thoroughly good opinion of miss fairfax i never could under any blunder have spoken ill of her and as to speaking ill of him there i must have been safe,much indeed if a woman can ever be excused for thinking only of herself it is in a situation like jane fairfax s of such one may almost say that a very pretty trick you have been playing me upon my word this was a device i suppose to sport with my curiosity and exercise my talent of guessing but you really frightened me i thought you had lost half your property at least and here instead of its being a matter of condolence it turns out to be one of congratulation i congratulate you mr weston with all my heart on the prospect of having one of the most lovely and accomplished young women in england for your daughter,Emma,F,intermediate,F,major
Mrs. Weston,Emma,1211,1213,now dearest emma let me intreat you to say and look every thing that may set his heart at ease and incline him to be satisfied with the match let us make the best of it and indeed almost every thing may be fairly said in her favour it is not a connexion to gratify but if mr churchill does not feel that why should we and it may be a very fortunate circumstance for him for frank i mean that he should have attached himself to a girl of such steadiness of character and good judgment as i have always given her credit for and still am disposed to give her credit for in spite of this one great deviation from the strict rule of right and how much may be said in her situation for even that error,harriet poor harriet but with common sense i am afraid i have had little to do,Emma; Mr. Weston,F,intermediate,F,major
Harriet Smith,Emma,1236,1238,mr martin no indeed there was not a hint of mr martin i hope i know better now than to care for mr martin or to be suspected of it i never should have presumed to think of it at first but for you you told me to observe him carefully and let his behaviour be the rule of mine and so i have but now i seem to feel that i may deserve him and that if he does chuse me it will not be any thing so very wonderful,oh god that i had never seen her,Emma,F,major,F,major
Mrs. Weston,Emma,1247,1249,we have not yet had the letter we are so anxious for you know but i hope it will soon come are you well my emma,you have some news to hear now you are come back that will rather surprize you,Emma,F,intermediate,F,major
Miss Bates,Mrs. Elton,1291,1293,what are we to have the pleasure of a call from mr elton that will be a favour indeed for i know gentlemen do not like morning visits and mr elton s time is so engaged,a congratulatory visit you know oh yes quite indispensable,Emma; Jane Fairfax; Mrs. Bates; Mrs. Elton,F,intermediate,F,intermediate
Emma,Jane Fairfax,1297,1299,have not you mistaken the day i am almost certain that the meeting at the crown is not till to morrow mr knightley was at hartfield yesterday and spoke of it as for saturday,your parish there was small,Jane Fairfax; Miss Bates; Mrs. Bates; Mrs. Elton,F,major,F,intermediate
Jane Fairfax,Mrs. Elton,1301,1303,but it is proved by the smallness of the school which i have heard you speak of as under the patronage of your sister and mrs bragge the only school and not more than five and twenty children,very pretty sir upon my word to send me on here to be an encumbrance to my friends so long before you vouchsafe to come but you knew what a dutiful creature you had to deal with you knew i should not stir till my lord and master appeared here have i been sitting this hour giving these young ladies a sample of true conjugal obedience for who can say you know how soon it may be wanted,Emma; Miss Bates; Mrs. Bates; Mrs. Elton,F,intermediate,F,intermediate
Mrs. Elton,Emma,1307,1309,i cannot imagine i cannot imagine how he could do such a thing by you of all people in the world the very last person whom one should expect to be forgotten my dear mr e he must have left a message for you i am sure he must not even knightley could be so very eccentric and his servants forgot it depend upon it that was the case and very likely to happen with the donwell servants who are all i have often observed extremely awkward and remiss i am sure i would not have such a creature as his harry stand at our sideboard for any consideration and as for mrs hodges wright holds her very cheap indeed she promised wright a receipt and never sent it,it is as well perhaps that i have not had the possibility had you not been surrounded by other friends i might have been tempted to introduce a subject to ask questions to speak more openly than might have been strictly correct i feel that i should certainly have been impertinent,Emma; Jane Fairfax; Miss Bates; Mr. Elton; Mrs. Bates,F,intermediate,F,major
Mr. Elton,Jane Fairfax,1308,1310,i met william larkins as i got near the house and he told me i should not find his master at home but i did not believe him william seemed rather out of humour he did not know what was come to his master lately he said but he could hardly ever get the speech of him i have nothing to do with william s wants but it really is of very great importance that i should see knightley to day and it becomes a matter therefore of very serious inconvenience that i should have had this hot walk to no purpose,oh there would have been no danger the danger would have been of my wearying you you could not have gratified me more than by expressing an interest indeed miss woodhouse with the consciousness which i have of misconduct very great misconduct it is particularly consoling to me to know that those of my friends whose good opinion is most worth preserving are not disgusted to such a degree as to i have not time for half that i could wish to say i long to make apologies excuses to urge something for myself i feel it so very due but unfortunately in short if your compassion does not stand my friend,Emma; Jane Fairfax; Miss Bates; Mrs. Bates; Mrs. Elton,M,intermediate,F,intermediate
Jane Fairfax,Emma,1318,1320,you are very right it has been thought of and i will own to you i am sure it will be safe that so far as our living with mr churchill at enscombe it is settled there must be three months at least of deep mourning but when they are over i imagine there will be nothing more to wait for,she has had the advantage you know of practising on me like la baronne d almane on la comtesse d ostalis in madame de genlis adelaide and theodore and we shall now see her own little adelaide educated on a more perfect plan,Emma,F,intermediate,F,major
Mrs. Weston,Emma,1369,1371,it is frank and miss fairfax i was just going to tell you of our agreeable surprize in seeing him arrive this morning he stays till to morrow and miss fairfax has been persuaded to spend the day with us they are coming in i hope,no indeed not in the least i am particularly glad to see and shake hands with you and to give you joy in person,Emma; Mr. Woodhouse,F,intermediate,F,major
Emma,Mr. Frank Churchill,1385,1387,very beautiful indeed,perry my friend mr perry what are they saying about mr perry has he been here this morning and how does he travel now has he set up his carriage such an extraordinary dream of mine i can never think of it without laughing she hears us she hears us miss woodhouse i see it in her cheek her smile her vain attempt to frown look at her do not you see that at this instant the very passage of her own letter which sent me the report is passing under her eye that the whole blunder is spread before her that she can attend to nothing else though pretending to listen to the others,Mr. Frank Churchill,F,major,M,major
