A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Mary Crawford,Edmund,dr grant is ill he has been ill ever since he did not eat any of the pheasant today he fancied it tough sent away his plate and has been suffering ever since,do fanny if it is not very disagreeable to you,1,0,1,0,6,1,1,1,3,1,1,1,4,1,1,1,5,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,0,0,0,0,33,10,550,552,Edmund; Fanny Price; Henry Crawford; Maria Bertram; Mr. Rushworth; Mr. Yates; Tom Bertram,F,major,M,major
_unknowable,Henry Crawford,if miss price would be so good as to read the part,you have only to read the part,1,1,1,1,2,0,1,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,7,551,553,Edmund; Fanny Price; Henry Crawford; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Tom Bertram,M,minor,M,major
Edmund,Maria Bertram,do fanny if it is not very disagreeable to you,and i do believe she can say every word of it for she could put mrs grant right the other day in twenty places fanny i am sure you know the part,0,2,0,1,1,4,1,1,1,2,1,1,1,0,1,0,1,3,1,1,1,0,1,0,2,6,1,1,1,2,1,1,0,0,0,0,10,32,552,554,Fanny Price; Henry Crawford; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Tom Bertram,M,major,F,intermediate
Maria Bertram,Mr. Rushworth,and i do believe she can say every word of it for she could put mrs grant right the other day in twenty places fanny i am sure you know the part,shall i go too had not i better go too will not it be right for me to go too,2,0,1,0,4,4,1,1,2,1,1,1,0,4,0,1,3,1,1,1,0,2,0,1,6,4,1,1,2,0,1,0,0,0,0,0,32,20,554,556,Edmund; Fanny Price; Henry Crawford; Mary Crawford; Mr. Rushworth; Mr. Yates; Tom Bertram,F,intermediate,M,intermediate
Sir Thomas,Lady Bertram,still the same anxiety for everybody s comfort my dear mrs norris but indeed i would rather have nothing but tea,how do you think the young people have been amusing themselves lately sir thomas they have been acting we have been all alive with acting,1,1,1,1,1,7,1,1,2,1,1,1,3,2,1,1,2,0,1,0,0,0,0,0,2,4,1,1,1,1,1,1,2,0,1,0,21,25,559,561,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mrs. Norris; Tom Bertram,M,intermediate,F,intermediate
Mrs. Norris,Sir Thomas,well then lady bertram suppose you speak for tea directly suppose you hurry baddeley a little he seems behindhand to night,indeed and what have you been acting,1,0,1,0,0,2,0,1,0,1,0,1,2,1,1,1,1,0,1,0,0,0,0,0,3,1,1,1,2,0,1,0,0,0,0,0,21,7,560,562,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Sir Thomas; Tom Bertram,F,intermediate,M,intermediate
Sir Thomas,Tom Bertram,indeed and what have you been acting,the all will soon be told but it is not worth while to bore my father with it now you will hear enough of it to morrow sir we have just been trying by way of doing something and amusing my mother just within the last week to get up a few scenes a mere trifle we have had such incessant rains almost since october began that we have been nearly confined to the house for days together i have hardly taken out a gun since the 3rd tolerable sport the first three days but there has been no attempting anything since the first day i went over mansfield wood and edmund took the copses beyond easton and we brought home six brace between us and might each have killed six times as many but we respect your pheasants sir i assure you as much as you could desire i do not think you will find your woods by any means worse stocked than they were i never saw mansfield wood so full of pheasants in my life as this year i hope you will take a day s sport there yourself sir soon,0,11,0,1,2,19,1,1,1,14,1,1,1,16,1,1,0,6,0,1,0,3,0,1,1,27,1,1,0,16,0,1,0,2,0,1,7,194,562,564,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mrs. Norris; Tom Bertram,M,intermediate,M,intermediate
Lady Bertram,Edmund,oh they ll tell you all about it,something must be done,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,1,0,1,0,1,0,0,1,0,1,8,4,563,565,Edmund; Fanny Price; Julia Bertram; Maria Bertram; Mr. Rushworth; Mrs. Norris; Sir Thomas; Tom Bertram,F,intermediate,M,major
Tom Bertram,Maria Bertram,the all will soon be told but it is not worth while to bore my father with it now you will hear enough of it to morrow sir we have just been trying by way of doing something and amusing my mother just within the last week to get up a few scenes a mere trifle we have had such incessant rains almost since october began that we have been nearly confined to the house for days together i have hardly taken out a gun since the 3rd tolerable sport the first three days but there has been no attempting anything since the first day i went over mansfield wood and edmund took the copses beyond easton and we brought home six brace between us and might each have killed six times as many but we respect your pheasants sir i assure you as much as you could desire i do not think you will find your woods by any means worse stocked than they were i never saw mansfield wood so full of pheasants in my life as this year i hope you will take a day s sport there yourself sir soon,it is time to think of our visitors where did you leave miss crawford fanny,11,0,1,0,19,2,1,1,14,1,1,1,16,0,1,0,6,1,1,1,3,0,1,0,27,3,1,1,16,1,1,1,2,0,1,0,194,15,564,566,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mrs. Norris; Sir Thomas,M,intermediate,F,intermediate
Edmund,Tom Bertram,something must be done,then poor yates is all alone i will go and fetch him he will be no bad assistant when it all comes out,0,0,0,0,2,4,1,1,0,2,0,1,0,2,0,1,1,3,1,1,0,0,0,0,0,4,0,1,0,1,0,1,1,0,1,0,4,23,565,567,Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mrs. Norris; Tom Bertram,M,major,M,intermediate
Sir Thomas,Fanny Price,i come from your theatre i found myself in it rather unexpectedly its vicinity to my own room but in every respect indeed it took me by surprise as i had not the smallest suspicion of your acting having assumed so serious a character it appears a neat job however as far as i could judge by candlelight and does my friend christopher jackson credit,oh not to him look so to all the others but not to him,3,1,1,1,2,0,1,0,4,1,1,1,7,1,1,1,4,2,1,1,1,2,1,1,14,2,1,1,7,3,1,1,0,0,0,0,65,14,568,570,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mr. Yates; Mrs. Norris; Tom Bertram,M,intermediate,F,major
Tom Bertram,Mr. Yates,this was in fact the origin of our acting my friend yates brought the infection from ecclesford and it spread as those things always spread you know sir the faster probably from your having so often encouraged the sort of thing in us formerly it was like treading old ground again,to own the truth sir thomas we were in the middle of a rehearsal when you arrived this evening we were going through the three first acts and not unsuccessfully upon the whole our company is now so dispersed from the crawfords being gone home that nothing more can be done to night but if you will give us the honour of your company to morrow evening i should not be afraid of the result we bespeak your indulgence you understand as young performers we bespeak your indulgence,3,8,1,1,2,9,1,1,2,6,1,1,7,4,1,1,4,2,1,1,0,2,0,1,7,13,1,1,7,8,1,1,0,1,0,1,51,88,569,571,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mr. Yates; Mrs. Norris; Sir Thomas,M,intermediate,M,minor
Mr. Yates,Tom Bertram,to own the truth sir thomas we were in the middle of a rehearsal when you arrived this evening we were going through the three first acts and not unsuccessfully upon the whole our company is now so dispersed from the crawfords being gone home that nothing more can be done to night but if you will give us the honour of your company to morrow evening i should not be afraid of the result we bespeak your indulgence you understand as young performers we bespeak your indulgence,mr crawford was a most pleasant gentleman like man his sister a sweet pretty elegant lively girl,8,2,1,1,9,1,1,1,6,0,1,0,4,2,1,1,2,1,1,1,2,0,1,0,13,1,1,1,8,1,1,1,1,0,1,0,88,17,571,573,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mrs. Norris; Sir Thomas; Tom Bertram,M,minor,M,intermediate
Sir Thomas,Mr. Rushworth,my indulgence shall be given sir but without any other rehearsal i come home to be happy and indulgent mr and miss crawford were mentioned in my last letters from mansfield do you find them agreeable acquaintance,i do not say he is not gentleman like considering but you should tell your father he is not above five feet eight or he will be expecting a well looking man if i must say what i think in my opinion it is very disagreeable to be always rehearsing it is having too much of a good thing i am not so fond of acting as i was at first i think we are a great deal better employed sitting comfortably here among ourselves and doing nothing,0,3,0,1,5,13,1,1,3,5,1,1,1,9,1,1,0,6,0,1,0,4,0,1,5,16,1,1,3,7,1,1,0,1,0,1,37,88,572,574,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mr. Yates; Mrs. Norris; Tom Bertram,M,intermediate,M,intermediate
Tom Bertram,Sir Thomas,mr crawford was a most pleasant gentleman like man his sister a sweet pretty elegant lively girl,i am happy to find our sentiments on this subject so much the same it gives me sincere satisfaction that i should be cautious and quick sighted and feel many scruples which my children do not feel is perfectly natural and equally so that my value for domestic tranquillity for a home which shuts out noisy pleasures should much exceed theirs but at your time of life to feel all this is a most favourable circumstance for yourself and for everybody connected with you and i am sensible of the importance of having an ally of such weight,2,5,1,1,1,8,1,1,0,9,0,1,2,6,1,1,1,4,1,1,0,1,0,1,1,12,1,1,1,12,1,1,0,1,0,1,17,98,573,575,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mr. Yates; Mrs. Norris; Sir Thomas,M,intermediate,M,intermediate
Mr. Rushworth,Edmund,i do not say he is not gentleman like considering but you should tell your father he is not above five feet eight or he will be expecting a well looking man if i must say what i think in my opinion it is very disagreeable to be always rehearsing it is having too much of a good thing i am not so fond of acting as i was at first i think we are a great deal better employed sitting comfortably here among ourselves and doing nothing,we have all been more or less to blame every one of us excepting fanny fanny is the only one who has judged rightly throughout who has been consistent her feelings have been steadily against it from first to last she never ceased to think of what was due to you you will find fanny everything you could wish,3,1,1,1,13,11,1,1,5,1,1,1,9,6,1,1,6,4,1,1,4,1,1,1,16,8,1,1,7,7,1,1,1,1,1,1,88,59,574,576,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Yates; Mrs. Norris; Sir Thomas; Tom Bertram,M,intermediate,M,major
Sir Thomas,Mrs. Norris,i am happy to find our sentiments on this subject so much the same it gives me sincere satisfaction that i should be cautious and quick sighted and feel many scruples which my children do not feel is perfectly natural and equally so that my value for domestic tranquillity for a home which shuts out noisy pleasures should much exceed theirs but at your time of life to feel all this is a most favourable circumstance for yourself and for everybody connected with you and i am sensible of the importance of having an ally of such weight,if i had not been active and made a point of being introduced to his mother and then prevailed on my sister to pay the first visit i am as certain as i sit here that nothing would have come of it for mr rushworth is the sort of amiable modest young man who wants a great deal of encouragement and there were girls enough on the catch for him if we had been idle but i left no stone unturned i was ready to move heaven and earth to persuade my sister and at last i did persuade her you know the distance to sotherton it was in the middle of winter and the roads almost impassable but i did persuade her,5,8,1,1,8,13,1,1,9,12,1,1,6,6,1,1,4,7,1,1,1,1,1,1,12,17,1,1,12,12,1,1,1,1,1,1,98,123,575,577,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Rushworth; Mr. Yates; Mrs. Norris; Tom Bertram,M,intermediate,F,intermediate
Edmund,Sir Thomas,we have all been more or less to blame every one of us excepting fanny fanny is the only one who has judged rightly throughout who has been consistent her feelings have been steadily against it from first to last she never ceased to think of what was due to you you will find fanny everything you could wish,i know how great how justly great your influence is with lady bertram and her children and am the more concerned that it should not have been,1,0,1,0,11,5,1,1,1,5,1,1,6,2,1,1,4,2,1,1,1,1,1,1,8,4,1,1,7,1,1,1,1,0,1,0,59,27,576,578,Sir Thomas,M,major,M,intermediate
Henry Crawford,Edmund,i may perhaps get as far as banbury to day,but they have a claim they seem to belong to us they seem to be part of ourselves i could wish my father were more sensible of their very great attention to my mother and sisters while he was away i am afraid they may feel themselves neglected but the truth is that my father hardly knows them they had not been here a twelvemonth when he left england if he knew them better he would value their society as it deserves for they are in fact exactly the sort of people he would like we are sometimes a little in want of animation among ourselves my sisters seem out of spirits and tom is certainly not at his ease dr and mrs grant would enliven us and make our evenings pass away with more enjoyment even to my father,0,5,0,1,1,15,1,1,0,11,0,1,3,10,1,1,0,7,0,1,0,2,0,1,1,31,1,1,2,15,1,1,0,0,0,0,10,140,586,588,Dr. Grant; Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mrs. Norris; Sir Thomas; Tom Bertram,M,major,M,major
Tom Bertram,Fanny Price,whose stables do you use at bath,do you think so in my opinion my uncle would not like any addition i think he values the very quietness you speak of and that the repose of his own family circle is all he wants and it does not appear to me that we are more serious than we used to be i mean before my uncle went abroad as well as i can recollect it was always much the same there was never much laughing in his presence or if there is any difference it is not more i think than such an absence has a tendency to produce at first there must be a sort of shyness but i cannot recollect that our evenings formerly were ever merry except when my uncle was in town no young people s are i suppose when those they look up to are at home,0,6,0,1,1,15,1,1,0,15,0,1,0,13,0,1,0,8,0,1,0,5,0,1,1,24,1,1,1,10,1,1,0,0,0,0,7,146,587,589,Dr. Grant; Edmund; Fanny Price; Henry Crawford; Julia Bertram; Lady Bertram; Maria Bertram; Mrs. Norris; Sir Thomas,M,intermediate,F,major
Edmund,Fanny Price,that is impossible fanny he must like him less after to morrow s visit for we shall be five hours in his company i should dread the stupidity of the day if there were not a much greater evil to follow the impression it must leave on sir thomas he cannot much longer deceive himself i am sorry for them all and would give something that rushworth and maria had never met,but they are passed over i have been watching them this weather is all from the south,4,1,1,1,10,4,1,1,4,1,1,1,6,0,1,0,9,1,1,1,3,0,1,0,10,3,1,1,5,2,1,1,1,0,1,0,73,17,602,604,Fanny Price,M,major,F,major
Fanny Price,Mary Crawford,how differently we feel to me the sound of mr bertram is so cold and nothing meaning so entirely without warmth or character it just stands for a gentleman and that s all but there is nobleness in the name of edmund it is a name of heroism and renown of kings princes and knights and seems to breathe the spirit of chivalry and warm affections,well and do you not scold us for our imprudence what do you think we have been sitting down for but to be talked to about it and entreated and supplicated never to do so again,5,0,1,0,2,5,1,1,9,4,1,1,5,3,1,1,4,1,1,1,0,2,0,1,4,6,1,1,9,5,1,1,1,0,1,0,66,36,614,616,Mary Crawford,F,major,F,major
Mary Crawford,Mrs. Grant,well and do you not scold us for our imprudence what do you think we have been sitting down for but to be talked to about it and entreated and supplicated never to do so again,they cannot have been sitting long for when i went up for my shawl i saw them from the staircase window and then they were walking,0,1,0,1,5,4,1,1,4,2,1,1,3,2,1,1,1,0,1,0,2,1,1,1,6,6,1,1,5,4,1,1,0,0,0,0,36,27,616,618,Edmund; Fanny Price; Mrs. Grant,F,major,F,intermediate
Mrs. Grant,Mary Crawford,they cannot have been sitting long for when i went up for my shawl i saw them from the staircase window and then they were walking,upon my word you are two of the most disappointing and unfeeling kind friends i ever met with there is no giving you a moment s uneasiness you do not know how much we have been suffering nor what chills we have felt but i have long thought mr bertram one of the worst subjects to work on in any little manoeuvre against common sense that a woman could be plagued with i had very little hope of him from the first but you mrs grant my sister my own sister i think i had a right to alarm you a little,1,7,1,1,4,8,1,1,2,8,1,1,2,5,1,1,0,1,0,1,1,1,1,1,6,16,1,1,4,8,1,1,0,0,0,0,27,102,618,620,Edmund; Fanny Price; Mary Crawford,F,intermediate,F,major
Edmund,Mrs. Grant,and really the day is so mild that your sitting down for a few minutes can be hardly thought imprudent our weather must not always be judged by the calendar we may sometimes take greater liberties in november than in may,do not flatter yourself my dearest mary you have not the smallest chance of moving me i have my alarms but they are quite in a different quarter and if i could have altered the weather you would have had a good sharp east wind blowing on you the whole time for here are some of my plants which robert will leave out because the nights are so mild and i know the end of it will be that we shall have a sudden change of weather a hard frost setting in all at once taking everybody at least robert by surprise and i shall lose every one and what is worse cook has just been telling me that the turkey which i particularly wished not to be dressed till sunday because i know how much more dr grant would enjoy it on sunday after the fatigues of the day will not keep beyond to morrow these are something like grievances and make me think the weather most unseasonably close,3,13,1,1,7,20,1,1,2,14,1,1,5,10,1,1,0,5,0,1,1,4,1,1,3,20,1,1,6,16,1,1,0,2,0,1,41,170,619,621,Fanny Price; Mary Crawford; Mrs. Grant,M,major,F,intermediate
Mrs. Grant,Edmund,thank you but there is no escaping these little vexations mary live where we may and when you are settled in town and i come to see you i dare say i shall find you with yours in spite of the nurseryman and the poulterer perhaps on their very account their remoteness and unpunctuality or their exorbitant charges and frauds will be drawing forth bitter lamentations,you intend to be very rich,2,0,1,0,5,1,1,1,9,0,1,0,3,1,1,1,1,0,1,0,0,0,0,0,11,1,1,1,5,0,1,0,0,0,0,0,66,6,625,627,Edmund; Fanny Price; Mary Crawford,F,intermediate,M,major
Mary Crawford,Mrs. Grant,you ought to be in parliament or you should have gone into the army ten years ago,and you know what your dinner will be the turkey and i assure you a very fine one for my dear cook insists upon the turkey s being dressed to morrow,1,3,1,1,4,5,1,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,5,1,1,2,1,1,1,0,0,0,0,17,31,634,636,Edmund; Fanny Price; Mrs. Grant,F,major,F,intermediate
Dr. Grant,Edmund,very well very well all the better i am glad to hear you have anything so good in the house but miss price and mr edmund bertram i dare say would take their chance we none of us want to hear the bill of fare a friendly meeting and not a fine dinner is all we have in view a turkey or a goose or a leg of mutton or whatever you and your cook chuse to give us,if you put such a question to her fanny will immediately say no but i am sure my dear mother she would like to go and i can see no reason why she should not,7,1,1,1,3,5,1,1,7,4,1,1,5,1,1,1,1,3,1,1,1,1,1,1,10,7,1,1,5,1,1,1,1,0,1,0,79,35,637,639,Edmund; Fanny Price; Mrs. Grant,M,minor,M,major
Edmund,Fanny Price,if you put such a question to her fanny will immediately say no but i am sure my dear mother she would like to go and i can see no reason why she should not,if you cannot do without me ma am,1,0,1,0,5,1,1,1,4,1,1,1,1,0,1,0,3,0,1,0,1,1,1,1,7,2,1,1,1,1,1,1,0,0,0,0,35,9,639,641,Fanny Price; Lady Bertram,M,major,F,major
Lady Bertram,Edmund,i cannot imagine why mrs grant should think of asking her she never did before she used to ask your sisters now and then but she never asked fanny,but my mother will have my father with her all the evening,0,1,0,1,2,1,1,1,4,1,1,1,4,0,1,0,4,1,1,1,3,0,1,0,6,3,1,1,1,1,1,1,0,0,0,0,30,12,640,642,Edmund; Fanny Price,F,intermediate,M,major
Fanny Price,Lady Bertram,if you cannot do without me ma am,to be sure so i shall,0,0,0,0,1,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,9,6,641,643,Edmund; Lady Bertram,F,major,F,intermediate
Edmund,Lady Bertram,as you please ma am on that head but i meant my father s opinion as to the propriety of the invitation s being accepted or not and i think he will consider it a right thing by mrs grant as well as by fanny that being the first invitation it should be accepted,sir thomas stop a moment i have something to say to you,4,1,1,1,7,0,1,0,5,0,1,0,2,0,1,0,4,1,1,1,0,0,0,0,7,2,1,1,7,1,1,1,0,1,0,1,54,12,646,648,Fanny Price; Lady Bertram,M,major,F,intermediate
Lady Bertram,Sir Thomas,sir thomas stop a moment i have something to say to you,well,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,12,1,648,650,Edmund; Fanny Price; Sir Thomas,F,intermediate,M,intermediate
Sir Thomas,Edmund,she will be late but what is your difficulty,but is it not very natural that mrs grant should wish to procure so agreeable a visitor for her sister,0,1,0,1,3,2,1,1,1,2,1,1,0,2,0,1,1,2,1,1,0,1,0,1,2,2,1,1,0,1,0,1,0,0,0,0,9,20,652,654,Edmund; Lady Bertram,M,intermediate,M,major
Lady Bertram,Sir Thomas,so strange for mrs grant never used to ask her,nothing can be more natural nor were there no sister in the case could anything in my opinion be more natural mrs grant s shewing civility to miss price to lady bertram s niece could never want explanation the only surprise i can feel is that this should be the first time of its being paid fanny was perfectly right in giving only a conditional answer she appears to feel as she ought but as i conclude that she must wish to go since all young people like to be together i can see no reason why she should be denied the indulgence,0,5,0,1,0,18,0,1,1,8,1,1,2,6,1,1,1,8,1,1,1,1,1,1,1,9,1,1,0,5,0,1,0,2,0,1,10,103,653,655,Edmund; Sir Thomas,F,intermediate,M,intermediate
Edmund,Lady Bertram,but is it not very natural that mrs grant should wish to procure so agreeable a visitor for her sister,but can i do without her sir thomas,1,0,1,0,2,1,1,1,2,1,1,1,2,0,1,0,2,1,1,1,1,0,1,0,2,2,1,1,1,1,1,1,0,0,0,0,20,8,654,656,Lady Bertram; Sir Thomas,M,major,F,intermediate
Sir Thomas,Edmund,your sister perhaps may be prevailed on to spend the day with us and i shall certainly be at home,well fanny it is all happily settled and without the smallest hesitation on your uncle s side he had but one opinion you are to go,1,1,1,1,4,2,1,1,1,2,1,1,2,1,1,1,0,2,0,1,0,0,0,0,3,4,1,1,3,2,1,1,0,0,0,0,20,26,659,661,Edmund; Lady Bertram,M,intermediate,M,major
Edmund,Fanny Price,well fanny it is all happily settled and without the smallest hesitation on your uncle s side he had but one opinion you are to go,and yet why should i be glad for am i not certain of seeing or hearing something there to pain me,1,0,1,0,2,3,1,1,2,3,1,1,1,2,1,1,2,1,1,1,0,1,0,1,4,3,1,1,2,2,1,1,0,1,0,1,26,21,661,663,Fanny Price,M,major,F,major
Mrs. Norris,Fanny Price,my dear sir thomas fanny can walk,yes sir,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,2,668,670,Fanny Price; Sir Thomas,F,intermediate,F,major
Sir Thomas,Mrs. Norris,walk my niece walk to a dinner engagement at this time of the year will twenty minutes after four suit you,quite unnecessary a great deal too kind but edmund goes true it is upon edmund s account i observed he was hoarse on thursday night,2,1,1,1,1,2,1,1,0,2,0,1,0,3,0,1,1,2,1,1,0,0,0,0,2,3,1,1,4,1,1,1,0,0,0,0,21,25,669,671,Fanny Price; Mrs. Norris,M,intermediate,F,intermediate
Mary Crawford,Fanny Price,mr yates oh we hear nothing of mr yates i do not imagine he figures much in the letters to mansfield park do you miss price i think my friend julia knows better than to entertain her father with mr yates,never happier never happier than when doing what you must know was not justifiable never happier than when behaving so dishonourably and unfeelingly oh what a corrupted mind,1,1,1,1,2,2,1,1,1,3,1,1,2,6,1,1,3,0,1,0,1,4,1,1,7,1,1,1,3,2,1,1,1,0,1,0,41,28,678,680,Fanny Price; Henry Crawford,F,major,F,major
Fanny Price,Mary Crawford,as far as i am concerned sir i would not have delayed his return for a day my uncle disapproved it all so entirely when he did arrive that in my opinion everything had gone quite far enough,those gentlemen must have some very interesting point to discuss,1,0,1,0,5,1,1,1,3,0,1,0,7,1,1,1,4,1,1,1,1,0,1,0,7,0,1,0,2,0,1,0,1,0,1,0,38,10,682,684,Henry Crawford; Mary Crawford,F,major,F,major
Mary Crawford,Henry Crawford,nothing amuses me more than the easy manner with which everybody settles the abundance of those who have a great deal less than themselves you would look rather blank henry if your menus plaisirs were to be limited to seven hundred a year,bertram i shall make a point of coming to mansfield to hear you preach your first sermon i shall come on purpose to encourage a young beginner when is it to be miss price will not you join me in encouraging your cousin will not you engage to attend with your eyes steadily fixed on him the whole time as i shall do not to lose a word or only looking off just to note down any sentence preeminently beautiful we will provide ourselves with tablets and a pencil when will it be you must preach at mansfield you know that sir thomas and lady bertram may hear you,4,5,1,1,3,13,1,1,1,7,1,1,2,4,1,1,3,3,1,1,0,3,0,1,4,18,1,1,5,10,1,1,2,0,1,0,43,109,686,688,Fanny Price; Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,bertram i shall make a point of coming to mansfield to hear you preach your first sermon i shall come on purpose to encourage a young beginner when is it to be miss price will not you join me in encouraging your cousin will not you engage to attend with your eyes steadily fixed on him the whole time as i shall do not to lose a word or only looking off just to note down any sentence preeminently beautiful we will provide ourselves with tablets and a pencil when will it be you must preach at mansfield you know that sir thomas and lady bertram may hear you,will he not feel this no he can feel nothing as he ought,5,0,1,0,13,3,1,1,7,1,1,1,4,0,1,0,3,5,1,1,3,1,1,1,18,3,1,1,10,0,1,0,0,1,0,1,109,13,688,690,Dr. Grant; Edmund; Fanny Price; Mary Crawford; Mrs. Grant,M,major,F,major
Edmund,Henry Crawford,i shall keep clear of you crawford as long as i can for you would be more likely to disconcert me and i should be more sorry to see you trying at it than almost any other man,and how do you think i mean to amuse myself mary on the days that i do not hunt i am grown too old to go out more than three times a week but i have a plan for the intermediate days and what do you think it is,0,4,0,1,6,5,1,1,2,4,1,1,5,1,1,1,1,2,1,1,0,1,0,1,8,8,1,1,4,4,1,1,0,0,0,0,38,49,689,691,Dr. Grant; Fanny Price; Henry Crawford; Mary Crawford; Mrs. Grant,M,major,M,major
Henry Crawford,Lady Bertram,do you know i begin to like that queer fashion already though when i first heard of such things being done in england i could not believe it and when mrs brown and the other women at the commissioner s at gibraltar appeared in the same trim i thought they were mad but fanny can reconcile me to anything,what shall i do sir thomas whist and speculation which will amuse me most very well then speculation if you please mrs grant i know nothing about it but fanny must teach me,3,0,1,0,5,4,1,1,5,3,1,1,3,4,1,1,3,2,1,1,1,0,1,0,8,6,1,1,6,1,1,1,1,1,1,1,59,33,701,703,Fanny Price; Lady Bertram; Sir Thomas; William Price,M,major,F,intermediate
Mrs. Grant,Henry Crawford,i hope your ladyship is pleased with the game,bertram i have never told you what happened to me yesterday in my ride home i told you i lost my way after passing that old farmhouse with the yew trees because i can never bear to ask but i have not told you that with my usual luck for i never do wrong without gaining by it i found myself in due time in the very place which i had a curiosity to see i was suddenly upon turning the corner of a steepish downy field in the midst of a retired little village between gently rising hills a small stream before me to be forded a church standing on a sort of knoll to my right which church was strikingly large and handsome for the place and not a gentleman or half a gentleman s house to be seen excepting one to be presumed the parsonage within a stone s throw of the said knoll and church i found myself in short in thornton lacey,1,16,1,1,1,8,1,1,0,10,0,1,0,7,0,1,0,2,0,1,0,5,0,1,2,23,1,1,1,21,1,1,0,0,0,0,9,167,704,706,Dr. Grant; Edmund; Fanny Price; Henry Crawford; Lady Bertram; Mary Crawford; Mrs. Norris; Sir Thomas; William Price,F,intermediate,M,major
Lady Bertram,Edmund,oh dear yes very entertaining indeed a very odd game i do not know what it is all about i am never to see my cards and mr crawford does all the rest,it sounds like it but which way did you turn after passing sewell s farm,2,0,1,0,3,1,1,1,1,1,1,1,5,0,1,0,1,2,1,1,2,0,1,0,4,3,1,1,1,2,1,1,0,0,0,0,33,15,705,707,Dr. Grant; Edmund; Fanny Price; Henry Crawford; Mary Crawford; Mrs. Grant; Mrs. Norris; Sir Thomas; William Price,F,intermediate,M,major
Henry Crawford,Mary Crawford,the farmyard must be cleared away entirely and planted up to shut out the blacksmith s shop the house must be turned to front the east instead of the north the entrance and principal rooms i mean must be on that side where the view is really very pretty i am sure it may be done and there must be your approach through what is at present the garden you must make a new garden at what is now the back of the house which will be giving it the best aspect in the world sloping to the south east the ground seems precisely formed for it i rode fifty yards up the lane between the church and the house in order to look about me and saw how it might all be nothing can be easier the meadows beyond what will be the garden as well as what now is sweeping round from the lane i stood in to the north east that is to the principal road through the village must be all laid together of course very pretty meadows they are finely sprinkled with timber they belong to the living i suppose if not you must purchase them then the stream something must be done with the stream but i could not quite determine what i had two or three ideas,there i will stake my last like a woman of spirit no cold prudence for me i am not born to sit still and do nothing if i lose the game it shall not be from not striving for it,27,2,1,1,32,4,1,1,10,2,1,1,19,2,1,1,8,3,1,1,2,3,1,1,18,7,1,1,26,5,1,1,2,1,1,1,224,40,714,716,Dr. Grant; Edmund; Fanny Price; Lady Bertram; Mary Crawford; Mrs. Grant; Mrs. Norris; Sir Thomas; William Price,M,major,F,major
