A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Edmund,Fanny Price,946,947,my dear dear fanny now i have the truth i know this to be the truth and most worthy of you are such feelings i had attributed them to you before i thought i could understand you you have now given exactly the explanation which i ventured to make for you to your friend and mrs grant and they were both better satisfied though your warm hearted friend was still run away with a little by the enthusiasm of her fondness for henry i told them that you were of all human creatures the one over whom habit had most power and novelty least and that the very circumstance of the novelty of crawford s addresses was against him their being so new and so recent was all in their disfavour that you could tolerate nothing that you were not used to and a great deal more to the same purpose to give them a knowledge of your character miss crawford made us laugh by her plans of encouragement for her brother she meant to urge him to persevere in the hope of being loved in time and of having his addresses most kindly received at the end of about ten years happy marriage they go on monday you are sure therefore of seeing your friend either to morrow or sunday they really go on monday and i was within a trifle of being persuaded to stay at lessingby till that very day i had almost promised it what a difference it might have made those five or six days more at lessingby might have been felt all my life,you were near staying there,Fanny Price,M,major,F,major
Fanny Price,Edmund,947,948,you were near staying there,very i was most kindly pressed and had nearly consented had i received any letter from mansfield to tell me how you were all going on i believe i should certainly have staid but i knew nothing that had happened here for a fortnight and felt that i had been away long enough,Edmund,F,major,M,major
Edmund,Fanny Price,948,949,very i was most kindly pressed and had nearly consented had i received any letter from mansfield to tell me how you were all going on i believe i should certainly have staid but i knew nothing that had happened here for a fortnight and felt that i had been away long enough,you spent your time pleasantly there,Fanny Price,M,major,F,major
Fanny Price,Edmund,949,950,you spent your time pleasantly there,yes that is it was the fault of my own mind if i did not they were all very pleasant i doubt their finding me so i took uneasiness with me and there was no getting rid of it till i was in mansfield again,Edmund,F,major,M,major
Edmund,Fanny Price,950,951,yes that is it was the fault of my own mind if i did not they were all very pleasant i doubt their finding me so i took uneasiness with me and there was no getting rid of it till i was in mansfield again,the miss owens you liked them did not you,Fanny Price,M,major,F,major
Fanny Price,Edmund,951,952,the miss owens you liked them did not you,yes very well pleasant good humoured unaffected girls but i am spoilt fanny for common female society good humoured unaffected girls will not do for a man who has been used to sensible women they are two distinct orders of being you and miss crawford have made me too nice,Edmund,F,major,M,major
Mary Crawford,Fanny Price,953,954,i must speak to you for a few minutes somewhere sad sad girl i do not know when i shall have done scolding you ha am i here again the east room once only was i in this room before once only before do you remember it i came to rehearse your cousin came too and we had a rehearsal you were our audience and prompter a delightful rehearsal i shall never forget it here we were just in this part of the room here was your cousin here was i here were the chairs oh why will such things ever pass away the scene we were rehearsing was so very remarkable the subject of it so very very what shall i say he was to be describing and recommending matrimony to me i think i see him now trying to be as demure and composed as anhalt ought through the two long speeches when two sympathetic hearts meet in the marriage state matrimony may be called a happy life i suppose no time can ever wear out the impression i have of his looks and voice as he said those words it was curious very curious that we should have such a scene to play if i had the power of recalling any one week of my existence it should be that week that acting week say what you would fanny it should be that for i never knew such exquisite happiness in any other his sturdy spirit to bend as it did oh it was sweet beyond expression but alas that very evening destroyed it all that very evening brought your most unwelcome uncle poor sir thomas who was glad to see you yet fanny do not imagine i would now speak disrespectfully of sir thomas though i certainly did hate him for many a week no i do him justice now he is just what the head of such a family should be nay in sober sadness i believe i now love you all i have had a little fit since i came into this room as you may perceive but it is over now so let us sit down and be comfortable for as to scolding you fanny which i came fully intending to do i have not the heart for it when it comes to the point good gentle fanny when i think of this being the last time of seeing you for i do not know how long i feel it quite impossible to do anything but love you i hate to leave you i shall see no one half so amiable where i am going who says we shall not be sisters i know we shall i feel that we are born to be connected and those tears convince me that you feel it too dear fanny,but you are only going from one set of friends to another you are going to a very particular friend,Fanny Price,F,major,F,major
Fanny Price,Mary Crawford,954,955,but you are only going from one set of friends to another you are going to a very particular friend,yes very true mrs fraser has been my intimate friend for years but i have not the least inclination to go near her i can think only of the friends i am leaving my excellent sister yourself and the bertrams in general you have all so much more heart among you than one finds in the world at large you all give me a feeling of being able to trust and confide in you which in common intercourse one knows nothing of i wish i had settled with mrs fraser not to go to her till after easter a much better time for the visit but now i cannot put her off and when i have done with her i must go to her sister lady stornaway because she was rather my most particular friend of the two but i have not cared much for her these three years how perfectly i remember my resolving to look for you upstairs and setting off to find my way to the east room without having an idea whereabouts it was how well i remember what i was thinking of as i came along and my looking in and seeing you here sitting at this table at work and then your cousin s astonishment when he opened the door at seeing me here to be sure your uncle s returning that very evening there never was anything quite like it why fanny you are absolutely in a reverie thinking i hope of one who is always thinking of you oh that i could transport you for a short time into our circle in town that you might understand how your power over henry is thought of there oh the envyings and heartburnings of dozens and dozens the wonder the incredulity that will be felt at hearing what you have done for as to secrecy henry is quite the hero of an old romance and glories in his chains you should come to london to know how to estimate your conquest if you were to see how he is courted and how i am courted for his sake now i am well aware that i shall not be half so welcome to mrs fraser in consequence of his situation with you when she comes to know the truth she will very likely wish me in northamptonshire again for there is a daughter of mr fraser by a first wife whom she is wild to get married and wants henry to take oh she has been trying for him to such a degree innocent and quiet as you sit here you cannot have an idea of the sensation that you will be occasioning of the curiosity there will be to see you of the endless questions i shall have to answer poor margaret fraser will be at me for ever about your eyes and your teeth and how you do your hair and who makes your shoes i wish margaret were married for my poor friend s sake for i look upon the frasers to be about as unhappy as most other married people and yet it was a most desirable match for janet at the time we were all delighted she could not do otherwise than accept him for he was rich and she had nothing but he turns out ill tempered and exigeant and wants a young woman a beautiful young woman of five and twenty to be as steady as himself and my friend does not manage him well she does not seem to know how to make the best of it there is a spirit of irritation which to say nothing worse is certainly very ill bred in their house i shall call to mind the conjugal manners of mansfield parsonage with respect even dr grant does shew a thorough confidence in my sister and a certain consideration for her judgment which makes one feel there is attachment but of that i shall see nothing with the frasers i shall be at mansfield for ever fanny my own sister as a wife sir thomas bertram as a husband are my standards of perfection poor janet has been sadly taken in and yet there was nothing improper on her side she did not run into the match inconsiderately there was no want of foresight she took three days to consider of his proposals and during those three days asked the advice of everybody connected with her whose opinion was worth having and especially applied to my late dear aunt whose knowledge of the world made her judgment very generally and deservedly looked up to by all the young people of her acquaintance and she was decidedly in favour of mr fraser this seems as if nothing were a security for matrimonial comfort i have not so much to say for my friend flora who jilted a very nice young man in the blues for the sake of that horrid lord stornaway who has about as much sense fanny as mr rushworth but much worse looking and with a blackguard character i had my doubts at the time about her being right for he has not even the air of a gentleman and now i am sure she was wrong by the bye flora ross was dying for henry the first winter she came out but were i to attempt to tell you of all the women whom i have known to be in love with him i should never have done it is you only you insensible fanny who can think of him with anything like indifference but are you so insensible as you profess yourself no no i see you are not excellent creature i will not tease you everything shall take its course but dear fanny you must allow that you were not so absolutely unprepared to have the question asked as your cousin fancies it is not possible but that you must have had some thoughts on the subject some surmises as to what might be you must have seen that he was trying to please you by every attention in his power was not he devoted to you at the ball and then before the ball the necklace oh you received it just as it was meant you were as conscious as heart could desire i remember it perfectly,Mary Crawford,F,major,F,major
Mary Crawford,Fanny Price,955,956,yes very true mrs fraser has been my intimate friend for years but i have not the least inclination to go near her i can think only of the friends i am leaving my excellent sister yourself and the bertrams in general you have all so much more heart among you than one finds in the world at large you all give me a feeling of being able to trust and confide in you which in common intercourse one knows nothing of i wish i had settled with mrs fraser not to go to her till after easter a much better time for the visit but now i cannot put her off and when i have done with her i must go to her sister lady stornaway because she was rather my most particular friend of the two but i have not cared much for her these three years how perfectly i remember my resolving to look for you upstairs and setting off to find my way to the east room without having an idea whereabouts it was how well i remember what i was thinking of as i came along and my looking in and seeing you here sitting at this table at work and then your cousin s astonishment when he opened the door at seeing me here to be sure your uncle s returning that very evening there never was anything quite like it why fanny you are absolutely in a reverie thinking i hope of one who is always thinking of you oh that i could transport you for a short time into our circle in town that you might understand how your power over henry is thought of there oh the envyings and heartburnings of dozens and dozens the wonder the incredulity that will be felt at hearing what you have done for as to secrecy henry is quite the hero of an old romance and glories in his chains you should come to london to know how to estimate your conquest if you were to see how he is courted and how i am courted for his sake now i am well aware that i shall not be half so welcome to mrs fraser in consequence of his situation with you when she comes to know the truth she will very likely wish me in northamptonshire again for there is a daughter of mr fraser by a first wife whom she is wild to get married and wants henry to take oh she has been trying for him to such a degree innocent and quiet as you sit here you cannot have an idea of the sensation that you will be occasioning of the curiosity there will be to see you of the endless questions i shall have to answer poor margaret fraser will be at me for ever about your eyes and your teeth and how you do your hair and who makes your shoes i wish margaret were married for my poor friend s sake for i look upon the frasers to be about as unhappy as most other married people and yet it was a most desirable match for janet at the time we were all delighted she could not do otherwise than accept him for he was rich and she had nothing but he turns out ill tempered and exigeant and wants a young woman a beautiful young woman of five and twenty to be as steady as himself and my friend does not manage him well she does not seem to know how to make the best of it there is a spirit of irritation which to say nothing worse is certainly very ill bred in their house i shall call to mind the conjugal manners of mansfield parsonage with respect even dr grant does shew a thorough confidence in my sister and a certain consideration for her judgment which makes one feel there is attachment but of that i shall see nothing with the frasers i shall be at mansfield for ever fanny my own sister as a wife sir thomas bertram as a husband are my standards of perfection poor janet has been sadly taken in and yet there was nothing improper on her side she did not run into the match inconsiderately there was no want of foresight she took three days to consider of his proposals and during those three days asked the advice of everybody connected with her whose opinion was worth having and especially applied to my late dear aunt whose knowledge of the world made her judgment very generally and deservedly looked up to by all the young people of her acquaintance and she was decidedly in favour of mr fraser this seems as if nothing were a security for matrimonial comfort i have not so much to say for my friend flora who jilted a very nice young man in the blues for the sake of that horrid lord stornaway who has about as much sense fanny as mr rushworth but much worse looking and with a blackguard character i had my doubts at the time about her being right for he has not even the air of a gentleman and now i am sure she was wrong by the bye flora ross was dying for henry the first winter she came out but were i to attempt to tell you of all the women whom i have known to be in love with him i should never have done it is you only you insensible fanny who can think of him with anything like indifference but are you so insensible as you profess yourself no no i see you are not excellent creature i will not tease you everything shall take its course but dear fanny you must allow that you were not so absolutely unprepared to have the question asked as your cousin fancies it is not possible but that you must have had some thoughts on the subject some surmises as to what might be you must have seen that he was trying to please you by every attention in his power was not he devoted to you at the ball and then before the ball the necklace oh you received it just as it was meant you were as conscious as heart could desire i remember it perfectly,do you mean then that your brother knew of the necklace beforehand oh miss crawford that was not fair,Fanny Price,F,major,F,major
Fanny Price,Mary Crawford,956,957,do you mean then that your brother knew of the necklace beforehand oh miss crawford that was not fair,knew of it it was his own doing entirely his own thought i am ashamed to say that it had never entered my head but i was delighted to act on his proposal for both your sakes,Mary Crawford,F,major,F,major
Mary Crawford,Fanny Price,957,958,knew of it it was his own doing entirely his own thought i am ashamed to say that it had never entered my head but i was delighted to act on his proposal for both your sakes,i will not say that i was not half afraid at the time of its being so for there was something in your look that frightened me but not at first i was as unsuspicious of it at first indeed indeed i was it is as true as that i sit here and had i had an idea of it nothing should have induced me to accept the necklace as to your brother s behaviour certainly i was sensible of a particularity i had been sensible of it some little time perhaps two or three weeks but then i considered it as meaning nothing i put it down as simply being his way and was as far from supposing as from wishing him to have any serious thoughts of me i had not miss crawford been an inattentive observer of what was passing between him and some part of this family in the summer and autumn i was quiet but i was not blind i could not but see that mr crawford amused himself in gallantries which did mean nothing,Fanny Price,F,major,F,major
Fanny Price,Mary Crawford,958,959,i will not say that i was not half afraid at the time of its being so for there was something in your look that frightened me but not at first i was as unsuspicious of it at first indeed indeed i was it is as true as that i sit here and had i had an idea of it nothing should have induced me to accept the necklace as to your brother s behaviour certainly i was sensible of a particularity i had been sensible of it some little time perhaps two or three weeks but then i considered it as meaning nothing i put it down as simply being his way and was as far from supposing as from wishing him to have any serious thoughts of me i had not miss crawford been an inattentive observer of what was passing between him and some part of this family in the summer and autumn i was quiet but i was not blind i could not but see that mr crawford amused himself in gallantries which did mean nothing,ah i cannot deny it he has now and then been a sad flirt and cared very little for the havoc he might be making in young ladies affections i have often scolded him for it but it is his only fault and there is this to be said that very few young ladies have any affections worth caring for and then fanny the glory of fixing one who has been shot at by so many of having it in one s power to pay off the debts of one s sex oh i am sure it is not in woman s nature to refuse such a triumph,Mary Crawford,F,major,F,major
Mary Crawford,Fanny Price,959,960,ah i cannot deny it he has now and then been a sad flirt and cared very little for the havoc he might be making in young ladies affections i have often scolded him for it but it is his only fault and there is this to be said that very few young ladies have any affections worth caring for and then fanny the glory of fixing one who has been shot at by so many of having it in one s power to pay off the debts of one s sex oh i am sure it is not in woman s nature to refuse such a triumph,i cannot think well of a man who sports with any woman s feelings and there may often be a great deal more suffered than a stander by can judge of,Fanny Price,F,major,F,major
Fanny Price,Mary Crawford,960,961,i cannot think well of a man who sports with any woman s feelings and there may often be a great deal more suffered than a stander by can judge of,i do not defend him i leave him entirely to your mercy and when he has got you at everingham i do not care how much you lecture him but this i will say that his fault the liking to make girls a little in love with him is not half so dangerous to a wife s happiness as a tendency to fall in love himself which he has never been addicted to and i do seriously and truly believe that he is attached to you in a way that he never was to any woman before that he loves you with all his heart and will love you as nearly for ever as possible if any man ever loved a woman for ever i think henry will do as much for you i cannot imagine henry ever to have been happier than when he had succeeded in getting your brother s commission,Mary Crawford,F,major,F,major
Mary Crawford,Fanny Price,961,962,i do not defend him i leave him entirely to your mercy and when he has got you at everingham i do not care how much you lecture him but this i will say that his fault the liking to make girls a little in love with him is not half so dangerous to a wife s happiness as a tendency to fall in love himself which he has never been addicted to and i do seriously and truly believe that he is attached to you in a way that he never was to any woman before that he loves you with all his heart and will love you as nearly for ever as possible if any man ever loved a woman for ever i think henry will do as much for you i cannot imagine henry ever to have been happier than when he had succeeded in getting your brother s commission,oh yes how very very kind of him,Fanny Price,F,major,F,major
Fanny Price,Mary Crawford,962,963,oh yes how very very kind of him,i know he must have exerted himself very much for i know the parties he had to move the admiral hates trouble and scorns asking favours and there are so many young men s claims to be attended to in the same way that a friendship and energy not very determined is easily put by what a happy creature william must be i wish we could see him i should like to sit talking with you here all day but we must not forget the ladies below and so good bye my dear my amiable my excellent fanny for though we shall nominally part in the breakfast parlour i must take leave of you here and i do take leave longing for a happy reunion and trusting that when we meet again it will be under circumstances which may open our hearts to each other without any remnant or shadow of reserve i shall see your cousin in town soon he talks of being there tolerably soon and sir thomas i dare say in the course of the spring and your eldest cousin and the rushworths and julia i am sure of meeting again and again and all but you i have two favours to ask fanny one is your correspondence you must write to me and the other that you will often call on mrs grant and make her amends for my being gone,Mary Crawford,F,major,F,major
Rebecca,Sam Price,967,968,the thrush is gone out of harbour please sir and one of the officers has been here to,you are just in time we have been looking for you this half hour the thrush went out of harbour this morning i saw her it was a beautiful sight and they think she will have her orders in a day or two and mr campbell was here at four o clock to ask for you he has got one of the thrush s boats and is going off to her at six and hoped you would be here in time to go with him,Fanny Price; Sam Price; William Price,F,minor,M,minor
Mrs. Price,William Price,969,970,oh my dear william how glad i am to see you but have you heard about the thrush she is gone out of harbour already three days before we had any thought of it and i do not know what i am to do about sam s things they will never be ready in time for she may have her orders to morrow perhaps it takes me quite unawares and now you must be off for spithead too campbell has been here quite in a worry about you and now what shall we do i thought to have had such a comfortable evening with you and here everything comes upon me at once,to be sure i had much rather she had stayed in harbour that i might have sat a few hours with you in comfort but as there is a boat ashore i had better go off at once and there is no help for it whereabouts does the thrush lay at spithead near the canopus but no matter here s fanny in the parlour and why should we stay in the passage come mother you have hardly looked at your own dear fanny yet,William Price,F,minor,M,minor
William Price,Mrs. Price,970,971,to be sure i had much rather she had stayed in harbour that i might have sat a few hours with you in comfort but as there is a boat ashore i had better go off at once and there is no help for it whereabouts does the thrush lay at spithead near the canopus but no matter here s fanny in the parlour and why should we stay in the passage come mother you have hardly looked at your own dear fanny yet,poor dears how tired you must both be and now what will you have i began to think you would never come betsey and i have been watching for you this half hour and when did you get anything to eat and what would you like to have now i could not tell whether you would be for some meat or only a dish of tea after your journey or else i would have got something ready and now i am afraid campbell will be here before there is time to dress a steak and we have no butcher at hand it is very inconvenient to have no butcher in the street we were better off in our last house perhaps you would like some tea as soon as it can be got then betsey my dear run into the kitchen and see if rebecca has put the water on and tell her to bring in the tea things as soon as she can i wish we could get the bell mended but betsey is a very handy little messenger dear me what a sad fire we have got and i dare say you are both starved with cold draw your chair nearer my dear i cannot think what rebecca has been about i am sure i told her to bring some coals half an hour ago susan you should have taken care of the fire,Mrs. Price,M,minor,F,minor
Mrs. Price,Susan Price,971,972,poor dears how tired you must both be and now what will you have i began to think you would never come betsey and i have been watching for you this half hour and when did you get anything to eat and what would you like to have now i could not tell whether you would be for some meat or only a dish of tea after your journey or else i would have got something ready and now i am afraid campbell will be here before there is time to dress a steak and we have no butcher at hand it is very inconvenient to have no butcher in the street we were better off in our last house perhaps you would like some tea as soon as it can be got then betsey my dear run into the kitchen and see if rebecca has put the water on and tell her to bring in the tea things as soon as she can i wish we could get the bell mended but betsey is a very handy little messenger dear me what a sad fire we have got and i dare say you are both starved with cold draw your chair nearer my dear i cannot think what rebecca has been about i am sure i told her to bring some coals half an hour ago susan you should have taken care of the fire,i was upstairs mama moving my things you know you had but just settled that my sister fanny and i should have the other room and i could not get rebecca to give me any help,Fanny Price; Susan Price; William Price,F,minor,F,minor
Mr. Price,William Price,973,974,ha welcome back my boy glad to see you have you heard the news the thrush went out of harbour this morning sharp is the word you see by g you are just in time the doctor has been here inquiring for you he has got one of the boats and is to be off for spithead by six so you had better go with him i have been to turner s about your mess it is all in a way to be done i should not wonder if you had your orders to morrow but you cannot sail with this wind if you are to cruise to the westward and captain walsh thinks you will certainly have a cruise to the westward with the elephant by g i wish you may but old scholey was saying just now that he thought you would be sent first to the texel well well we are ready whatever happens but by g you lost a fine sight by not being here in the morning to see the thrush go out of harbour i would not have been out of the way for a thousand pounds old scholey ran in at breakfast time to say she had slipped her moorings and was coming out i jumped up and made but two steps to the platform if ever there was a perfect beauty afloat she is one and there she lays at spithead and anybody in england would take her for an eight and twenty i was upon the platform two hours this afternoon looking at her she lays close to the endymion between her and the cleopatra just to the eastward of the sheer hulk,ha that s just where i should have put her myself it s the best berth at spithead but here is my sister sir here is fanny it is so dark you do not see her,Fanny Price; Mrs. Price; Susan Price; William Price,M,minor,M,minor
William Price,Mr. Price,974,975,ha that s just where i should have put her myself it s the best berth at spithead but here is my sister sir here is fanny it is so dark you do not see her,devil take those young dogs how they are singing out ay sam s voice louder than all the rest that boy is fit for a boatswain holla you there sam stop your confounded pipe or i shall be after you,Fanny Price; Mr. Price; Mrs. Price; Susan Price,M,minor,M,minor
Mrs. Price,Fanny Price,976,977,her year i am sure i hope i shall be rid of her before she has staid a year for that will not be up till november servants are come to such a pass my dear in portsmouth that it is quite a miracle if one keeps them more than half a year i have no hope of ever being settled and if i was to part with rebecca i should only get something worse and yet i do not think i am a very difficult mistress to please and i am sure the place is easy enough for there is always a girl under her and i often do half the work myself,what have you got there my love come and shew it to me,Fanny Price; Susan Price,F,minor,F,major
Fanny Price,Mrs. Price,977,978,what have you got there my love come and shew it to me,now susan you have not the luck of such a good godmother aunt norris lives too far off to think of such little people as you now how can you be so cross you are always quarrelling about that knife i wish you would not be so quarrelsome poor little betsey how cross susan is to you but you should not have taken it out my dear when i sent you to the drawer you know i told you not to touch it because susan is so cross about it i must hide it another time betsey poor mary little thought it would be such a bone of contention when she gave it me to keep only two hours before she died poor little soul she could but just speak to be heard and she said so prettily poor little dear she was so fond of it fanny that she would have it lay by her in bed all through her illness it was the gift of her good godmother old mrs admiral maxwell only six weeks before she was taken for death poor little sweet creature well she was taken away from evil to come my own betsey,Mrs. Price; Susan Price,F,major,F,minor
Mr. Price,Henry Crawford,981,982,come girls come fan come sue take care of yourselves keep a sharp lookout,mansfield sotherton thornton lacey what a society will be comprised in those houses and at michaelmas perhaps a fourth may be added some small hunting box in the vicinity of everything so dear for as to any partnership in thornton lacey as edmund bertram once good humouredly proposed i hope i foresee two objections two fair excellent irresistible objections to that plan,Fanny Price; Henry Crawford; Susan Price,M,minor,M,major
Henry Crawford,Fanny Price,983,984,you have been here a month i think,no not quite a month it is only four weeks to morrow since i left mansfield,Fanny Price; Susan Price,M,major,F,major
Fanny Price,Henry Crawford,984,985,no not quite a month it is only four weeks to morrow since i left mansfield,you are a most accurate and honest reckoner i should call that a month,Henry Crawford; Susan Price,F,major,M,major
Henry Crawford,Fanny Price,985,986,you are a most accurate and honest reckoner i should call that a month,i did not arrive here till tuesday evening,Fanny Price; Susan Price,M,major,F,major
Fanny Price,Henry Crawford,986,987,i did not arrive here till tuesday evening,and it is to be a two months visit is not,Henry Crawford; Susan Price,F,major,M,major
Henry Crawford,Fanny Price,987,988,and it is to be a two months visit is not,yes my uncle talked of two months i suppose it will not be less,Fanny Price; Susan Price,M,major,F,major
Fanny Price,Henry Crawford,988,989,yes my uncle talked of two months i suppose it will not be less,and how are you to be conveyed back again who comes for you,Henry Crawford; Susan Price,F,major,M,major
Henry Crawford,Fanny Price,989,990,and how are you to be conveyed back again who comes for you,i do not know i have heard nothing about it yet from my aunt perhaps i may be to stay longer it may not be convenient for me to be fetched exactly at the two months end,Fanny Price; Susan Price,M,major,F,major
Fanny Price,Henry Crawford,990,991,i do not know i have heard nothing about it yet from my aunt perhaps i may be to stay longer it may not be convenient for me to be fetched exactly at the two months end,i know mansfield i know its way i know its faults towards you i know the danger of your being so far forgotten as to have your comforts give way to the imaginary convenience of any single being in the family i am aware that you may be left here week after week if sir thomas cannot settle everything for coming himself or sending your aunt s maid for you without involving the slightest alteration of the arrangements which he may have laid down for the next quarter of a year this will not do two months is an ample allowance i should think six weeks quite enough i am considering your sister s health which i think the confinement of portsmouth unfavourable to she requires constant air and exercise when you know her as well as i do i am sure you will agree that she does and that she ought never to be long banished from the free air and liberty of the country if therefore you find yourself growing unwell and any difficulties arise about your returning to mansfield without waiting for the two months to be ended that must not be regarded as of any consequence if you feel yourself at all less strong or comfortable than usual and will only let my sister know it give her only the slightest hint she and i will immediately come down and take you back to mansfield you know the ease and the pleasure with which this would be done you know all that would be felt on the occasion i am perfectly serious as you perfectly know and i hope you will not be cruelly concealing any tendency to indisposition indeed you shall not it shall not be in your power for so long only as you positively say in every letter to mary i am well and i know you cannot speak or write a falsehood so long only shall you be considered as well,Henry Crawford; Susan Price,F,major,M,major
Henry Crawford,Fanny Price,992,993,i wish you were not so tired i wish i left you in stronger health is there anything i can do for you in town i have half an idea of going into norfolk again soon i am not satisfied about maddison i am sure he still means to impose on me if possible and get a cousin of his own into a certain mill which i design for somebody else i must come to an understanding with him i must make him know that i will not be tricked on the south side of everingham any more than on the north that i will be master of my own property i was not explicit enough with him before the mischief such a man does on an estate both as to the credit of his employer and the welfare of the poor is inconceivable i have a great mind to go back into norfolk directly and put everything at once on such a footing as cannot be afterwards swerved from maddison is a clever fellow i do not wish to displace him provided he does not try to displace me but it would be simple to be duped by a man who has no right of creditor to dupe me and worse than simple to let him give me a hard hearted griping fellow for a tenant instead of an honest man to whom i have given half a promise already would it not be worse than simple shall i go do you advise it,i advise you know very well what is right,Fanny Price,M,major,F,major
Fanny Price,Henry Crawford,993,994,i advise you know very well what is right,yes when you give me your opinion i always know what is right your judgment is my rule of right,Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,994,995,yes when you give me your opinion i always know what is right your judgment is my rule of right,oh no do not say so we have all a better guide in ourselves if we would attend to it than any other person can be good bye i wish you a pleasant journey to morrow,Fanny Price,M,major,F,major
Fanny Price,Henry Crawford,995,996,oh no do not say so we have all a better guide in ourselves if we would attend to it than any other person can be good bye i wish you a pleasant journey to morrow,is there nothing i can do for you in town,Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,996,997,is there nothing i can do for you in town,nothing i am much obliged to you,Fanny Price,M,major,F,major
Fanny Price,Henry Crawford,997,998,nothing i am much obliged to you,have you no message for anybody,Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,998,999,have you no message for anybody,my love to your sister if you please and when you see my cousin my cousin edmund i wish you would be so good as to say that i suppose i shall soon hear from him,Fanny Price,M,major,F,major
Fanny Price,Henry Crawford,999,1000,my love to your sister if you please and when you see my cousin my cousin edmund i wish you would be so good as to say that i suppose i shall soon hear from him,certainly and if he is lazy or negligent i will write his excuses myself,Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,1000,1001,certainly and if he is lazy or negligent i will write his excuses myself,i never will no i certainly never will wish for a letter again what do they bring but disappointment and sorrow not till after easter how shall i bear it and my poor aunt talking of me every hour there is no good in this delay why is not it settled he is blinded and nothing will open his eyes nothing can after having had truths before him so long in vain he will marry her and be poor and miserable god grant that her influence do not make him cease to be respectable i firmly believe it it is an attachment to govern his whole life accepted or refused his heart is wedded to her for ever edmund you do not know me the families would never be connected if you did not connect them oh write write finish it at once let there be an end of this suspense fix commit condemn yourself tis nonsense all she loves nobody but herself and her brother her friends leading her astray for years she is quite as likely to have led them astray they have all perhaps been corrupting one another but if they are so much fonder of her than she is of them she is the less likely to have been hurt except by their flattery,Fanny Price,M,major,F,major
Mr. Price,Fanny Price,1003,1004,what s the name of your great cousins in town fan,rushworth sir,Fanny Price; Mrs. Price,M,minor,F,major
Fanny Price,Mr. Price,1004,1005,rushworth sir,and don t they live in wimpole street,Mr. Price; Mrs. Price,F,major,M,minor
Mr. Price,Fanny Price,1005,1006,and don t they live in wimpole street,yes sir,Fanny Price; Mrs. Price,M,minor,F,major
Fanny Price,Mr. Price,1006,1007,yes sir,then there s the devil to pay among them that s all there much good may such fine relations do you i don t know what sir thomas may think of such matters he may be too much of the courtier and fine gentleman to like his daughter the less but by g if she belonged to me i d give her the rope s end as long as i could stand over her a little flogging for man and woman too would be the best way of preventing such things,Mr. Price; Mrs. Price,F,major,M,minor
Mr. Price,Fanny Price,1007,1008,then there s the devil to pay among them that s all there much good may such fine relations do you i don t know what sir thomas may think of such matters he may be too much of the courtier and fine gentleman to like his daughter the less but by g if she belonged to me i d give her the rope s end as long as i could stand over her a little flogging for man and woman too would be the best way of preventing such things,it is a mistake sir it must be a mistake it cannot be true it must mean some other people,Fanny Price; Mrs. Price,M,minor,F,major
Fanny Price,Mr. Price,1008,1009,it is a mistake sir it must be a mistake it cannot be true it must mean some other people,it might be all a lie but so many fine ladies were going to the devil nowadays that way that there was no answering for anybody,Mr. Price; Mrs. Price,F,major,M,minor
Mr. Price,Mrs. Price,1009,1010,it might be all a lie but so many fine ladies were going to the devil nowadays that way that there was no answering for anybody,indeed i hope it is not true it would be so very shocking if i have spoken once to rebecca about that carpet i am sure i have spoke at least a dozen times have not i betsey and it would not be ten minutes work,Fanny Price; Mrs. Price,M,minor,F,minor
Edmund,Fanny Price,1013,1014,said she i could not answer but i believe my looks spoke she felt reproved sometimes how quick to feel with a graver look and voice she then added so she began but how she went on fanny is not fit is hardly fit to be repeated to you i cannot recall all her words i would not dwell upon them if i could their substance was great anger at the folly of each she reprobated her brother s folly in being drawn on by a woman whom he had never cared for to do what must lose him the woman he adored but still more the folly of poor maria in sacrificing such a situation plunging into such difficulties under the idea of being really loved by a man who had long ago made his indifference clear guess what i must have felt to hear the woman whom no harsher name than folly given so voluntarily so freely so coolly to canvass it no reluctance no horror no feminine shall i say no modest loathings this is what the world does for where fanny shall we find a woman whom nature had so richly endowed spoilt spoilt i will tell you everything and then have done for ever she saw it only as folly and that folly stamped only by exposure the want of common discretion of caution his going down to richmond for the whole time of her being at twickenham her putting herself in the power of a servant it was the detection in short oh fanny it was the detection not the offence which she reprobated it was the imprudence which had brought things to extremity and obliged her brother to give up every dearer plan in order to fly with her,and what what could you say cruel quite cruel at such a moment to give way to gaiety to speak with lightness and to you absolute cruelty,Fanny Price,M,major,F,major
